GEOID,Median_Housing_Price_2020
1400000US06037800412,1795500
1400000US06037800504,2000001
1400000US06037800506,1983500
1400000US06037900102,225800
1400000US06037900103,213100
1400000US06037900104,186600
1400000US06037900301,253000
1400000US06037900501,228800
1400000US06037900504,277000
1400000US06037900505,246000
1400000US06037900506,257700
1400000US06037900508,279000
1400000US06037900509,NA
1400000US06037900510,222900
1400000US06037900602,45200
1400000US06037900606,166800
1400000US06037900607,212100
1400000US06037900608,250900
1400000US06037900609,222200
1400000US06037900610,54900
1400000US06037900611,264500
1400000US06037900701,211200
1400000US06037900703,212600
1400000US06037900704,NA
1400000US06037900705,289900
1400000US06037900804,204600
1400000US06037900805,242800
1400000US06037900806,195700
1400000US06037900807,289500
1400000US06037900808,258400
1400000US06037900901,289000
1400000US06037900902,318600
1400000US06037901003,NA
1400000US06037901007,355700
1400000US06037901008,276300
1400000US06037901009,356400
1400000US06037901010,328800
1400000US06037901011,296300
1400000US06037901012,398500
1400000US06037901013,345900
1400000US06037901014,330600
1400000US06037901101,336900
1400000US06037901102,343400
1400000US06037901209,277200
1400000US06037901210,303200
1400000US06037901214,341200
1400000US06037901215,395000
1400000US06037901216,442500
1400000US06037901217,430900
1400000US06037901218,471400
1400000US06037901300,277900
1400000US06037910002,249500
1400000US06037910210,404900
1400000US06037910211,632400
1400000US06037910212,479600
1400000US06037910213,472800
1400000US06037910214,348600
1400000US06037910215,322300
1400000US06037910216,366900
1400000US06037910217,392400
1400000US06037910218,300400
1400000US06037910301,399300
1400000US06037910302,331400
1400000US06037910401,338800
1400000US06037910404,280600
1400000US06037910405,207100
1400000US06037910501,159600
1400000US06037910502,217300
1400000US06037910504,227600
1400000US06037910505,254800
1400000US06037910601,195800
1400000US06037910602,NA
1400000US06037910605,239300
1400000US06037910606,266500
1400000US06037910607,283800
1400000US06037910608,249000
1400000US06037910706,313300
1400000US06037910707,277500
1400000US06037910709,404200
1400000US06037910712,312800
1400000US06037910713,282900
1400000US06037910714,246200
1400000US06037910715,246600
1400000US06037910716,291600
1400000US06037910717,335100
1400000US06037910718,311600
1400000US06037910719,325500
1400000US06037910720,244900
1400000US06037910721,303200
1400000US06037910804,584500
1400000US06037910807,545100
1400000US06037910808,541500
1400000US06037910809,998400
1400000US06037910810,622000
1400000US06037910814,603400
1400000US06037910815,542800
1400000US06037911001,258300
1400000US06037911100,239900
1400000US06037920013,537800
1400000US06037920015,627900
1400000US06037920016,703500
1400000US06037920017,553600
1400000US06037920018,553200
1400000US06037920020,565000
1400000US06037920028,532500
1400000US06037920029,366700
1400000US06037920030,526600
1400000US06037920031,393100
1400000US06037920034,517000
1400000US06037920035,397600
1400000US06037920038,316700
1400000US06037920039,605700
1400000US06037920040,555100
1400000US06037920041,434300
1400000US06037920042,435600
1400000US06037920043,678300
1400000US06037920044,517100
1400000US06037920045,590500
1400000US06037920046,310000
1400000US06037920047,63500
1400000US06037920048,422400
1400000US06037920049,653600
1400000US06037920050,294200
1400000US06037920102,408700
1400000US06037920104,606300
1400000US06037920106,367400
1400000US06037920109,592000
1400000US06037920110,714200
1400000US06037920111,562300
1400000US06037920112,617600
1400000US06037920114,606700
1400000US06037920115,605500
1400000US06037920116,566600
1400000US06037920118,596300
1400000US06037920119,664000
1400000US06037920120,709100
1400000US06037920121,646100
1400000US06037920200,NA
1400000US06037920303,748900
1400000US06037920312,733400
1400000US06037920313,623000
1400000US06037920314,611700
1400000US06037920322,608200
1400000US06037920326,673400
1400000US06037920328,861400
1400000US06037920329,553300
1400000US06037920330,590500
1400000US06037920331,566900
1400000US06037920332,613000
1400000US06037920334,526700
1400000US06037920338,792100
1400000US06037920339,855800
1400000US06037920340,541200
1400000US06037920341,450000
1400000US06037920342,490500
1400000US06037920343,382700
1400000US06037930400,509600
1400000US06037980001,NA
1400000US06037980002,NA
1400000US06037980003,NA
1400000US06037980004,NA
1400000US06037980005,NA
1400000US06037980006,NA
1400000US06037980007,NA
1400000US06037980008,NA
1400000US06037980009,NA
1400000US06037980010,868400
1400000US06037980011,NA
1400000US06037980012,NA
1400000US06037980013,NA
1400000US06037980014,NA
1400000US06037980015,NA
1400000US06037980016,NA
1400000US06037980017,NA
1400000US06037980018,NA
1400000US06037980019,937500
1400000US06037980020,NA
1400000US06037980021,NA
1400000US06037980022,NA
1400000US06037980023,NA
1400000US06037980024,771600
1400000US06037980025,NA
1400000US06037980026,NA
1400000US06037980028,NA
1400000US06037980030,NA
1400000US06037980031,NA
1400000US06037980033,NA
1400000US06037980034,NA
1400000US06037980035,NA
1400000US06037980036,523600
1400000US06037980037,NA
1400000US06037980038,NA
1400000US06037980039,NA
1400000US06037990100,NA
1400000US06037990200,NA
1400000US06037990300,NA
