GEOID,MedianSqFtVal_0100_Land,MedianSqFtVal_0101_Land,MedianSqFtVal_010C_Land,MedianSqFtVal_0200_Land,MedianSqFtVal_0300_Land,MedianSqFtVal_0400_Land,MedianSqFtVal_0500_Land,MedianSqFtVal_010E_Land,MedianSqFtVal_010D_Land
1400000US06037134101,138.8081478,141.2461705,,69.80682276,,,93.93298323,,
1400000US06037134103,155.519685,181.9169408,80.02594595,inf,,,56.53227256,,178.1144161
1400000US06037134104,97.05972957,92.56447785,176.6668462,223.4352729,,97.06397391,25.65575272,139.4442863,
1400000US06037134201,164.7380495,170.8394635,,138.2182741,,,80.55039139,,
1400000US06037134302,173.765167,177.6044974,,,,,,,
1400000US06037134303,173.1966933,191.6636954,140.5925926,143.1907016,,242.0709402,,,
1400000US06037134304,173.0593032,166.5365541,68.71328617,,,,112.3509934,56.03705061,
1400000US06037134305,,,71.3677792,,,,90.30933633,,
1400000US06037134306,142.0597692,181.6931751,122.2487805,139.3362767,,,42.92532221,84.68527256,
1400000US06037134421,162.4541769,160.2956086,,,,,,,173.6611018
1400000US06037134422,174.0559572,177.8697578,151.0469874,,,,,,226.301355
1400000US06037134423,145.1644867,137.2442391,,123.8488605,,,,,
1400000US06037134424,147.5183347,135.1235631,,,,,,,
1400000US06037134520,135.2365696,195.7157278,119.4765751,93.12244324,110.0566224,,40.74114774,84.11294526,
1400000US06037134521,161.0317055,153.2523633,121.8614202,117.817915,729.4429708,59.34927437,50.72075889,,
1400000US06037134522,180.6890511,147.2128906,69.1315407,94.72321429,342.9122231,,60.09934596,230.6152174,
1400000US06037134710,143.6191927,169.387292,115.4058919,,,,87.7925749,,
1400000US06037134720,159.199115,151.6154869,111.1660345,,,,70.90909091,101.2065421,
1400000US06037134801,176.1840771,199.5221097,95.24541164,173.0915542,,,,,
1400000US06037134802,176.2580585,184.0915888,82.26408269,197.1876531,,,87.57904865,,
1400000US06037134901,146.2190287,167.7579023,,,,,59.43700051,,
1400000US06037134904,177.8436123,181.4861473,,204.3570595,,,71.98771281,,
1400000US06037134905,192.9636725,203.8289134,118.4228571,,,,,,
1400000US06037134906,201.9662126,,41.2965806,,,,50.1267493,54.23152174,
1400000US06037134907,,,,,,,inf,,
1400000US06037135102,182.2068283,183.1977194,143.2340426,213.9887309,121.9152485,,134.788623,,199.2216319
1400000US06037135111,194.5050072,206.5726115,101.8370787,,,,,,
1400000US06037135113,,,,,,,77.56166901,,
1400000US06037135115,,,141.3576184,,,,,202.7600721,
1400000US06037135116,,,149.2033166,,,,0,,
1400000US06037135201,175.0878981,187.9427843,,34.16846523,,46.67119371,174.3137507,,
1400000US06037135202,176.2295552,201.4307762,164.3617339,303.715415,135.1008563,,,,
1400000US06037135204,193.0468428,185.4910828,,139.2882518,,,,,
1400000US06037135205,151.9775204,149.1708346,159.4185111,,,,,,311.1150496
1400000US06037137000,164.6334945,167.3870822,123.3810606,89.34341363,,159.9691322,,92.14285714,
1400000US06037137103,,,148.9323725,,,,,294.3152174,
1400000US06037137104,203.8263359,186.7628544,139.2098338,,,,,,
1400000US06037137202,170.5817985,171.7965939,152.2591195,33.68991713,112.9898443,,,,
1400000US06037137203,208.0641782,183.4841051,,118.1762939,216.6802112,178.4541623,52.59655751,101.6826281,
1400000US06037137301,170.564,185.0994367,,113.6983445,,,,,
1400000US06037137302,154.8705357,152.0573798,153.4034722,,,,,,
1400000US06037137401,236.6196765,208.9254589,128.678281,107.7339881,289.5059625,187.0124785,42.80861353,,
1400000US06037137402,186.4088578,191.7289066,153.6549244,,,,,,
1400000US06037137501,199.7897069,236.9954409,220.1921017,,,,143.5309446,,
1400000US06037137502,224.917448,225.789897,,122.3843573,94.61449159,,98.13737837,,
1400000US06037137504,205.2797262,207.2308093,,,,,,,216.282964
1400000US06037138000,203.8763514,186.9684831,,87.79335793,,,,,
1400000US06037139001,239.2530817,258.6868609,117.0967914,,,,109.1028809,24.94313725,
1400000US06037139200,230.7849883,189.543456,106.164531,,,,39.33509834,145.4392324,
1400000US06037139301,184.0705615,198.4614764,121.9174917,114.6834233,,,,84.03606182,251.6359628
1400000US06037139302,,,163.240503,,,,92.20563148,122.1017256,
1400000US06037139303,148.5578279,,118.4324152,,,,,170.6536431,
1400000US06037139401,199.1444549,216.5948093,155.676936,,,,79.65288516,,inf
1400000US06037139402,190.5482158,188.9886433,,136.161615,,,,,
1400000US06037139502,231.9963407,216.406556,115.1938751,305.8578964,,,130.0986512,,
1400000US06037139504,,,115.3319613,,,,70.77512018,80.08823529,
1400000US06037139505,,,121.8030714,,,,,173.5882272,
1400000US06037139506,,,116.5195021,,,,,169.2905263,
1400000US06037139600,203.8525545,207.863618,126.9528424,121.6477718,,,70.43651198,164.8181818,
1400000US06037139701,235.9425241,253.6079155,113.9031029,170.4930131,,,,148.3680885,
1400000US06037139703,197.5317565,211.0498516,,,,,,,226.8821861
1400000US06037139704,264.9221416,252.7058755,,,,,,,
1400000US06037139705,215.3201348,252.224559,,,,,,,
1400000US06037139801,216.6493674,211.9941589,,,,,,,318.1862995
1400000US06037139802,190.8878353,204.7690639,,101.6878417,,,,,212.3893265
1400000US06037141101,278.156188,317.0842047,210.4751944,177.9401219,278.9431818,48.47081111,93.21892647,271.5627341,
1400000US06037141102,241.7970102,284.037152,212.1559131,102.1787566,249.6525388,55.21029412,138.2246501,348.7646601,
1400000US06037141201,251.8931106,262.6948509,185.5034483,237.260571,208.9123213,158.4476118,126.9983406,63.59933631,
1400000US06037141202,295.1239658,290.2500063,206.7637102,501.3858422,61.32950394,114.0074286,71.11084847,230.685413,
1400000US06037141303,292.2157504,172.464611,188.2818846,187.9917398,,,22.19544802,220.0976384,
1400000US06037141304,255.9204637,243.5387931,204.3508929,117.3110053,38.98214286,92.91808185,74.18139925,236.3398277,
1400000US06037141305,310.9761887,272.5794744,194.4844979,87.72770139,61.22842516,119.7225129,90.04341306,285.044089,
1400000US06037141306,203.0819468,260.8882784,191.1394315,285.4705905,,109.5889533,172.4856097,295.1246285,
1400000US06037141400,188.4075387,222.0202833,119.2137784,103.7952864,,48.86066127,64.97239869,132.7718069,
1400000US06037141500,261.2175966,269.0103293,,,,,,,inf
1400000US06037141600,296.0244957,330.7879242,,,,,,,500.8009097
1400000US06037141700,316.8,319.8159722,,205.9643414,,,,,
1400000US06037143101,360.1270983,343.541866,235.9649784,85.81098575,222.7069209,83.98415943,122.0390009,,
1400000US06037143102,267.1014332,355.3873378,268.5025313,212.6833509,72.79741833,278.7595931,71.77239647,124.9240019,
1400000US06037143200,265.0965993,289.44,246.2946154,127.7813244,245.6302136,141.0838898,69.35329096,51.7734375,
1400000US06037143301,250.3358341,285.0631829,81.68504664,86.26460768,180.8421792,139.0970149,82.53721298,279.9483352,
1400000US06037143302,288.6009114,340.5614958,280.4363128,188.6506891,180.3473634,97.71962834,116.9390469,288.7088466,
1400000US06037143401,207.1740675,271.0704938,219.5121951,149.2474982,122.3367802,173.6378303,82.54162621,230.6086957,
1400000US06037143402,252.5556254,308.100755,296.4846305,101.8287982,167.0914198,78.14049854,75.89180525,236.4603854,
1400000US06037143500,246.3297278,297.7446719,235.8386752,310.5730706,82.0447925,82.60719755,85.95357567,272.9529767,
1400000US06037143602,231.4701422,326.6500557,275.7222222,476.519084,194.422894,278.3655322,61.91717549,225.5039053,
1400000US06037143603,258.4585964,292.3476118,228.2158537,133.6710161,171.3287179,,67.8321727,281.6244373,
1400000US06037143605,367.0961546,439.2953035,268.0664839,,0,,61.27370316,,
1400000US06037143606,,,317.6415695,,109.9948221,,88.17470036,352.6287234,
1400000US06037143700,381.8592877,410.54,274.447494,286.9178569,364.7271795,200.5548451,209.596423,,
1400000US06037143801,344.1173432,325.1268882,282.1230303,100.8584559,244.9237525,,48.82400307,251.7628205,
1400000US06037143802,302.3848873,283.4603599,299.3861237,278.0118312,140.3195621,140.0879062,143.6716013,,
1400000US06037143901,307.1996065,313.9645835,,481.6201058,369.9213759,310.5617089,50.61950856,,
1400000US06037143902,294.2278094,342.0253123,234.8591195,444.3756039,,308.681672,54.55008045,205.4054545,
1400000US06037181000,188.8591294,220.058603,,168.627587,143.9563715,130.5288392,64.88696521,,
1400000US06037181300,193.2810504,167.8733876,133.3170144,160.7148481,138.363402,104.7780449,118.6443563,,
1400000US06037181400,242.7880439,194.8510283,82.26476578,153.8671569,115.8700681,68.11322464,74.19306144,,
1400000US06037181500,227.5716586,220.2101351,,144.5920439,143.7880623,71.05025322,94.24658483,,
1400000US06037181600,214.6651163,222.834275,42.51929825,149.2140423,176.393712,113.5149786,77.66267547,54.45730337,
1400000US06037183101,220.2988889,182.9889074,,113.4789402,113.4214079,99.36407629,114.3082936,,
1400000US06037183103,199.5943775,171.808827,239.173913,140.013832,81.86640798,90.23712043,65.023002,,
1400000US06037183104,172.1398693,132.5175887,149.5771579,117.8455983,221.5453039,103.6856444,82.27353,,
1400000US06037183220,217.8428754,165.9716129,,147.8113901,101.685832,60.51054119,67.5993811,,
1400000US06037183221,243,159.1269508,,130.9484629,52.75458115,130.9440878,75.61304825,,
1400000US06037183222,215.1291173,289.5147183,,155.9525711,110.7287592,330.2849146,64.00032361,,
1400000US06037183300,194.1104798,188.1602039,,130.5634328,110.0572707,146.321697,49.17520129,,
1400000US06037183401,204.3460271,407.3398951,,150.3025641,180.9287666,105.6892695,133.8058483,,
1400000US06037183402,223.949968,129.9664502,139.5195798,153.1116599,130.3875842,142.520372,85.38396437,,
1400000US06037183510,198.8594203,57.72002398,,113.9664179,154.785532,104.6669088,134.6552579,,
1400000US06037183520,203.928299,377.867838,,135.9046183,95.20074204,71.60406091,67.80540672,369.1471698,
1400000US06037183610,184.1590097,71.72258503,75.16082697,102.7646068,88.12041043,87.37047993,79.19548872,,
1400000US06037183620,236.9926471,294.7342728,,161.5897903,112.5397059,92.94785736,76.83047109,,
1400000US06037183701,185.9003546,82.91969144,225.3917663,130.6391566,121.5831987,112.7504125,98.32565961,253.9747235,
1400000US06037183702,192.0061303,154.8831712,194.1049432,157.7752391,122.7887078,86.01337115,125.9599149,,
1400000US06037183810,182.789899,44.2795447,230.381108,125.693638,107.4266523,137.9510436,82.36602775,,
1400000US06037183820,178.4367048,260.270903,269.1709176,190.9411711,133.4436202,51.85392442,77.34337285,,
1400000US06037185101,283.3806394,108.8618785,,147.7005196,82.13694821,109.3079343,72.51399627,,
1400000US06037185102,261.7233075,190.8034308,,166.690451,307.9372184,48.60980151,97.98145886,,
1400000US06037185202,215.5950781,240.5342908,,127.7411895,107.9821931,99.68804554,64.71128319,,
1400000US06037185203,225.3801587,474.0146711,,115.8624197,127.8675659,110.3047337,163.2623408,,
1400000US06037185204,172.4788294,152.198748,,140.0219267,104.3757921,90.58996439,73.67898308,,
1400000US06037185310,164.7692794,70.59166844,,114.1582701,97.83743316,101.4515135,52.84617918,,
1400000US06037185320,154.2067336,,,111.7210018,85.07377352,116.7737226,93.51170635,,
1400000US06037186100,231.1434876,182.3507126,,142.2775229,105.9619906,118.3711262,45.58723961,,
1400000US06037186201,241.8788265,178.1071429,71.02780269,157.509684,198.511883,124.256779,73.025406,,
1400000US06037186202,197.4827365,157.9607049,207.6648976,111.1202046,74.50715103,122.6215247,115.8149524,100.5287525,
1400000US06037186203,250.6712275,303.8385013,,170.9720172,106.6067285,59.56676721,,,
1400000US06037186301,213.387234,167.4819724,300.6425919,170.8690703,150.215,72.9996535,90.34592059,,
1400000US06037186302,231.1452991,235.2326237,304.6893714,148.9140625,120.1145539,112.1109696,42.73524255,,
1400000US06037186401,213.1410999,322.9917763,,154.4015864,104.6136758,90.15934937,64.74126104,,
1400000US06037186403,157.654989,132.8739161,,124.1223246,90.92485549,106.1123591,56.94826159,,
1400000US06037186404,222.2943182,130.0131681,125.951269,138.6428428,98.28236214,89.09544215,54.88881523,,
1400000US06037187101,218.4555921,272.9322415,,161.6223013,154.8596054,93.86307054,61.81862,,
1400000US06037187102,235.1126316,213.7899497,,168.4223799,135.7500822,150.515437,53.54008174,,
1400000US06037187200,206.4219551,229.5033113,356.2196086,153.0973813,97.17582071,127.6853054,153.4119133,,
1400000US06037187300,348.9897033,392.0653824,400.5026178,212.0944056,146.5821394,130.635101,79.26834677,151.8210927,
1400000US06037188100,259.3441671,333.4040593,,180.3687885,140.2683639,79.72306177,49.93720118,234.3123496,
1400000US06037188201,305.7188571,437.7518012,272.4192096,201.1893154,206.415172,114.8673125,87.87229331,281.6736175,
1400000US06037188202,317.1671402,415.056242,267.4177994,,107.0160449,147.4432328,69.42050595,179.2891892,
1400000US06037188300,229.3004111,380.1723769,,156.9923534,214.3624,134.0436645,94.96886447,,
1400000US06037189101,202.5685279,305.4171733,251.3902751,154.2263655,160.1824279,66.81114809,54.33412955,362.748216,
1400000US06037189102,259.1471397,374.6391738,145.9678967,94.37787829,118.0169205,102.1998036,63.371194,373.7341421,
1400000US06037189201,227.0851705,372.7153031,61.74640623,106.6250629,172.6432424,94.70875601,42.26103016,210.9740035,
1400000US06037189202,241.0489187,396.1436975,370.8315789,212.2748076,78.01976995,174.7072634,60.21167645,,
1400000US06037189300,316.7489605,389.0882525,,251.8485072,228.6206897,73.42939201,95.09016786,,
1400000US06037189400,381.4254098,446.0365322,,245.670747,167.0641599,160.0630782,111.0372987,411.0670927,
1400000US06037189501,420.833878,558.5966184,281.2008339,134.8906797,245.6096838,116.3855738,74.74283304,338.9519106,
1400000US06037189502,319.6738778,388.9382716,247.0013055,306.6339286,161.5637191,189.2096448,124.0904039,,
1400000US06037189600,373.9280538,404.09314,251.1001171,279.2207182,181.9199724,160.1614614,117.5973874,295.7294315,
1400000US06037189702,426.3277311,455.5411464,254.3105836,245.8165299,133.5757975,217.1838977,109.2881142,,330.8020999
1400000US06037189703,335.0861032,351.3994307,268.6468843,199.2955212,38.6550605,78.53294574,159.1399586,269.7762605,
1400000US06037189704,402.7653488,358.0824764,197.1075758,263.7391553,141.1541386,228.680974,134.9856644,206.4943878,
1400000US06037189801,250.8741071,592.4272668,181.4261408,276.2968428,534.8055556,,79.06907413,346.5922228,
1400000US06037189802,327.8548615,520.9168686,424.8938356,240.7986374,245.7083734,217.8516134,87.64529391,182.1502304,
1400000US06037189903,,,321.4383708,,,,48.72234596,226.783746,
1400000US06037189904,102.7264243,,213.5032258,132.0090879,615.35,54.48011943,96.24970925,,
1400000US06037189905,430.7210135,427.2749811,165,239.1889571,320.950155,34.36058824,100.3750795,336.9642857,
1400000US06037189906,473.6945582,,250.011465,199.9301404,179.6209496,197.8044521,85.3798584,83.77051282,
1400000US06037189907,308.8140379,215.8619831,286.301,443.2366864,404.7006869,396.4978983,81.89441658,267.0475423,
1400000US06037190101,,,,,224.7947427,143.9415448,75.74727482,,
1400000US06037190102,556.6321942,146.5327281,256.3896992,333.3859255,136.7449247,286.2777305,78.85230399,344.4142615,
1400000US06037190201,360.6822917,,,,47.32157676,41.13021638,104.9063799,,
1400000US06037190202,,,159.9109263,,291.3768161,,72.07896662,,
1400000US06037190302,259.03237,129.2117347,368.2536029,186.4792127,61.97684715,119.2362963,57.20999325,,
1400000US06037190303,237.6054767,,144.4041096,269.9742402,255.3483656,271.0385454,62.66864457,,
1400000US06037190401,209.0688177,,209.7683032,,141.8228708,156.9067645,52.33190553,,
1400000US06037190402,133.1596724,,234.4740456,133.7089772,245.7127976,254.4910506,58.73242518,,
1400000US06037190510,266.4158461,,365.8447674,125.7779095,519.2379822,101.119186,96.47768608,,
1400000US06037190520,214.0629723,,112.992286,120.7815421,79.58780112,138.2066791,59.35614754,203.4629442,
1400000US06037190701,866.3639706,,,inf,,108.833163,114.1004902,,
1400000US06037190702,239.6701331,551.7723664,,332.4987948,85.35372636,143.9796099,152.1523914,,
1400000US06037190801,263.6456592,,,159.5500371,324.3319259,121.8875574,75.39828651,218.770238,
1400000US06037190802,341.3101312,443.5569694,285.161674,110.135324,151.1802366,167.1896893,78.602233,,
1400000US06037190901,296.7120523,,,136.642244,152.9950381,215.7139686,95.78436104,,
1400000US06037190902,370.86897,,,252.6649621,154.9722109,124.9584001,94.13342044,,
1400000US06037191000,281.5903186,161.1505455,376.7588785,424.9265752,135.7108787,116.7764644,92.28374188,,
1400000US06037191110,253.1071038,,,138.8734978,185.9640939,102.7557295,104.6426978,425.7798456,530.9867021
1400000US06037191120,230.1467527,46.82771536,148.6645503,135.5991957,101.357458,98.32728666,63.0461,,
1400000US06037191201,152.6953125,89.68109189,,203.5154013,148.68356,129.8772137,80.90485153,,
1400000US06037191203,180.699776,184.5449891,134.5473684,84.64888458,58.18876518,96.644508,48.41026951,,
1400000US06037191204,171.7031247,,,169.2704117,109.7714209,116.5802755,74.68501675,,
1400000US06037191301,179.1061755,840.1522095,,150.6542208,171.8640862,168.6930726,98.39793243,,
1400000US06037191302,287.1658019,,,169.6738286,169.8818995,142.9221974,83.37931782,595.4998216,
1400000US06037191410,227.8640873,,116.1064899,281.3092267,89.89300888,112.4935863,93.03923611,,
1400000US06037191420,274.39079,,355.5614346,99.06143932,187.6824742,88.3146599,94.92058347,,
1400000US06037191500,152.7754892,182.7811586,250.4102222,117.590534,103.7489612,115.4709822,99.88556086,,
1400000US06037191610,198.7334656,310.6476578,,159.433582,104.8556867,136.3842315,93.31539132,,
1400000US06037191620,181.9666667,,,338.5363281,73.28244346,165.6638154,83.48225492,,
1400000US06037191710,208.8289437,520.1998698,,163.108815,236.5373684,76.18563923,103.1139899,366.3021177,
1400000US06037191720,267.9493464,391.0071531,,131.5554681,81.24178111,149.6621503,86.82018222,,
1400000US06037191810,243.3,319.6759777,219.3919312,140.8248447,171.8305905,169.7824874,89.00039017,409.6777878,345.6809871
1400000US06037191820,270.925209,,321.9737511,207.3923135,231.7854597,200.7362667,82.85688906,317.2045072,
1400000US06037191901,386.72087,515.3293481,304.670969,208.9153235,180.8657427,271.436038,53.92560294,,
