TRACT_FIPS,GEOID,FIPS,Median_0100,Median_0101,Median_010C,Median_0200,Median_0300,Median_0400,Median_0500,Median_010E,Median_010D
124903,1400000US06037124903,06037124903,859.7898174061322,908.2232199726097,907.4965449262595,880.5799661413298,890.3436608509428,877.7599674650464,899.6041161353141,906.852210087192,
125101,1400000US06037125101,06037125101,338.3158311414091,301.75759694600794,284.81770648950527,358.81153264080257,235.05887475004195,393.64433312959966,356.69002199839304,246.00249818841567,
125102,1400000US06037125102,06037125102,577.3833440489578,627.932358789045,652.0822583683455,286.4484027665834,237.41235380413775,654.2996263768304,518.8614157652728,337.572185714748,
125200,1400000US06037125200,06037125200,215.4134175142047,213.43995341455124,271.83112265691136,195.65209500326907,231.66048279919156,212.34246343096396,226.7966485520992,302.2316041545615,
125310,1400000US06037125310,06037125310,544.6225961076112,521.4820534007928,670.9195648485571,585.2173246524324,533.1253145665175,686.7395875827797,598.0210626468577,,
125321,1400000US06037125321,06037125321,996.1165137831041,931.7724666620829,1052.1601710052364,995.685401106468,830.3097758009275,938.3514089095798,940.2176726834126,745.180873347981,
125322,1400000US06037125322,06037125322,941.5512838481538,941.4318501916667,,941.4065370172048,83.04223084922694,941.8338138768124,692.1434479641854,,
125402,1400000US06037125402,06037125402,524.6448762612437,555.048349294801,412.3068364887035,345.8631043912601,295.60842927313496,376.56586316045036,378.8049880337154,253.15680501555968,
125403,1400000US06037125403,06037125403,207.68132989613366,,199.5794341053657,258.1534167990558,158.59687721762143,192.13317239293448,133.1059891162158,114.41591876021691,
125404,1400000US06037125404,06037125404,,,747.6794941409518,707.4064208439324,531.7720918033954,661.6065409880858,691.8604768976205,379.1538287131751,
125501,1400000US06037125501,06037125501,1205.365227491981,1313.7384721548083,1030.7534792200317,1092.5476060406888,1155.2354021314259,1131.3172727384772,1176.5679913413783,,
125502,1400000US06037125502,06037125502,1078.249105668219,1145.26555887514,1185.246601786242,1186.7085895858652,1031.3958380409938,1048.2565446890014,1041.8065803233883,948.7215317580793,
125600,1400000US06037125600,06037125600,1132.5707477594822,1228.6323439045289,1104.2283538459346,1026.3709980038243,1037.7736605502073,1008.6417493844185,1068.4751307855954,1122.8210734120516,
127102,1400000US06037127102,06037127102,441.4929528123464,520.9602238988247,480.45423362261033,329.4192991780905,306.6114772164286,,512.2830103993351,,
127103,1400000US06037127103,06037127103,921.1188935838854,945.0461672676272,983.4310996687003,985.6189291017513,958.0081884200201,966.5206191900969,912.2068722661478,,
127104,1400000US06037127104,06037127104,571.3323328737063,454.7824137392391,490.5247203603018,680.6580741247413,,,479.4965257611801,401.7235587810009,
127210,1400000US06037127210,06037127210,1146.105003794789,1199.3028918484717,1508.053654834238,1238.3290236554963,737.9573334371598,1367.6205580488986,956.5740631024091,1506.2137149504738,
127220,1400000US06037127220,06037127220,969.5056314002061,1040.7984513368351,1240.0271640565563,1223.4556333683847,1038.567776594624,963.449912399728,908.5802368846937,,
127300,1400000US06037127300,06037127300,1009.0270031970247,978.2507573965569,1570.952230220261,1173.6802561648026,,1467.5034369871078,1368.5263609266478,1532.462359322051,
127400,1400000US06037127400,06037127400,1411.7906702342884,1476.58565911594,1379.415029195383,1371.3436858644782,1096.1872648258345,1125.9933199997593,1237.8608753677604,,
127520,1400000US06037127520,06037127520,,,163.65399809568316,,,,322.3744659697463,,
127603,1400000US06037127603,06037127603,708.7874764368062,777.2032147208117,853.3439270571544,607.1144379886227,613.4788926596323,509.4119363956296,494.4633757357732,1048.812724786567,
127604,1400000US06037127604,06037127604,852.8722433116116,971.4748445746916,983.9580846817717,,774.3396245356057,1175.057531345456,807.7232398520057,611.8025228274867,
127605,1400000US06037127605,06037127605,211.26861321906506,215.02051577086146,265.09467341527267,440.8322896629782,226.48782845108946,260.45586022588157,257.71295152061543,,
127606,1400000US06037127606,06037127606,518.0895250451001,534.133174517214,557.8171006687293,568.0114974170538,286.0595177165223,754.8103112333743,681.7536346262905,,
127711,1400000US06037127711,06037127711,465.8185280057136,565.749844323116,,455.6335307323303,842.5062878360876,935.8012707250782,864.4534344246265,,
127712,1400000US06037127712,06037127712,1348.2086265510297,1245.120886540045,1478.5899185535143,1358.2286807119235,,1497.291134172348,1292.1498159353168,,
127803,1400000US06037127803,06037127803,836.4262007914783,843.8434507362252,,600.3610355369499,530.9405087509737,761.7691492167953,551.7902035235613,928.5154674993374,
127804,1400000US06037127804,06037127804,1467.9306057266033,1546.9636901052208,1552.8550834219486,1273.7061322215648,1200.4391173305928,1177.678140375434,1227.2965559776733,,
127805,1400000US06037127805,06037127805,934.1953187633095,961.6389839666815,,932.6095015654972,658.3277499375458,968.3187791040858,954.5104108752587,,
127806,1400000US06037127806,06037127806,720.4186744042231,687.856936635159,704.0134158812549,804.2471163367132,823.5007765466346,799.2771886455988,730.9234372665095,,
127910,1400000US06037127910,06037127910,250.04998918159578,207.81219135909998,363.3493005440277,179.9303712488649,136.58540063125906,307.9090387060879,205.1318058724538,178.61746624115196,
127920,1400000US06037127920,06037127920,453.7292343315389,449.2950434472119,151.42424148611477,489.1148287145353,409.57182076486356,377.247320855767,447.4401137083488,184.94143421738602,
128101,1400000US06037128101,06037128101,625.713374841778,624.9700007818655,823.5085412085705,634.2495082809056,675.7733562857119,484.9089009402991,517.2434541438984,498.14075884458646,
128102,1400000US06037128102,06037128102,371.73083279679577,428.0596509560834,498.7092250636972,574.3553205838128,746.9934521083836,747.2300584883553,463.8735836479575,,745.8193549254102
128210,1400000US06037128210,06037128210,1101.5326430245818,1146.420674665466,1453.3972413914403,1155.406414123692,1024.993135081919,1128.6238534219426,1194.3594846768046,,
128220,1400000US06037128220,06037128220,1151.9841064711131,1106.3499981768414,796.7735773509369,1457.4350295783938,1381.6732845144404,1257.050716810511,1199.4250216588339,1020.3915689628423,
128302,1400000US06037128302,06037128302,281.21526819228586,197.22003714462537,387.25442011144145,661.0011096316346,698.4041651944165,481.10790928352384,605.9040368365788,,
128303,1400000US06037128303,06037128303,871.021675282825,,973.187862475439,780.4659148961691,742.9806265122393,859.794753946325,840.0295794920092,,
128400,1400000US06037128400,06037128400,802.4556246859709,679.9829385530937,544.8441996214774,742.8801433675362,1078.4335901891911,936.6136667220986,805.5080219932723,,
128500,1400000US06037128500,06037128500,746.4495642240284,592.0022992987331,625.4173018048012,307.14159097957577,851.1897642353122,815.565155004719,850.3899912211708,477.7939266176249,
128601,1400000US06037128601,06037128601,1393.2745791484183,1392.1756690952445,1525.8258844665277,1482.453979636293,1492.74658188993,1371.796057352156,1463.2024085935702,1467.0592817972067,
128602,1400000US06037128602,06037128602,1147.985886001412,931.846908762691,1132.9503609669523,1243.251333863661,1111.3672544046603,1179.853518091093,1159.7360888698668,1228.30062990174,
128703,1400000US06037128703,06037128703,152.70903632895622,117.85533424460394,176.34055588170068,251.6423676539496,,228.28019280032396,92.97637065290355,63.99134421443944,
128704,1400000US06037128704,06037128704,354.3414303940332,479.33670656792003,534.8749037439717,254.63443195675845,,,69.03339971833455,472.38935461158826,
128801,1400000US06037128801,06037128801,515.0738302578229,483.68023135320766,393.0730926596566,,562.5818769259165,138.31645404875624,221.15985743073674,85.15291963740569,
128802,1400000US06037128802,06037128802,781.7160294753413,735.2814757889859,597.1941359629503,1011.9627200122874,861.0770937453485,757.7611810698038,618.9526381178073,610.369038623536,
128910,1400000US06037128910,06037128910,286.9112377712793,280.30320416717836,361.00854370512513,58.17963711225776,180.98152281620364,154.20020870248368,364.4713366074736,331.64612218137705,
131021,1400000US06037131021,06037131021,1509.3657322770118,1490.387737881803,,1754.1381868837962,,,1616.195907476542,,
131022,1400000US06037131022,06037131022,1979.0642751903677,1973.063890297551,1911.1471055965083,2098.593884312736,,1804.1654345730904,1816.924307444077,1747.3952034930605,
131023,1400000US06037131023,06037131023,1387.0090716215257,1454.8809749403867,1139.6488327558632,1336.07575166148,1365.3617292519566,,1114.4153656079782,1117.9832188638554,
131024,1400000US06037131024,06037131024,407.4912741960562,418.66675031487597,454.77101674148014,696.5083343979362,840.9208388721969,757.8373732046276,612.092460317553,777.6861698435657,
131100,1400000US06037131100,06037131100,1606.4791850661677,1608.0676360621983,,1305.707272471389,,,1680.196037875387,,
131200,1400000US06037131200,06037131200,1659.6598762233155,1559.2219007957779,,,,,856.5530503985432,,
131300,1400000US06037131300,06037131300,1713.0920795662428,1442.124753132346,,,,,,,
131400,1400000US06037131400,06037131400,1898.058212128128,1935.2159612415867,1748.3346598195565,2014.2094881226772,1919.49640724002,,1941.2995672424531,,
131600,1400000US06037131600,06037131600,1572.6445143266012,1490.6856291153977,949.7132983838935,1835.4283453551548,,,1686.8729469444493,,
131701,1400000US06037131701,06037131701,1293.3651917918346,1171.1849934511324,1154.2930852802797,1267.4281401918784,1245.635168630017,1329.8694139751235,1344.9602247512212,,1338.4282715857987
131702,1400000US06037131702,06037131702,1267.1758678806352,1266.6707402629993,934.050218295719,1456.0899159350088,,,889.3640914625051,,
131801,1400000US06037131801,06037131801,1318.2873275298143,1324.2275452125436,1696.9968419283077,1330.4107027567834,,1662.46256414179,1575.6186835615395,,
131802,1400000US06037131802,06037131802,709.0787723558363,775.4783970207725,422.3968942335809,643.5883532784644,,,397.3459397905264,,
131900,1400000US06037131900,06037131900,531.0032508634097,552.9224918175007,609.7395095679483,214.56257319182555,171.21050059873738,,665.5419051061278,,
132001,1400000US06037132001,06037132001,388.2593619667769,394.61159478657487,627.2696375723665,357.49367880961535,,,654.667129448369,,
132002,1400000US06037132002,06037132002,254.08794799322558,216.29600920601638,303.0685007905473,90.47460962322457,,,331.83689219846013,,
132101,1400000US06037132101,06037132101,328.1939413707922,334.133753756019,158.83064715335897,94.7762658494645,449.1662401280681,438.70658548101983,102.65285398587137,,
132102,1400000US06037132102,06037132102,902.3958302187765,835.2556064211699,658.0445237594813,752.4445983561706,760.0124711859179,884.6938339373028,746.3078110361805,1140.085587353922,379.926796330677
132301,1400000US06037132301,06037132301,493.80871270730154,778.0488627134141,869.3320389532579,,,,956.1205075856867,401.77858382304055,
132302,1400000US06037132302,06037132302,634.8214676851942,652.0156853906403,,473.63364476779634,,,,,
132501,1400000US06037132501,06037132501,445.46898129477574,485.43535587879114,752.4417507160741,581.80590365509,670.3408499086,717.6738746822815,824.4144635396576,,
132502,1400000US06037132502,06037132502,402.75414762426624,452.9373394130133,365.48258076026076,,,,98.51220362589814,,
132700,1400000US06037132700,06037132700,412.95131118493885,428.68591726027574,,766.0101643444536,,,136.88104225326495,,
132900,1400000US06037132900,06037132900,270.0144064818017,263.8509638063194,,335.93012512274527,,,,,
133000,1400000US06037133000,06037133000,1061.5469516476542,1124.6904002100462,1054.2474087302792,1125.0657903847218,,,,,
133101,1400000US06037133101,06037133101,722.5660524441066,729.7519922739499,,,,,,669.072917823972,
133102,1400000US06037133102,06037133102,345.59579823595436,446.9968169312747,139.5823870824444,604.5847650042895,507.73514304400766,,411.41788861068017,520.1793700053959,
134001,1400000US06037134001,06037134001,584.8334105597504,306.587131283677,287.72800293756177,276.0758206247882,,138.01856957512433,508.4759207611304,320.4158045253624,
134002,1400000US06037134002,06037134002,442.34009522031954,319.06780366435834,498.8702015950957,,,,254.32876790602143,,
134101,1400000US06037134101,06037134101,795.7479096070097,765.1913687483839,,766.3622781798279,,,354.2245302860678,,
134103,1400000US06037134103,06037134103,899.7539779490049,900.5503758524087,308.9226580052412,616.7271786649927,,,244.087519299414,,887.427363996387
134104,1400000US06037134104,06037134104,750.6640406185142,773.6645447673457,460.0947020744615,854.3759518074122,,637.9108363306104,500.448860592752,428.0478367943399,
134201,1400000US06037134201,06037134201,1091.218836186729,1098.2828016770359,,1118.8154703963094,,,1040.8793839404548,,
134302,1400000US06037134302,06037134302,991.2185613518506,1022.257964737915,,,,,,,
134303,1400000US06037134303,06037134303,987.5570836487157,934.3620102171542,701.7022701970898,1092.5159811782187,,1135.3965383051454,,,
134304,1400000US06037134304,06037134304,553.2860451623259,551.2571102964835,149.0623231760039,,,,264.3925947404676,805.6969085272199,
134305,1400000US06037134305,06037134305,,,176.6882034522585,,,,44.22345978562556,,
134306,1400000US06037134306,06037134306,357.43003391091474,187.02298741121822,652.3542990011125,179.062856000324,,,786.3450130171291,291.76960939901295,
134421,1400000US06037134421,06037134421,419.6158389558854,473.24541228547787,,,,,,,651.8221894460363
134422,1400000US06037134422,06037134422,490.13123889274755,443.8741658835951,352.2225593020135,,,,,,841.3440948505913
134423,1400000US06037134423,06037134423,652.0496506950133,376.4579754411792,,691.5282339339801,,,,,
134424,1400000US06037134424,06037134424,106.42202480677231,109.7916289993774,,,,,,,
134520,1400000US06037134520,06037134520,606.1696400774974,1386.978828847873,1173.3488975842204,967.9820056783511,956.2342907410157,,1072.0879008786903,1023.5620998235202,
