GEOID,Median_0100,Median_0101,Median_010C,Median_0200,Median_0300,Median_0400,Median_0500,Median_010E,Median_010D
1400000US06037407501,1299.373177,1320.723476,1457.444117,1409.087091,1262.667924,1025.468223,1194.846202,,1362.42395
1400000US06037407502,1092.64072,884.7414182,,1210.398003,1229.387594,,,,
1400000US06037407601,1159.337308,1181.479907,1161.748661,1373.64138,1498.566553,1221.58008,1339.954802,,1202.107948
1400000US06037407602,632.955443,622.4936715,462.072082,421.1085139,672.0875931,,603.9088015,,412.4926914
1400000US06037407701,330.0523049,239.1075416,,,,302.080991,275.1817341,,
1400000US06037407702,491.5459279,369.7988408,386.1413208,826.9144357,816.2777431,548.0987398,512.7968857,,595.9322195
1400000US06037407801,204.3837353,234.0833744,,64.56069369,,,,,
1400000US06037407802,496.6926186,548.7741638,,,,,,,
1400000US06037407901,908.5754025,937.0730365,,993.0349402,,,,,660.5711848
1400000US06037407902,332.193352,219.8049211,451.2737077,37.53777636,,,50.93464349,,
1400000US06037408003,509.5331395,435.3208787,620.4439453,812.9101651,,,,,112.3170204
1400000US06037408004,16.71015879,18.86611788,62.11127616,,,,,,73.74252344
1400000US06037408005,705.4350386,714.6213861,176.6094659,,,,,,111.1320179
1400000US06037408006,69.47370225,94.21296778,59.25795052,,,276.0225716,,,
1400000US06037408133,52.25207083,36.06371793,,,,,,,
1400000US06037408134,18.00795706,30.23206627,108.5775236,,,,,,
1400000US06037408135,49.18240142,65.32336845,,73.51260667,,,,,40.36040325
1400000US06037408136,279.1268415,262.7303633,,,,,,,
1400000US06037408137,373.163801,464.2487996,349.3228925,,,,,,
1400000US06037408138,233.43388,133.1430407,,352.6376147,,,,,
1400000US06037408139,458.2979931,490.2341183,,424.3547999,,,,,
1400000US06037408140,159.8188889,138.6998103,,131.7024387,154.6643644,,,,43.23446683
1400000US06037408141,424.7624947,617.9333429,,,,,,,149.6106705
1400000US06037408212,393.108514,459.1135057,,603.5694556,,,318.0213197,,254.4325277
1400000US06037408213,1283.810149,1302.387553,1100.851719,1427.794377,,1025.622275,,,
1400000US06037408301,384.588454,416.1033408,617.5554526,227.0439781,619.029891,226.708316,285.8380633,,
1400000US06037408302,447.8021128,420.074356,,705.6023389,762.7625854,477.1142584,,,564.2014395
1400000US06037408303,324.5003448,287.3054918,489.8933885,425.9585023,392.9445525,,,,78.26996632
1400000US06037408401,1048.212665,994.0142705,,1124.090114,873.7519195,,985.9339276,,1171.40551
1400000US06037408402,349.3999558,322.5615558,,436.7242097,,,,,
1400000US06037408503,741.0113472,903.407385,,795.403725,,,,,670.05992
1400000US06037408504,432.6931465,701.412498,1017.536505,505.853266,505.784627,253.0110551,,,1118.904452
1400000US06037408505,443.2319685,423.7985309,,344.7354287,188.1142256,,,,
1400000US06037408623,411.7614719,341.9981797,630.8973381,411.5616323,,,,,
1400000US06037408624,238.0288103,233.6006114,158.4385032,,,,,,
1400000US06037408625,856.0709353,902.1057963,,693.0939139,,,,1086.538692,
1400000US06037408626,408.3975632,446.0843825,847.6080203,25.43527166,,,,247.2987487,
1400000US06037408627,199.4825314,170.2001611,,,,,,206.0223928,
1400000US06037408628,261.9612928,292.3276686,139.3243594,113.1786209,,,,365.2128331,64.51542516
1400000US06037408629,522.0723234,507.5056431,,298.5063757,,,,,740.7967632
1400000US06037408631,406.1267242,407.3130038,,572.319533,,,,,
1400000US06037408703,352.0047932,406.9029932,,941.056934,,,,,527.9615261
1400000US06037408705,590.6945996,594.1712654,,874.5868129,,,,,
1400000US06037408707,627.9425396,557.9654721,1052.792356,320.0561431,,,,893.94784,793.9399169
1400000US06037408722,498.65169,521.4370561,,566.0698341,,,,,
1400000US06037408724,209.6782374,144.1790183,,,787.6650686,485.6154054,291.0222125,,
1400000US06037408725,505.7381763,852.0302727,,213.4702438,848.6131379,,843.2762209,,
1400000US06037408800,341.8900598,,413.9504693,334.2971655,294.1930967,282.7368316,302.553155,,
1400000US06037408900,447.8427171,499.5948167,,259.9989909,810.9395656,787.8609879,620.4449546,647.2762201,696.8919583
1400000US06037409000,338.3810486,333.8723379,1270.140427,506.1881345,,756.8493975,510.9193356,,1046.201639
1400000US06037409100,799.2270372,846.3977267,784.0479682,884.8326991,718.5524676,710.3239125,992.6053523,,573.8025092
1400000US06037430003,219.5924817,199.8296035,,426.6969906,,,,,
1400000US06037430004,174.6442263,187.0322529,356.6915831,261.5830126,149.7397572,,160.3802343,,333.6420225
1400000US06037430005,180.8071179,146.3825717,365.1917759,70.34016223,,113.6807804,315.9520003,,254.9015371
1400000US06037430101,204.0467997,162.5523334,219.4573682,159.3155082,55.35685522,197.8102703,175.9496344,,41.80331868
1400000US06037430102,208.4589606,222.5498202,311.9886422,180.9424662,180.9822768,352.3960036,170.3734722,,288.0788569
1400000US06037430200,173.1203882,308.5811577,,327.1265303,,,,,
1400000US06037430301,282.4544624,223.2146349,608.8455795,512.0811369,561.2824135,412.8789003,454.7725626,,
1400000US06037430302,518.0255721,558.0530864,542.3639482,544.4303957,503.2797149,494.6446027,404.0706874,,432.2010872
1400000US06037430400,247.9912779,300.5051277,217.6306774,237.3103347,163.0645425,320.7908224,266.3852182,312.2741964,78.39486208
1400000US06037430501,153.4234263,221.5294898,,164.5355205,143.0519842,213.0200646,273.6446807,,292.120405
1400000US06037430502,247.8694678,278.1702983,264.5566294,242.3783372,276.3288706,348.1415142,251.3429889,322.184622,202.671447
1400000US06037430600,344.2611222,416.2238067,,337.0214512,,,,,403.931832
1400000US06037430701,260.0926891,257.3376558,447.4720281,,,400.2260092,374.3904431,,
1400000US06037430721,247.4580964,244.5006604,299.6050743,304.0652126,87.85209459,105.6472832,194.3596789,235.6978213,348.5317267
1400000US06037430723,297.1392277,,205.3602492,348.9304199,383.4867753,342.4042039,221.2086236,310.6710775,
1400000US06037430724,199.1619676,,236.1911023,133.8193891,159.1376861,362.4474918,296.5523297,73.41335747,
1400000US06037430801,332.3561463,378.9839719,229.5998334,334.0706844,224.3679656,221.1006101,127.4677706,95.16332901,448.2200092
1400000US06037430802,334.5441054,328.6851662,297.6279587,336.1608379,253.5324416,224.4644377,179.6707726,,
1400000US06037430803,317.6324502,325.6544509,465.4362958,405.8055117,7.660691228,424.9686097,578.2612568,,
1400000US06037430901,210.1569585,204.2293113,667.1388322,219.0742281,375.1123028,355.0039863,418.6745095,,567.94635
1400000US06037430902,790.2372874,786.3604369,681.3276951,747.389251,712.3226084,760.9863318,782.3780826,793.7448389,812.0300897
1400000US06037431002,283.3777137,294.3095913,,66.329684,322.3005395,482.1683116,390.5779217,,417.4206916
1400000US06037431003,397.6034441,425.4788598,589.8402069,332.2682057,469.8417478,446.8378509,507.9246907,400.6117868,396.7743823
1400000US06037431004,194.6676679,284.295881,163.5803638,168.8577494,141.949899,190.7046547,190.5507888,,210.2303402
1400000US06037431100,362.3659041,459.2290701,338.2011849,314.9081896,328.7460256,377.8548957,454.2413645,98.58386451,251.7719201
1400000US06037431200,375.715238,466.499758,449.0778154,222.4234093,233.3641341,215.9257945,182.4506235,,463.8679159
1400000US06037431300,703.7027125,750.7448454,647.6826764,678.5306262,669.0453127,666.2036518,353.1416376,,
1400000US06037431400,329.4419097,280.3413852,429.8919691,258.6660193,320.4538206,,499.5880891,,
1400000US06037431501,795.6538376,797.8528614,867.8960667,657.3120535,814.3346342,787.609492,842.9341749,,
1400000US06037431502,379.928109,299.8276012,266.7855239,462.1061576,489.1586934,614.3648498,333.7469073,,127.5911129
1400000US06037431600,468.2270274,435.5113848,421.7416487,514.4905806,561.8099231,429.4020932,402.3413359,432.2591172,
1400000US06037431701,385.5334698,405.1183765,702.2586723,328.0704463,538.7468542,649.1093029,624.660322,,
1400000US06037431800,878.1767686,867.4123848,617.091575,900.4543901,830.7547468,747.3695264,679.5327114,,935.115642
1400000US06037431900,552.6681032,568.7573711,506.135185,448.049994,464.5608312,421.0224672,294.5164822,,
1400000US06037432001,183.438195,228.158891,,269.7473193,305.8975848,313.1800875,292.6155117,,
1400000US06037432002,652.857941,646.145209,734.4851886,707.1408795,570.9567163,478.2143238,496.964616,,371.6553363
1400000US06037432101,753.6559745,747.7910569,422.0363253,856.0299212,721.603112,765.4650246,992.5539384,,872.3251348
1400000US06037432102,950.7870213,927.8813944,821.4002319,837.5771215,523.7894279,865.4324153,,,1027.509975
1400000US06037432201,312.0047289,325.43339,485.0647714,243.4339988,393.2282295,426.5675372,385.0900592,,180.1561006
1400000US06037432202,357.7115262,444.1718775,416.0471007,215.8456728,224.6158429,404.2371608,472.4061128,,558.837547
1400000US06037432300,475.2828467,502.9670493,839.4783828,342.0999383,304.0365632,956.7302723,603.0784386,,375.1016563
1400000US06037432401,286.0806031,223.1133144,93.54813504,427.9473997,414.0983403,445.7589161,405.2600723,,378.3990188
1400000US06037432402,547.8418758,546.7724261,557.0768017,586.8660793,538.0718251,631.1684287,588.1271112,,509.0738159
1400000US06037432501,455.3908684,660.4063614,505.291508,433.4689814,456.2098395,563.164365,275.9241609,,450.0334702
1400000US06037432502,561.5424402,527.0932815,178.0578053,648.9054722,671.7144147,562.8746755,552.3846082,,373.411947
1400000US06037432601,630.7050929,646.7757757,419.8979598,584.0617729,586.9637794,695.325305,634.3680795,,657.9864959
1400000US06037432602,363.9573855,291.8374937,,448.173067,519.97924,550.141695,538.5231095,,402.449852
1400000US06037432700,833.8304075,701.6158753,,978.6784076,1054.236209,815.9949788,1023.469966,,585.7335782
1400000US06037432801,244.6676734,,,242.3285467,236.3112267,332.1783461,247.817658,,244.2384891
1400000US06037432802,204.0749904,206.5329019,87.2420506,180.1050208,195.9344128,288.47025,249.1109824,,421.1329284
1400000US06037432901,339.1575819,416.308697,731.2168828,234.2030985,312.7185086,295.1298914,279.4305426,,126.6591778
1400000US06037432902,551.1370109,558.6896508,,575.747878,528.2322243,420.5249268,702.6714193,,
1400000US06037433103,476.065994,410.0055155,206.6025631,650.2287988,635.7945559,671.1167684,679.9994403,37.00250318,390.7317842
1400000US06037433200,341.7073289,297.8633845,620.5357878,413.988043,517.688575,429.440123,564.6651672,,234.5264309
1400000US06037433302,869.7087993,822.0748668,1070.484848,992.2053485,958.995864,893.2443328,916.3853547,,919.4873715
1400000US06037433304,572.7336779,422.7043208,512.8848617,686.4308399,586.0579449,634.6769526,575.1448584,,582.6753754
1400000US06037433305,239.4951901,334.4398817,312.4477546,417.0906621,299.1772561,219.7020894,201.8326076,34.45581527,234.9805038
1400000US06037433306,293.9664043,211.2808562,238.7813066,311.5622375,309.6640978,291.736404,255.3786594,,262.1514033
1400000US06037433307,116.501181,70.27349558,319.9210403,344.3833884,302.0975228,320.0504338,332.766431,,133.7919557
1400000US06037433402,535.2378084,444.4164253,354.1144117,603.6738774,663.7661411,663.9072211,625.4892835,439.6341254,676.3355777
1400000US06037433403,663.0951396,736.0731909,667.6311583,598.4337401,628.7630365,616.3592072,600.7379926,,539.4823772
1400000US06037433505,927.5949828,884.3790532,962.6662111,1005.955623,1030.184621,992.1760291,885.0203678,,828.9090881
1400000US06037433506,493.7090428,,,544.8084601,725.3029796,747.5423478,693.1488065,,
1400000US06037433601,441.4803188,462.5365117,,482.227027,387.5943435,355.8679109,387.3402728,,626.2576324
1400000US06037433602,209.7381327,206.5967317,476.2514016,254.184805,306.2235183,350.920728,347.9957547,,316.9560536
1400000US06037433803,234.4198208,231.581091,,44.82563657,372.0832313,190.6584115,,,166.5512556
1400000US06037433804,629.926698,566.0657993,329.7705892,677.9935529,823.3018903,854.6232565,866.6731578,,
1400000US06037433901,207.9693896,105.4361721,370.7123449,209.1611286,180.6567377,287.0083499,255.7689235,,392.2296311
1400000US06037433903,592.7636128,593.2268984,927.7776519,381.3351932,382.1668458,753.0740622,859.9673908,,164.3717216
1400000US06037434001,301.5338312,238.2074955,421.5081049,408.3335343,449.8126298,369.5803764,394.5365154,,415.1200129
1400000US06037434003,416.2947919,327.3345293,,575.0541927,526.2937636,480.9363106,474.2298151,,392.3036616
1400000US06037434004,290.7422381,348.9951951,384.1762384,368.1615174,444.6488677,415.6165693,512.3916134,,
1400000US06037434100,250.8204739,213.554181,657.6110797,608.0596947,594.0444492,629.123673,848.1263839,,
1400000US06037460001,223.3210001,246.1648161,,465.3459297,,,,,
1400000US06037460002,312.5211619,342.335611,503.5550421,,,,,503.5550421,
1400000US06037460101,272.5979762,288.6177523,191.5679264,247.9392967,94.09880251,267.3444395,126.9069573,,
1400000US06037460200,479.5801539,392.602002,,507.4365912,453.0989448,665.6173177,170.5436529,,
1400000US06037460301,307.1986303,198.3266043,,482.9596648,186.3580739,,190.9766963,,198.9190782
1400000US06037460302,415.9313965,387.9529257,,390.3338068,191.6288335,,301.2051303,,
1400000US06037460401,152.7165759,111.8990016,,14.3529263,29.25368534,,179.1465332,,
1400000US06037460501,451.9179481,448.9084828,,337.0157192,,,,,368.8953451
1400000US06037460502,621.9870124,719.5780718,,875.2379835,,164.7441665,,,
1400000US06037460601,331.5955419,409.9528927,144.0593658,191.6428473,99.1739414,74.7244147,79.85783128,45.39019657,
1400000US06037460700,324.4806914,440.3021345,,291.4378877,,,170.5462286,,552.598464
1400000US06037460800,236.075552,246.0389843,,119.0487689,,,,,
1400000US06037460900,551.614377,251.9761846,190.7009028,519.3828569,537.8565322,534.693142,387.2759235,,
1400000US06037461000,500.9223826,489.5704429,,508.279683,339.4432941,274.4848028,395.5178371,,
1400000US06037461100,367.3139501,475.1333376,369.2673537,419.2103266,239.7531426,739.8519542,452.9547273,239.0270838,
1400000US06037461200,384.5262234,434.0752395,900.5097955,584.5886611,749.7962618,561.1019865,902.4732711,,
1400000US06037461300,691.7559525,641.573367,122.9486002,674.0745379,479.9259489,570.8099325,529.2662661,,661.5949787
1400000US06037461400,766.1024372,810.0969246,800.5571231,758.7398315,798.4837988,752.7007589,697.2720325,,
1400000US06037461501,629.7398935,597.9580526,279.2255041,679.293058,420.5028236,408.7813354,326.9444249,749.8104668,
1400000US06037461502,559.8962378,560.8595749,31.54303094,466.6745211,450.4581696,250.8499288,386.9246758,,
1400000US06037461600,319.3814895,294.5438523,324.3303098,345.7971892,343.2566007,437.7699886,297.0700081,,
1400000US06037461700,153.4932054,115.6487021,287.6139251,228.3964824,,,239.0748928,121.173273,
1400000US06037461901,401.6408805,387.6354411,300.031931,346.2122312,422.8028959,378.7953241,183.0841436,232.4600186,59.50800284
1400000US06037461902,260.3129056,,98.60264451,,,,299.0008879,,
1400000US06037462001,459.7153869,481.242202,258.8340873,358.9616312,312.8715637,276.2955905,262.0543323,480.4206789,
1400000US06037462002,296.3143915,231.8152604,331.9501161,310.3857181,252.4165212,258.1766733,246.1849745,,288.7872642
1400000US06037462100,321.2598644,404.8984767,,380.8144376,363.6569731,291.587747,351.6982998,422.9254599,
1400000US06037462201,463.3734671,339.0387436,585.9133126,401.4380754,424.0056056,484.8967342,368.6623493,,
1400000US06037462202,635.3446554,576.0643347,855.9745751,778.8835237,619.5551236,714.3226617,610.3099705,613.1490638,
1400000US06037462301,541.9152483,492.0106721,439.1725023,519.3121453,577.33147,580.5541178,676.8453055,402.6466668,
1400000US06037462302,690.9348709,843.2689088,681.9436784,688.7441907,648.6771045,542.158779,655.1810122,533.6283357,
1400000US06037462400,321.964845,386.5209557,379.5029846,340.376258,455.5859761,421.7814308,416.4213069,,
1400000US06037462500,703.5931488,706.0948942,108.8844445,960.8971376,988.2400217,719.3078749,689.553781,,379.7882729
1400000US06037462600,761.6589805,747.7586927,332.4018907,703.3117144,755.3410422,,629.7841701,,
1400000US06037462700,474.8032523,455.9488145,799.9105248,704.8332853,761.8861446,789.6292545,722.3901814,,
1400000US06037462800,715.2963133,576.5765088,645.8457753,866.4832074,864.4585296,775.3184718,853.3384402,883.5086969,
1400000US06037462900,292.2366553,237.3471603,,428.4753258,662.8848974,452.8139483,669.9515757,,
1400000US06037463000,531.1174536,553.8931474,668.3920348,,,975.09213,1003.860274,1020.614414,136.7994242
1400000US06037463103,581.3205146,629.1373899,1025.484628,521.7411894,480.8599686,952.0234269,641.8032802,,737.799979
1400000US06037463200,287.0055601,467.3298559,296.7620888,325.8899499,379.3182507,423.2765208,287.0330624,439.9521757,
1400000US06037463300,651.5593545,689.8891035,470.804211,302.3105432,328.2521499,767.0134538,511.240557,,
1400000US06037463400,744.7347922,480.6892244,314.2339019,970.0439413,981.7734553,703.1951638,885.9147958,296.4518141,
1400000US06037463500,209.3815456,165.4275773,313.1343462,224.6086048,268.0505658,69.57829172,236.325936,208.9195156,
1400000US06037463601,311.3265187,,410.454349,211.4496502,201.5255641,194.8330781,321.9253909,311.7938658,
1400000US06037463602,516.2577318,,531.9543645,589.0463471,563.2469915,626.2977838,542.2590912,458.8311458,
1400000US06037463700,160.7173989,155.9661145,176.9993806,223.1883098,330.8341195,301.7038478,204.3970002,91.66419945,
1400000US06037463800,467.6924756,411.3217238,,92.98735991,,,91.01391408,,
1400000US06037463900,227.6041421,226.2200979,215.5484578,285.1302804,258.9785402,277.3573076,305.9420807,146.5514005,294.6859744
1400000US06037464000,469.0609541,585.4562201,397.5395701,558.9741812,422.822887,382.761681,437.2652211,618.6646978,
1400000US06037464101,321.8040382,251.2123172,,,,,,,
1400000US06037464102,644.122416,549.694723,,568.6759172,,,,,
1400000US06037464200,914.2785481,821.3307765,,,,,,,730.6334411
1400000US06037480002,1610.47987,1602.130588,1435.445976,1595.688718,1351.39946,1580.793414,1472.444674,,1516.032315
1400000US06037480011,681.8512911,738.7750566,450.3698521,690.5332097,770.0841291,443.802584,472.4583354,,370.2483608
1400000US06037480012,1404.16652,1398.413797,1490.904424,1323.57931,1542.552888,,1275.764227,,1271.599067
1400000US06037480101,1421.992681,1394.552517,1454.537303,1327.584718,1247.546224,1345.69227,1441.371519,,1430.132628
1400000US06037480102,1219.316915,1324.408122,1019.060624,1066.084838,899.4442623,830.6470711,1124.546142,,1222.796783
1400000US06037480201,245.1929868,222.843384,323.5173762,342.5138713,254.5375341,321.2939223,,,
1400000US06037480202,323.5915082,456.2800084,,358.136862,,932.2486343,,,
1400000US06037480302,218.053501,175.9691071,129.9286867,186.4334858,187.7559203,178.4150417,202.7191487,,
1400000US06037480303,426.2124008,473.830454,378.2669339,387.0834408,428.4086617,465.1466364,318.77607,,131.9114282
1400000US06037480304,622.8031222,,651.0007012,624.209833,637.0248029,661.492815,613.6776358,,
1400000US06037480400,465.2510458,536.4653894,582.2039113,428.3778089,491.6131794,530.833472,544.698585,340.0515478,
1400000US06037480500,277.4354193,289.8880651,288.3486248,280.2027213,393.6146943,396.7277296,514.4128619,,
1400000US06037480601,216.9021164,194.199546,185.857643,189.7409731,185.8593678,236.2857129,205.0438239,167.3180516,
1400000US06037480602,182.4234264,265.3383231,104.7166357,145.8392344,163.5522617,189.3683013,157.5099648,244.9300762,
1400000US06037480702,343.9119506,365.8892205,122.5163033,162.8152497,113.8261153,301.2197573,168.9601393,,436.3948859
1400000US06037480703,225.4312183,313.5363205,174.9708311,139.2422755,149.9020771,141.8615713,115.7505401,39.50955153,
1400000US06037480704,455.4205739,529.1507051,456.6542282,410.7775054,394.4246737,414.6762504,437.8935106,651.0262282,
1400000US06037480802,391.4498183,360.4335439,,725.8959041,697.5803763,763.4085969,486.9414215,,
1400000US06037480803,479.2687323,463.0851166,,440.4994654,408.0314183,318.0746753,266.4046874,,
1400000US06037480804,191.8667952,154.2985967,167.2785791,439.2355015,235.8473049,239.4425753,270.8202891,479.6772407,
1400000US06037480901,778.143402,626.3255522,684.4179718,801.5566524,803.2743362,807.186891,768.2068096,772.0758976,717.094001
1400000US06037480902,639.4590405,976.5895929,897.3846237,633.5496026,726.3405066,676.0122813,536.2742796,,
1400000US06037480903,634.1513806,525.1148115,485.3660402,667.0029246,656.312611,717.3941335,732.2374511,425.306011,
1400000US06037481001,299.7319212,147.3284547,856.5569221,571.5843465,539.2211017,635.1125592,770.308729,,256.2816355
1400000US06037481002,264.3199729,256.6961779,404.411322,233.9482058,234.6694226,190.0020586,343.6648439,334.5868923,118.5932269
1400000US06037481101,138.2669511,175.9915279,259.0511987,194.8721688,190.3638826,241.1138906,186.0811334,342.802515,
1400000US06037481102,667.85443,575.8077848,547.5253492,581.57122,570.8502794,549.8678663,505.1437386,,
1400000US06037481103,544.5535346,500.862927,302.7580193,526.2659155,374.6924682,526.5118491,322.954257,,
1400000US06037481201,1116.439619,1190.404718,949.5013869,973.2337217,1276.517889,1260.718113,1316.000492,,1057.851038
1400000US06037481203,523.9739627,536.477062,683.6775605,596.9936736,643.8553059,446.4734666,675.6770816,,
1400000US06037481300,326.0977789,310.6296007,484.5873719,576.3715726,760.3994985,565.2843063,512.1747042,,500.544762
1400000US06037481401,219.143753,265.0140199,201.9172321,198.2345213,249.1960662,153.4692522,214.4248836,,
1400000US06037481403,747.0602742,797.2983819,913.6547212,711.7084844,677.4556982,299.6233989,901.2237169,,762.3549059
1400000US06037481404,600.8675956,597.049697,407.7644465,590.4842127,353.9836863,740.2068472,356.7340137,,
1400000US06037481500,447.3863905,371.736018,498.4224787,45.32750915,46.40544274,53.91067808,93.43275936,,
1400000US06037481603,501.848627,482.6208427,344.090116,365.3041149,255.605229,327.6211009,254.4156476,,171.5640844
1400000US06037481604,324.330595,273.3384845,529.7372134,300.9404186,305.762321,440.541892,503.7435033,511.2791784,
1400000US06037481605,721.1031834,769.4297387,729.0164246,713.2169442,716.029128,804.7928174,779.4609904,,
1400000US06037481606,767.6166021,552.2416308,556.7295146,550.6157894,519.9548746,595.507793,550.7349006,,
1400000US06037481711,379.0234262,,379.5904289,450.6921914,506.7450425,462.9695278,442.1884593,,200.7432844
1400000US06037481712,293.7170889,306.5666578,130.585452,301.824212,368.0232741,459.2137338,356.0743626,,131.4734272
1400000US06037481713,313.2872222,357.5107174,482.7264795,402.2682609,345.5252596,407.6908699,446.4581049,,392.5930753
1400000US06037481714,188.6117754,192.3831175,285.7760239,226.9808822,250.2406431,218.0288436,320.001554,304.2491407,207.5093471
1400000US06037481800,452.4184624,472.1805339,221.0886492,631.6167534,,187.3765728,,,
1400000US06037481901,642.8197956,651.3718912,708.7982458,659.4340096,754.013016,658.8143039,513.260289,,
1400000US06037481902,343.0320076,186.796147,415.6701959,391.1695289,478.4805076,522.5485839,493.899777,,423.615911
1400000US06037482001,173.0418062,160.3816129,226.7526578,151.7728533,,268.6294551,338.0006502,,
1400000US06037482002,385.687875,354.809894,677.6380307,128.239278,753.2065714,476.8662904,392.1521441,,
1400000US06037482101,350.3548238,289.2341929,481.0287594,379.6589419,401.9505983,344.8773186,422.7540807,,652.2296116
1400000US06037482102,482.4670218,530.311796,,279.5725075,193.3176269,121.7751189,455.7063368,,
1400000US06037482201,442.8027639,459.5102227,206.0359279,448.0719064,448.2248955,400.9435909,226.8305464,,270.5710815
1400000US06037482202,464.8820668,463.0172073,401.4402505,500.1030968,530.6124924,452.9240443,505.7304916,543.8909553,268.1209436
1400000US06037482301,538.223026,555.7416426,492.5956169,337.4317331,333.2053337,548.248104,497.1782145,485.1574966,614.4991021
1400000US06037482303,280.2244647,275.0357227,175.4770009,337.10172,427.1025279,433.1348576,368.5627971,,553.0855476
1400000US06037482304,333.4843159,207.3274907,,239.6826347,221.3664637,388.4085533,255.9260007,,
1400000US06037482401,345.6511487,447.6795342,220.2252793,267.0404895,224.5536386,172.9747839,284.0359296,,
1400000US06037482403,182.9124366,270.7870632,,224.3866469,224.1722117,196.0208341,192.9600212,,
1400000US06037482404,386.8178675,279.65034,440.2996341,483.8568193,,492.2270239,342.7201276,,201.516794
1400000US06037482502,764.2034504,702.3551222,588.1129805,802.2667382,718.1457534,827.8760382,757.9454052,,896.5217413
1400000US06037482503,290.8530397,172.9643484,,406.5296614,428.0232874,375.4600144,484.2466104,,
1400000US06037482521,531.8735565,441.5031933,530.4725632,500.2807328,499.5842015,488.561823,353.7532076,,420.568259
1400000US06037482522,238.8680433,216.1235551,214.8279645,269.6861607,353.0350194,301.2812302,175.1854623,412.0150534,
1400000US06037482600,340.301395,345.6141678,96.95190534,201.4011116,192.183204,293.7725469,423.7698433,,508.4795929
1400000US06037482701,465.5206121,649.8198155,,216.5152416,466.7268145,357.7705206,377.4633028,,
1400000US06037482702,471.7839867,480.4688555,,236.5107905,337.4775755,154.3390561,168.3213475,,
1400000US06037482801,235.434801,299.7257003,,,223.7431149,130.1994359,415.2942597,,
1400000US06037500100,562.3152682,527.7850056,,640.1568096,,,,,
1400000US06037500202,292.4738401,257.2681928,,234.4749516,210.4716479,223.2735022,303.5138083,147.8275399,214.6230798
1400000US06037500203,506.5215625,460.3103754,664.4324582,434.2470129,,,602.7046048,,
1400000US06037500204,551.1245248,462.7766546,,635.1585785,,,,,
1400000US06037500300,466.8709383,479.0683717,903.8357255,856.3090038,,,,,
1400000US06037500402,251.2994123,288.2710954,,235.9402291,201.3059567,288.8779691,81.14042022,,
1400000US06037500403,217.5407398,241.353589,,568.0534266,,,,,215.325296
1400000US06037500404,339.7120142,369.9154066,185.650548,318.8885509,307.1515075,414.8015801,190.766435,,118.4694609
1400000US06037500500,131.5523479,144.1029131,102.397418,138.2655578,,,196.4812349,,66.97178359
1400000US06037500600,335.6823591,298.2586522,,391.4389598,487.2185194,446.2962592,612.9554584,,660.7854635
1400000US06037500700,267.0863364,213.7038655,120.9215931,548.8869636,,606.9720199,197.956221,,
1400000US06037500800,429.6364934,430.0813994,,555.7308378,,,,,
1400000US06037500900,410.5807779,378.974119,589.3655319,438.2347378,363.1671498,682.5566047,444.3761225,,
1400000US06037501001,170.0806055,157.2558019,,156.6787829,135.6051754,108.3298349,177.2580944,,
1400000US06037501002,207.1460931,202.6198981,274.3064388,167.7458939,288.4926929,,170.3659594,,
1400000US06037501200,180.5114977,272.0348869,372.2283098,53.84234802,93.35220412,,229.2766136,,
1400000US06037501301,166.0792535,142.7912411,,51.53869152,219.2297686,107.3344936,39.25521923,137.010351,
1400000US06037501302,282.2495896,308.0889539,306.8981374,229.4194689,131.4983756,188.7458238,138.5864625,131.4440864,
1400000US06037501400,136.2085059,87.37557957,,116.8699106,129.18037,131.4479037,85.66821831,,39.61523077
1400000US06037501501,160.7970108,146.6926583,107.645871,329.03784,399.8522499,,373.5411995,,224.7051011
1400000US06037501503,173.0083434,165.0709057,151.1639148,177.9429274,211.4924016,193.9968288,187.7576549,264.6403285,
1400000US06037501504,209.110883,37.08156705,246.0895789,250.1197978,217.0522082,224.0470942,258.6940444,,
1400000US06037501600,223.0111932,176.889383,349.0056226,264.6716297,277.3491092,244.652994,255.6161616,,
1400000US06037501700,210.9000232,227.4740765,,290.6646635,387.6915771,328.4129486,403.8495543,,
1400000US06037501802,501.6648505,478.6319092,461.021981,525.0293946,300.9765697,473.1537801,321.2926268,,
1400000US06037501803,133.300991,,,136.6871666,143.4285374,122.6591385,117.3658045,,39.41337481
1400000US06037501804,189.6211489,,106.1089306,189.5479955,123.4438847,38.4077344,86.17567622,,
1400000US06037501900,202.0619125,229.3390633,,466.5412782,103.4399365,,,,
1400000US06037502003,154.758833,140.4152873,81.69745313,174.9880858,101.2564262,168.4271667,125.3897968,,
1400000US06037502004,393.167514,401.3906342,,418.865987,241.2291379,350.0403157,473.6844488,,392.686438
1400000US06037502005,274.1348014,263.0853031,316.4577575,141.1640909,129.8282224,,276.9787464,,
1400000US06037502100,654.2815696,690.5027882,549.0582009,453.7024899,842.5645026,441.060387,445.2163765,,
1400000US06037502200,506.1758913,504.2720797,820.8881321,516.4266102,792.2926203,770.8429058,548.141406,,
1400000US06037502303,223.0842884,210.6683108,484.5286802,184.6934978,153.1190261,236.0904136,591.77542,,
1400000US06037502401,1016.886573,982.9070563,757.0818449,1040.8413,743.0302994,1259.579792,1297.184107,,1056.84547
1400000US06037502402,312.0546546,294.0977618,,,,,,,
