TRACT_FIPS,GEOID,FIPS,MedinaSqFtVal_0100,MedinaSqFtVal_0101,MedinaSqFtVal_010C,MedinaSqFtVal_0200,MedinaSqFtVal_0300,MedinaSqFtVal_0400,MedinaSqFtVal_0500,MedinaSqFtVal_010E,MedinaSqFtVal_010D
541402,1400000US06037541402,06037541402,122.74079318726216,102.58278867102396,,76.05043746783325,148.47880822492655,,,,
541500,1400000US06037541500,06037541500,130.2315968122786,36.2917903066271,,103.55759599332221,85.08899588723537,58.97959183673469,39.44069382495603,,
541603,1400000US06037541603,06037541603,116.77615062761507,112.89514563106796,,96.64966735905304,170.45890410958904,87.84911935477277,38.515957446808514,,
541604,1400000US06037541604,06037541604,130.57000903342367,94.10439210693825,21.535416666666666,80.51451654237977,60.09605383909452,46.73429432828536,39.09640310392299,,
541605,1400000US06037541605,06037541605,109.84871794871796,71.64213573506164,,86.41299677765844,68.08687943262412,45.32134733729443,33.11290027447392,,
541606,1400000US06037541606,06037541606,100.02235772357723,,,72.30271963358715,71.08007536504945,61.296,27.917296331954546,,
541700,1400000US06037541700,06037541700,119.56130691311613,104.39321375352817,,74.58156458459672,91.76958224543081,67.90886167146974,47.31256247917361,,
541801,1400000US06037541801,06037541801,128.75875731879668,121.845,63.41644562334218,85.83580508474576,72.31884057971014,73.40186915887851,26.533195000123147,,44.86514195583596
541802,1400000US06037541802,06037541802,135.2901554404145,96.77375201288245,75.96788278292651,100.0336605890603,82.15570743835076,77.889035667107,122.8626048217456,,128.4805
542000,1400000US06037542000,06037542000,117.17578659370724,145.80123512474614,,67.51644908616188,54.680408163265305,42.48780308972479,58.058035714285715,,118.44225352112676
542103,1400000US06037542103,06037542103,120.69158878504673,110.74196018376723,,80.4291312867407,92.47569771535134,45.74738878143133,46.2309352007256,26.898333333333333,
542104,1400000US06037542104,06037542104,113.91599605522683,120.32119914346895,,88.32395143487858,100.65669581224114,37.38187702265372,33.174411772507824,,
542105,1400000US06037542105,06037542105,121.70128864707479,90.25489236790607,,77.89465948064674,66.45759493670886,46.51084068294889,46.92705382436261,,
542106,1400000US06037542106,06037542106,122.54930161142664,128.51519842123855,,82.35675375136694,69.5988888888889,62.42131828978622,76.80685335445699,,
542200,1400000US06037542200,06037542200,107.17190565717264,81.59986772486772,,107.88,78.61659025305346,34.57413772952949,48.10632496397559,,
542401,1400000US06037542401,06037542401,91.17862595419847,78.0157634032634,33.76524614254225,74.00060096153847,74.93090512957373,57.002630425252086,39.55034722222222,,65.85908440629471
542402,1400000US06037542402,06037542402,102.31305903398928,100.3344733242134,,87.84102200141945,79.88031858221225,10.046654611211574,6.483110984956004,,
542501,1400000US06037542501,06037542501,76.98032904148783,81.2045579870776,57.577449947312964,112.5586157402703,99.27731481481482,77.29286858974359,54.75036774791358,,
542502,1400000US06037542502,06037542502,105.90039569926856,,75.60099188458071,76.548828125,78.5601372107429,70.33095032918175,43.68910982284487,81.5916114790287,52.81389578163772
542601,1400000US06037542601,06037542601,118.67617436684756,,,86.19160999827531,82.43178381007978,88.85666519323061,38.24531234479015,,
542602,1400000US06037542602,06037542602,112.03970791947891,82.08035714285714,88.61202390205986,92.68924764853926,86.65451537163402,67.97714808043875,40.155154920510526,,
542700,1400000US06037542700,06037542700,119.97248803827752,79.5420801869831,,82.54351058078467,57.90762479234512,76.08812615955473,40.981811134342564,,
542800,1400000US06037542800,06037542800,115.21759197547321,80.65995750543077,,105.05507420479418,80.33578174186779,34.23462862764388,51.1764705882353,,
542900,1400000US06037542900,06037542900,106.29575106653694,,,67.1917130488559,41.985423430735935,,32.160850253807105,,
543000,1400000US06037543000,06037543000,101.27861209514171,48.416157124328336,,74.30492494989068,94.30985414443259,,19.533372365339577,,
543100,1400000US06037543100,06037543100,111.6221198156682,99.81102362204724,,,,36.69820038910506,,,
543201,1400000US06037543201,06037543201,110.0632424877708,80.32775832807769,72.65131965307914,97.10802728209993,66.77148362235067,58.51470420461198,46.726517636012304,,
543203,1400000US06037543203,06037543203,107.62602137001406,97.03761600798795,,77.82437380162523,83.0286214953271,55.99071782178218,30.497808085728202,,
543304,1400000US06037543304,06037543304,95.2975845410628,78.4545709882961,,,,,,,
543305,1400000US06037543305,06037543305,,,,,,,,,
543306,1400000US06037543306,06037543306,105.12142471667566,118.53140369930313,126.33502109704641,64.07155308049198,117.5332967936421,192.4955116696589,21.87722335802986,,
543321,1400000US06037543321,06037543321,100.41863517060368,121.87620027434842,135.31702898550725,,,,,,134.33668570609672
543322,1400000US06037543322,06037543322,86.15200425773077,75.45974382433668,,,,,,,
543400,1400000US06037543400,06037543400,129.8156976744186,136.33619105939988,,,,,,,
543501,1400000US06037543501,06037543501,153.10778985507247,107.18613979064878,101.75961608557692,138.84922394678492,84.21935772101335,67.97714771066956,52.14845525717653,,211.14009868197567
543502,1400000US06037543502,06037543502,194.832108136703,145.7710338318869,157.46898638426626,104.15338753387533,181.4232658072437,41.29124579124579,207.91847538380097,,
543503,1400000US06037543503,06037543503,178.87012987012986,184.21048943757188,141.6218487394958,192.2337266844309,34.24031007751938,119.3512180974478,101.6756754128222,127.98296243960036,
543601,1400000US06037543601,06037543601,133.2944004009477,126.39362354383813,116.79666011787819,39.96177357066503,134.45319405383688,42.22069970845481,30.283413294815574,,71.88944483904737
543603,1400000US06037543603,06037543603,116.33594089526292,103.13121118012423,166.47828447339847,,,,,,163.24552845528456
543605,1400000US06037543605,06037543605,188.86352564102566,152.882618510158,140.7395514780836,153.05272119817084,10.571963083063109,94.93285714285715,,171.2926447574335,116.93820224719101
543606,1400000US06037543606,06037543606,168.81513327601033,187.9836408125753,146.06401217660314,51.57691989731266,251.42526085214604,63.7848158131177,,,130.9317984361425
543607,1400000US06037543607,06037543607,116.44739819004525,110.49436392914654,101.19446704637917,89.26577909270218,,,,,112.81902654867257
543701,1400000US06037543701,06037543701,148.99830508474577,148.7766497461929,,,124.67441860465117,,,,
543703,1400000US06037543703,06037543703,114.4768374035718,125.61111111111111,,108.80414761095676,77.77944139194139,40.69793838735862,85.74396306818181,,114.57578840284842
543704,1400000US06037543704,06037543704,151.30658436213992,148.27391942220368,,92.55281690140845,66.43315719857985,,,,
543705,1400000US06037543705,06037543705,135.1688419553868,115.91184727681078,136.19844456711422,82.21045918367346,126.28420523138834,,,117.68885869565217,
543801,1400000US06037543801,06037543801,128.87847222222223,161.71979759645794,99.67548746518106,109.85504347299602,73.31007473939697,,,,34.04981421284012
543803,1400000US06037543803,06037543803,140.97034764826176,115.68660968660969,165.92614601018676,87.95769230769231,73.95313855944461,75.23531042128603,36.789358747389514,,151.12703349282296
543804,1400000US06037543804,06037543804,129.3256676451782,239.1501210372687,92.51502651738362,92.61785714285715,60.19047619047619,72.4361038961039,101.33512720156556,,94.84283980582525
543903,1400000US06037543903,06037543903,125.81212468492767,112.40613810741688,134.2471980810862,267.04312114989733,65.37252771802595,,43.03128205079232,,
543905,1400000US06037543905,06037543905,160.36189537621607,58.57088856669428,47.31657523930693,166.15982142857143,44.65375,,,,
544001,1400000US06037544001,06037544001,156.00626740947075,174.96763727008974,,118.92213310480507,127.07994041708044,97.96840354767184,73.74984126984127,,
544002,1400000US06037544002,06037544002,155.87468030690536,131.29723225030085,,114.21841397849462,78.91958985429034,82.24063517915309,75.30770844991605,,
550101,1400000US06037550101,06037550101,174.77509433962265,131.42322097378278,,,,,29.766656398521388,,137.87967914438502
550201,1400000US06037550201,06037550201,145.82712511938874,155.0436316520443,190.7186567164179,37.61853415915916,,,38.331436335216296,,
550202,1400000US06037550202,06037550202,165.51372549019607,152.3654804182697,117.58929743926461,47.42925693000013,13.717786343612335,,20.705772147334528,,
550301,1400000US06037550301,06037550301,159.27374929735808,169.5288806384159,,93.89175292899827,54.452125693160816,245.904598195101,84.84859988854834,,103.93268740438552
550501,1400000US06037550501,06037550501,160.76599355861887,108.92396535129933,102.76999398677088,103.30146680066491,71.99129805237513,207.23020706455543,,,85.04133763830892
550502,1400000US06037550502,06037550502,148.6818181818182,139.99762838234062,92.47015103592878,170.0134364228654,,,,,
550601,1400000US06037550601,06037550601,172.13660217848968,173.97295805739515,159.71020699500357,120.08856351834476,,44.131,29.76283804314798,,
550602,1400000US06037550602,06037550602,169.00692520775624,146.93916705662144,84.26275264677574,109.65841584158416,72.19101586647434,,21.91842284160435,,
550700,1400000US06037550700,06037550700,188.84615384615384,171.15011037527594,152.54608096468561,,31.642650253439538,26.196053469127946,69.12994791666667,,
550801,1400000US06037550801,06037550801,165.92589148317296,152.98115061809972,32.58166666666666,36.66452648475121,97.51712654614653,95.31587837837837,51.04445761707173,,
550802,1400000US06037550802,06037550802,165.856981981982,128.76881162428646,93.47267939433839,110.9575889788024,76.66655529568995,280.9917355371901,98.22804314329738,,
550901,1400000US06037550901,06037550901,184.06598807542338,142.60994007488404,144.72972972972974,121.99638989169675,78.83613445827818,80.8845744680851,41.84711144444269,,109.19638242894057
550902,1400000US06037550902,06037550902,175.42857142857142,136.50049554013876,87.39404961792825,124.48448199805074,90.26298625981443,57.563985079588164,49.286837207477554,,
551001,1400000US06037551001,06037551001,178.4506769825919,157.64522144522144,185.67179584599796,105.06813524590164,240.54455106237148,,12.634156259323426,,80.64090909090909
551002,1400000US06037551002,06037551002,177.3745061089782,156.07828181453232,140.470987654321,175.1548223350254,,85.6510223775652,58.19384578774885,,
551101,1400000US06037551101,06037551101,165.9381002896208,142.90375814207462,103.92262075561932,127.9117361784675,136.43361478837787,69.46352222599253,36.75687059025985,,
551102,1400000US06037551102,06037551102,157.4148395077837,88.07608695652173,90.0867924528302,136.01299006655938,105.33902691511388,83.86318016692385,68.07594770331204,,
551201,1400000US06037551201,06037551201,169.04300286022766,134.4186668039805,125.1044957472661,143.52720450281427,18.41974043715847,102.95389426061206,83.60821902574418,,
551203,1400000US06037551203,06037551203,167.04591104734575,160.54599117310377,,122.82521391239801,84.422045562411,116.12121212121212,53.757187726503986,,
551204,1400000US06037551204,06037551204,169.88270847468038,140.04514824797843,135.75847152126892,113.58748717252203,97.01622718052738,70.50359629198583,75.73976478516838,,
551300,1400000US06037551300,06037551300,169.70857558139534,170.53467336683417,102.29493891797557,115.22546728971963,82.65799455800862,88.67694479297364,61.38720452003646,,
551401,1400000US06037551401,06037551401,178.96662895927602,146.4417684144231,82.21302325581397,84.50207468879668,114.07894736842105,91.76861313868613,114.4767121547093,,95.06499134741617
551402,1400000US06037551402,06037551402,176.15572715259628,145.64881795152417,158.3972259494935,95.43101466464736,71.04919472913616,62.2037377472355,72.4525935450428,,109.58726178535608
551501,1400000US06037551501,06037551501,160.2928243607489,148.4692962924306,150.7941478439425,50.83948928408573,109.53940940418482,162.70097834381016,65.52676453143535,,
551502,1400000US06037551502,06037551502,161.4160274701781,156.9198580063274,99.81404958677686,80.26381492199405,116.91810156059535,40.00692464358452,52.30492596839143,,
551700,1400000US06037551700,06037551700,182.27993254637437,178.14319809069212,,108.27240684793554,140.65017361111111,87.19919817975875,61.931654676258994,,126.56981580510993
551801,1400000US06037551801,06037551801,167.63229001584784,119.42810244423934,,98.53799257105943,20.411434643064,64.35744183518156,65.18614318706697,,
551802,1400000US06037551802,06037551802,165.21508439539411,167.55050476331144,,52.31539511355918,74.1073744851638,74.28865953535016,132.4702875952876,,
551900,1400000US06037551900,06037551900,161.08964955175225,138.2312821169404,154.82900943396226,83.68791285279785,16.89858064516129,39.63461538461539,47.50894568690096,,
552001,1400000US06037552001,06037552001,159.00315519454207,151.08616504854368,76.04549675023213,,,,20.631233744204454,,
552002,1400000US06037552002,06037552002,176.5413129068341,316.73511904761904,89.6493288590604,74.94672498482646,,,32.33782525732496,,
552100,1400000US06037552100,06037552100,175.55777222143965,156.4122905027933,45.24168975069252,164.92119679730297,,50.72897450181539,43.134145060482055,,
552200,1400000US06037552200,06037552200,194.82454361054766,228.51507155635062,114.02198839355952,136.49840865690643,91.52126151665486,65.7078165032741,62.251617076326,136.30595744680852,
552301,1400000US06037552301,06037552301,146.4472070939813,154.50459418070443,87.87829541350668,,,,8.821180483340958,,
552302,1400000US06037552302,06037552302,137.77265372168284,152.5851283517601,,,,,81.57815554525484,,
552400,1400000US06037552400,06037552400,189.10919970082273,153.02325813913075,,183.6824167312161,,,,,
552601,1400000US06037552601,06037552601,181.4484375,170.1253164556962,,53.07898009950249,212.65277777777777,,33.525300529510524,,
552602,1400000US06037552602,06037552602,126.46489488298295,126.8944055944056,153.10390763765542,,13.72450016943409,140.59362139917695,80.97445624683864,,
552700,1400000US06037552700,06037552700,175.08660061418595,157.14043581556717,125.61923810962983,106.43377001455605,71.31377611948082,175.94412202380954,270.9416614057239,,
552800,1400000US06037552800,06037552800,165.80975609756098,162.02562326869807,143.02841446121096,109.14814814814815,44.69715320699808,87.0278125,179.2226768864074,,
552900,1400000US06037552900,06037552900,170.04122287886796,141.36251182502744,115.82997201894102,95.4275092936803,,160.45246478873239,86.04149948412244,175.89864864864865,
553000,1400000US06037553000,06037553000,155.27737973387923,205.96314102564102,,,,,,,
553100,1400000US06037553100,06037553100,157.39698596909926,160.99917672904405,64.96805555555555,105.5565869784937,79.678718870075,115.88634146341464,78.40480844890682,,117.0767846194518
553201,1400000US06037553201,06037553201,163.71976904686065,148.14771791352092,,101.10111989459816,92.41393979057591,107.9531585732703,26.991242038216562,,
553202,1400000US06037553202,06037553202,170.6473469387755,181.76411075612353,91.92640187295888,144.6928774578464,,109.87952488687783,,,
553300,1400000US06037553300,06037553300,158.9694041867955,212.57996632996634,,75.79309262166404,,111.79889328411504,,,
553400,1400000US06037553400,06037553400,162.65110731574146,149.64906690942195,,92.38071065989848,209.70665472993136,,54.646012931034484,,
553502,1400000US06037553502,06037553502,125.05824493544078,115.29436123348017,85.8601105684439,81.2662652807116,69.61215629522431,88.6813619664965,38.81843103774615,113.65371809100999,
553503,1400000US06037553503,06037553503,161.9479674796748,108.46147186147186,93.63722627737226,77.264,86.24714808198713,78.82008995502248,84.70249549007818,,
553504,1400000US06037553504,06037553504,166.47744611863436,240.47829457364344,70.12740989103101,120.40253939290261,107.33560567410636,83.6200814111262,43.589082384460816,85.51744765702891,
553601,1400000US06037553601,06037553601,141.4590297908207,170.58596894767106,78.54181818181819,196.5580809593207,46.450249687890135,78.53224216130941,71.30158380722096,,24.67105263157895
553602,1400000US06037553602,06037553602,147.60203500875602,175.82361111111112,76.07652828638139,86.82313652983214,72.64463329289825,97.5707306491145,56.879116766467064,,43.55051989459949
553701,1400000US06037553701,06037553701,135.21248023803844,153.79567073818376,,105.44313169802334,89.87703009350744,92.65629993252361,93.82095238095238,,
553702,1400000US06037553702,06037553702,125.5270740188773,146.07198938343993,83.4521689671827,92.12883710052019,85.90502880122331,64.76875786122709,79.61855724743778,,
553801,1400000US06037553801,06037553801,118.44716351501668,97.4760147601476,71.89040114613181,93.14258769635447,79.64097699685935,73.8484302624807,59.66359773371105,174.34822657473427,103.52881355932203
553802,1400000US06037553802,06037553802,170.98121723738853,131.84027720308916,77.33755274261604,83.74839059390484,72.48295454545455,37.94129381622504,46.412821643321,,
553901,1400000US06037553901,06037553901,117.38206232138137,109.94849787915007,77.29038461538461,117.29222042663025,55.072722046565104,54.26400217509516,49.920441223608506,,
553902,1400000US06037553902,06037553902,138.50523560209425,102.43633582548966,88.52981651376147,84.07848324514991,66.10425250786696,68.97694886839899,46.157809434445106,,
554001,1400000US06037554001,06037554001,175.6457711442786,152.1266846361186,,112.80007659900421,140.90180032733224,145.54545821097526,133.85697265063703,85.52239898795106,80.41661422278162
554002,1400000US06037554002,06037554002,173.09627329192546,154.7532169117647,45.806172839506175,110.73384615384616,92.77295597484277,193.24145781508923,65.83366641979975,280.2182320441989,
554101,1400000US06037554101,06037554101,187.87715161751726,148.40568616730454,123.61360594053622,162.04269866116934,78.55732184060231,54.87452548650606,60.810162232618765,,85.55345622119816
554105,1400000US06037554105,06037554105,212.42700729927006,279.18487526530043,114.40974212034384,174.60115606936415,121.61880094533953,73.50189018776331,64.79581359015367,,
554106,1400000US06037554106,06037554106,167.9930192793035,155.40501043841337,72.41032210834553,137.59147727272727,81.97428809487955,77.43409408476944,32.868010314875136,,119.47293447293447
554201,1400000US06037554201,06037554201,185.17022702676113,156.8695470913357,123.11784487006801,110.06692475355592,92.81212548466691,57.06306639085894,54.62581751542267,101.64569892473118,
554203,1400000US06037554203,06037554203,170.9104247104247,137.81976765555868,94.23312101910828,115.89595593026945,66.55228471001757,62.11865239192677,61.52464430894309,47.880380049126636,
554204,1400000US06037554204,06037554204,216.55375612223781,257.73978365384613,106.40088516746411,127.47009569377991,98.5826583995952,66.41019644527596,57.085546838795096,93.22357481008477,
554301,1400000US06037554301,06037554301,204.01154097931396,184.04901531728666,111.07727272727273,126.23060777216567,108.23971949650037,56.796003330557866,93.37857142857143,,
554302,1400000US06037554302,06037554302,201.57292983321514,220.69392441014935,91.70622568093385,168.43612625445508,99.45689358750175,81.00479143179255,73.54469811008954,49.61538461538461,82.8822869955157
554403,1400000US06037554403,06037554403,182.37087378640777,241.04144439885104,88.27922077922078,116.55610290093048,109.0726001613337,73.70854815691014,55.58587357356598,103.35367264881828,
554404,1400000US06037554404,06037554404,198.40020409372318,103.24380529753866,104.15845290081099,118.09440253820887,95.39143713806806,73.73731484399622,64.92640565757955,167.91013824884791,162.6915695681974
554405,1400000US06037554405,06037554405,184.18274111675126,179.73695811903013,115.3587673611111,104.14335231492944,49.11251480457955,87.40718856140612,40.97948084054388,,131.6
554406,1400000US06037554406,06037554406,131.7479089798395,125.49347623485555,165.2173913043478,91.92117977493271,53.076241134751776,90.98243464052288,29.99334262269701,,159.4284466584719
554511,1400000US06037554511,06037554511,122.11027568922306,143.55717619603269,193.9662480645111,,,,,,
554512,1400000US06037554512,06037554512,121.40733399405352,132.76012953183513,,,,,,,79.71834249995919
554513,1400000US06037554513,06037554513,89.49447214394104,202.45005165289257,145.0639534883721,,,,,,132.29035639413
554514,1400000US06037554514,06037554514,136.75047763724825,134.07386363636363,152.13606194690266,,,,,,147.09542831779848
554515,1400000US06037554515,06037554515,144.34809027777777,144.82720588235293,54.18416030534351,,,,,,
554516,1400000US06037554516,06037554516,118.85006518904824,139.88090424331273,,,,,,,
554517,1400000US06037554517,06037554517,135.27857967667435,170.79703625297697,,,,,,,
554518,1400000US06037554518,06037554518,132.73237300985596,153.56698357821952,203.9575825946817,,,,,,110.60531628532974
554519,1400000US06037554519,06037554519,120.85248170831892,114.40710250201775,54.19047965498394,,,,,,161.27941844616083
554521,1400000US06037554521,06037554521,125.3461918892186,116.8584661500264,165.9126770231839,,,56.49289911851126,73.99417569972496,,182.9811320754717
554522,1400000US06037554522,06037554522,133.74295190713102,157.6265068275643,,,,,,,
554600,1400000US06037554600,06037554600,169.13006566066358,176.29825517993456,113.00395256916995,,,,,,
554700,1400000US06037554700,06037554700,153.08759124087592,253.06203703703704,,82.89638554216867,,,314.51027811366384,,
554801,1400000US06037554801,06037554801,163.01093615462747,129.49832327297116,,145.77726584812723,73.69318153924702,,69.80357142857143,,
554802,1400000US06037554802,06037554802,180.25963935776406,166.32604668395703,228.66126919602527,107.41203703703704,75.13902370410278,48.69075396134424,97.80974452127036,,172.7319034852547
554900,1400000US06037554900,06037554900,166.14772727272728,112.77429265312813,137.11884897313627,84.38953888506538,77.2368541380887,80.09707822808672,116.27043726235742,,
555001,1400000US06037555001,06037555001,161.60182119205297,139.98780703036084,83.27406318883175,115.54476463253059,88.0828175217236,84.68579036552893,62.49828767123287,,111.14024718694841
555002,1400000US06037555002,06037555002,185.54385569664697,184.6479456072893,104.9485294117647,160.98327996427037,99.12434061793519,61.879036391594056,111.59547881404067,,
555105,1400000US06037555105,06037555105,182.16741496598638,176.60640569395017,139.20036596523332,82.76107044619715,104.90615224191866,55.536850296129344,86.06548783897121,83.57558790593505,219.52715678459748
555106,1400000US06037555106,06037555106,156.11068044788976,159.57510835277793,80.81734693877551,74.25141996297066,69.72650056625142,70.67163009404389,77.51089363210579,111.94405751693822,
555107,1400000US06037555107,06037555107,163.51254826254825,159.32343426501035,200.75504738482496,212.00148294611964,,,37.51048766312675,,159.15447154471545
555202,1400000US06037555202,06037555202,179.42061611374407,161.65702087286527,,,,,,,256.4202502211366
555211,1400000US06037555211,06037555211,140.26929674099486,95.45866550164783,79.16804979253112,78.93543956043956,68.0858695652174,51.48935227132036,33.592665615141954,,
555212,1400000US06037555212,06037555212,136.3240620957309,132.83255799382334,84.75550583185881,74.02112163146394,51.74886410574143,34.36493467031298,94.58955987717502,118.72229140722291,106.16642892277423
555300,1400000US06037555300,06037555300,161.41136801541427,143.6936958637953,,73.86919504643963,,127.06369608683234,,,121.67590027700831
570001,1400000US06037570001,06037570001,233.55288355773226,186.91181988742963,,190.126013724267,226.03754736479505,61.036232031080154,73.84340059399022,,
570002,1400000US06037570002,06037570002,236.8515673549073,196.11492537313433,,,95.26247401247402,299.8467807660962,25.679587371053454,,
570003,1400000US06037570003,06037570003,236.17900790797987,197.03663929248262,,149.46263157894737,40.86958333333333,69.53464984900282,265.70928763053456,,
570100,1400000US06037570100,06037570100,178.22219813196568,157.18188614968534,,117.56756685923952,,42.30405797101449,,,
570202,1400000US06037570202,06037570202,162.95531674208144,125.74123273113709,63.574016201075025,98.67798306036357,129.8692360633173,37.56470588235294,81.78537205173834,,
570203,1400000US06037570203,06037570203,147.52431289640592,111.35268249780123,96.80414507772021,98.46485260770974,94.13333333333334,71.1001802729848,37.600287356321836,91.08021934460888,210.75287671232877
570204,1400000US06037570204,06037570204,167.49870466321244,187.31463044553342,,105.380810488677,71.86304849919028,67.54775092312858,61.386688754025265,104.41200466200466,
570303,1400000US06037570303,06037570303,191.0052514737706,184.58944211314446,,109.74592833876221,108.96218487394958,67.09406999902848,57.4702779958447,,280.9543664786084
570304,1400000US06037570304,06037570304,184.3437494945901,232.15605928509154,,122.9422649989057,81.62087754177709,54.645120754134226,46.395243046529764,,
570305,1400000US06037570305,06037570305,137.2276536312849,136.10462877868167,,133.8184642698624,,71.8741139771587,36.148881978272634,,
570306,1400000US06037570306,06037570306,180.52136752136752,122.95709090909091,,108.30729844486143,104.98229358774294,58.138803560522064,42.49671965428203,,
570402,1400000US06037570402,06037570402,155.69784643801688,74.66539050535988,,138.1962660823345,23.513466448146197,,49.20284697508897,,
570403,1400000US06037570403,06037570403,156.81868942267172,180.22453824657555,,91.04634994206258,107.45283018867924,64.68147664162039,50.54289292423294,,
570404,1400000US06037570404,06037570404,152.5189701897019,162.23082763857252,,84.56521739130434,98.46507936507936,49.793173598553345,62.46294857853037,,
570502,1400000US06037570502,06037570502,181.005,139.88080495356039,,112.75807688620458,93.771596833098,82.75658182773866,50.15709824645688,,175.29502807798264
570503,1400000US06037570503,06037570503,182.9100985221675,142.1891449784583,,90.96709677174442,94.42836626349134,78.59366515837104,43.191960148285446,,
570504,1400000US06037570504,06037570504,166.0805251226571,142.66200746863552,,89.812167749557,98.99938157081014,35.92261752898138,23.4207414411702,,
570601,1400000US06037570601,06037570601,186.04648855666298,147.23858354537742,,92.58653846153847,94.7569775357386,60.67780344817628,58.668516372066065,,
570602,1400000US06037570602,06037570602,173.10136765888979,163.54555742363854,109.31467661691542,95.34406294706724,63.471509971509974,83.83690476190476,60.95921111609144,,
570603,1400000US06037570603,06037570603,165.7640977443609,98.84203296703296,173.22146739528117,232.31971830985916,,51.405406537577335,44.17225228975853,,
570701,1400000US06037570701,06037570701,229.1986261927736,210.83486769140907,66.27352941176471,,,,100.11526357199055,,85.45378690629012
570703,1400000US06037570703,06037570703,203.3125012791388,204.2912547528517,,,,,,,157.80821114369502
570800,1400000US06037570800,06037570800,229.5724312238748,220.38683729524945,,,,,,,
570901,1400000US06037570901,06037570901,196.01178616637608,219.5747039753125,,,,,,,
570902,1400000US06037570902,06037570902,215.30076199183588,224.85434452739895,,187.45042735042736,,,,,
571000,1400000US06037571000,06037571000,195.43018018018017,193.01735537190083,,,,,,,
571101,1400000US06037571101,06037571101,201.3097290640394,222.41685575364667,,,,,,,
571102,1400000US06037571102,06037571102,204.51325757575756,226.78250081886364,,,,,,,
571201,1400000US06037571201,06037571201,177.82206245482507,169.5830391549555,,222.99656718509178,175.93136698808848,87.56556258528718,49.55721574793439,,
571202,1400000US06037571202,06037571202,194.0408163265306,172.76448771441818,143.75287958115183,,210.85646958011998,75.33395935960591,49.957128614157526,229.74444444444444,
571300,1400000US06037571300,06037571300,208.98509316770188,179.00732394366196,,,,,39.494820180240886,,
571400,1400000US06037571400,06037571400,199.70263591433277,230.25069252077563,,,,35.858937198067636,183.21998817267888,,
571502,1400000US06037571502,06037571502,216.6986301369863,198.31209542642884,124.67531504818383,130.72767857142858,5.530470914127424,173.95162278015923,42.227465986394556,168.4576151614536,
571504,1400000US06037571504,06037571504,226.53223915592028,222.37642671096293,,,,,47.681014604150654,103.38222120680672,
571505,1400000US06037571505,06037571505,241.7234676555329,194.26137656427758,,228.173128342246,58.919039869812856,102.41554432721365,62.39224652087475,125.37217825175367,
571600,1400000US06037571600,06037571600,267.7245322245322,,,,,,84.85763500931098,,
571701,1400000US06037571701,06037571701,151.1805,137.73554276497603,98.47897746071132,92.40877819787946,72.61859443631039,48.38594470046083,36.79308797127469,,
571703,1400000US06037571703,06037571703,203.7350553505535,223.45277777777778,21.048780487804876,120.59293810482899,103.95853936858121,44.90483210807855,52.154991089784296,,
571704,1400000US06037571704,06037571704,176.92838537211293,206.76444699579028,,85.10564048702688,82.85094499361753,105.61850219298246,54.86405120246909,58.3156887755102,
571800,1400000US06037571800,06037571800,196.5202645712202,207.15340773524088,119.56577181208054,80.34967361693992,141.06237574552685,87.18429237947123,108.99794770091805,,194.5556701298571
571900,1400000US06037571900,06037571900,203.8180559622137,215.4075581865403,124.34210526315789,141.98858350951375,184.88005091438072,71.44037356321839,59.72480744544288,111.8013029315961,
572001,1400000US06037572001,06037572001,252.8761904761905,234.3724333128912,,139.95101351351352,104.56345109962102,64.6547619047619,29.008506793492245,,
572201,1400000US06037572201,06037572201,160.63446918273146,121.35629604338618,137.71520737327188,99.72164502164503,78.6097312010888,47.36551543694401,59.715607327629655,,
572202,1400000US06037572202,06037572202,182.8995503321234,129.5129211126104,,90.12573964497041,138.68941584731058,63.04577441017243,39.06770383174877,,
572301,1400000US06037572301,06037572301,161.2605526303426,54.053368912608406,,103.44002257504147,47.63022283914462,73.9746875,66.00450901803607,,
572500,1400000US06037572500,06037572500,185.3926019039291,114.07027540360873,,53.360759493670884,,,35.43261298942721,104.6944501215201,
572600,1400000US06037572600,06037572600,125.91205673758866,205.3310657596372,69.27732128184059,70.52215477080361,180.77221654749744,52.77325369302829,107.65787896944278,,
572700,1400000US06037572700,06037572700,140.71424660409036,214.70650776434337,105.44816513761468,108.58957150232318,106.25827107790822,32.78203074576072,36.42368565923479,,
573002,1400000US06037573002,06037573002,197.14413109756097,,,99.00334748526316,129.69103167440508,72.5,73.16035392735175,,
573003,1400000US06037573003,06037573003,189.43487253814044,193.60250165339812,66.91484464902186,105.14067796610169,67.93640879516944,93.53300378016866,51.40132727907789,,
573004,1400000US06037573004,06037573004,210.59806869046602,236.607982893799,107.49387338325391,95.01062080171347,114.72590068159688,82.6902486699513,58.55880364988172,,
573101,1400000US06037573101,06037573101,189.05011933174225,112.84859408795963,153.76765449229396,99.61347654244943,103.82688011913626,79.78554424163389,59.30303683892173,,
573102,1400000US06037573102,06037573102,169.26248612652608,210.13745140369326,,99.7996015075206,68.8081494057725,73.8790243902439,62.07596574167166,,
573201,1400000US06037573201,06037573201,146.19871794871796,,,113.3752417794971,85.8150191187828,79.51595566006047,73.53144904458598,,
573202,1400000US06037573202,06037573202,142.34006937857785,166.5250431778929,173.45403916768666,109.59362987369578,89.91360476663357,77.60505637797942,61.62773992988231,0.0,71.91389290882779
