GEOID,Median_Housing_Price_2022
1400000US06037800204,1534800
1400000US06037800205,810500
1400000US06037800206,2000001
1400000US06037800324,888300
1400000US06037800325,1293600
1400000US06037800328,1497500
1400000US06037800333,608500
1400000US06037800334,991500
1400000US06037800335,1330300
1400000US06037800336,1094300
1400000US06037800337,872500
1400000US06037800338,1355900
1400000US06037800406,2000001
1400000US06037800410,1473200
1400000US06037800411,2000001
1400000US06037800412,2000001
1400000US06037800504,2000001
1400000US06037800506,2000001
1400000US06037900102,158300
1400000US06037900103,260100
1400000US06037900104,257300
1400000US06037900301,297500
1400000US06037900501,297600
1400000US06037900504,378000
1400000US06037900505,339800
1400000US06037900506,337200
1400000US06037900508,378600
1400000US06037900509,201500
1400000US06037900510,413800
1400000US06037900602,67500
1400000US06037900606,286600
1400000US06037900607,282700
1400000US06037900608,330700
1400000US06037900609,319000
1400000US06037900610,64500
1400000US06037900611,362700
1400000US06037900701,299700
1400000US06037900703,278400
1400000US06037900704,NA
1400000US06037900705,351700
1400000US06037900804,267300
1400000US06037900805,316200
1400000US06037900806,269500
1400000US06037900807,386900
1400000US06037900808,287200
1400000US06037900901,398600
1400000US06037900902,422300
1400000US06037901003,NA
1400000US06037901007,435100
1400000US06037901008,349300
1400000US06037901009,456400
1400000US06037901010,414300
1400000US06037901011,402800
1400000US06037901012,490800
1400000US06037901013,485900
1400000US06037901014,457300
1400000US06037901101,392200
1400000US06037901102,427200
1400000US06037901209,315300
1400000US06037901210,361000
1400000US06037901214,415700
1400000US06037901215,546900
1400000US06037901216,509700
1400000US06037901217,630700
1400000US06037901218,655800
1400000US06037901300,361200
1400000US06037910002,317100
1400000US06037910210,484000
1400000US06037910211,776100
1400000US06037910212,641800
1400000US06037910213,636500
1400000US06037910214,467800
1400000US06037910215,383700
1400000US06037910216,459200
1400000US06037910217,507100
1400000US06037910218,388300
1400000US06037910301,493300
1400000US06037910302,501800
1400000US06037910401,433300
1400000US06037910404,359900
1400000US06037910405,316200
1400000US06037910501,229500
1400000US06037910502,305100
1400000US06037910504,327500
1400000US06037910505,379100
1400000US06037910601,303800
1400000US06037910602,NA
1400000US06037910605,293000
1400000US06037910606,337900
1400000US06037910607,355100
1400000US06037910608,318100
1400000US06037910706,429400
1400000US06037910707,383200
1400000US06037910709,460200
1400000US06037910712,368700
1400000US06037910713,349900
1400000US06037910714,335300
1400000US06037910715,346700
1400000US06037910716,398300
1400000US06037910717,408900
1400000US06037910718,393000
1400000US06037910719,465200
1400000US06037910720,331300
1400000US06037910721,375700
1400000US06037910804,677700
1400000US06037910807,638400
1400000US06037910808,617200
1400000US06037910809,1239900
1400000US06037910810,779800
1400000US06037910814,785900
1400000US06037910815,632700
1400000US06037911001,345700
1400000US06037911100,344900
1400000US06037920013,716000
1400000US06037920015,835500
1400000US06037920016,787600
1400000US06037920017,657600
1400000US06037920018,654200
1400000US06037920020,655600
1400000US06037920028,618700
1400000US06037920029,518600
1400000US06037920030,613400
1400000US06037920031,437300
1400000US06037920034,774800
1400000US06037920035,483500
1400000US06037920038,397700
1400000US06037920039,721800
1400000US06037920040,671800
1400000US06037920041,617600
1400000US06037920042,545900
1400000US06037920043,819600
1400000US06037920044,623600
1400000US06037920045,718700
1400000US06037920046,355200
1400000US06037920047,NA
1400000US06037920048,560100
1400000US06037920049,845200
1400000US06037920050,399000
1400000US06037920102,539500
1400000US06037920104,721600
1400000US06037920106,468800
1400000US06037920109,682100
1400000US06037920110,876300
1400000US06037920111,629900
1400000US06037920112,761500
1400000US06037920114,702500
1400000US06037920115,749600
1400000US06037920116,646600
1400000US06037920118,681300
1400000US06037920119,823900
1400000US06037920120,872600
1400000US06037920121,757900
1400000US06037920200,NA
1400000US06037920303,NA
1400000US06037920312,883900
1400000US06037920313,740100
1400000US06037920314,707300
1400000US06037920322,739100
1400000US06037920326,885700
1400000US06037920328,1023100
1400000US06037920329,614600
1400000US06037920330,794100
1400000US06037920331,665300
1400000US06037920332,716100
1400000US06037920334,601000
1400000US06037920338,934000
1400000US06037920339,1128800
1400000US06037920340,677300
1400000US06037920341,612900
1400000US06037920342,454200
1400000US06037920343,489600
1400000US06037930400,639000
1400000US06037980001,NA
1400000US06037980002,NA
1400000US06037980003,NA
1400000US06037980004,NA
1400000US06037980005,NA
1400000US06037980006,NA
1400000US06037980007,NA
1400000US06037980008,NA
1400000US06037980009,NA
1400000US06037980010,7e+05
1400000US06037980011,NA
1400000US06037980012,NA
1400000US06037980013,NA
1400000US06037980014,NA
1400000US06037980015,NA
1400000US06037980016,NA
1400000US06037980017,NA
1400000US06037980018,NA
1400000US06037980019,1103300
1400000US06037980020,NA
1400000US06037980021,NA
1400000US06037980022,NA
1400000US06037980023,NA
1400000US06037980024,NA
1400000US06037980025,NA
1400000US06037980026,NA
1400000US06037980028,NA
1400000US06037980030,NA
1400000US06037980031,NA
1400000US06037980033,NA
1400000US06037980034,NA
1400000US06037980035,NA
1400000US06037980036,699200
1400000US06037980037,NA
1400000US06037980038,NA
1400000US06037980039,NA
1400000US06037990100,NA
1400000US06037990200,NA
1400000US06037990300,NA
