TRACT_FIPS,GEOID,FIPS,Median_0,Median_1,Median_2,Median_3,Median_4,Median_5,Median_6,Median_7,Median_8
601211,1400000US06037601211,06037601211,383.2238275458478,284.29456850253257,136.29519479923232,209.73239926684187,,,,355.71574813750766,210.68733642391555
601212,1400000US06037601212,06037601212,530.4401022558541,616.0702754027096,251.76587575641304,619.328166249892,,,,172.40391928926482,638.2634545959888
601301,1400000US06037601301,06037601301,637.2373795418116,724.0838221005777,732.1855794492237,,,,,868.4022818974184,916.3421757556058
601302,1400000US06037601302,06037601302,517.6577568864145,947.8328453528554,263.28532396116293,311.58288212397673,,,304.14289594338135,76.15353112088343,133.99800375089154
601303,1400000US06037601303,06037601303,443.3565221417464,708.047270305466,368.8369818224094,425.80500382058386,,,,706.1207094693873,318.63767296138377
601401,1400000US06037601401,06037601401,387.59420533354705,348.48524375061385,417.0179559600765,550.3011850146358,,,,576.7178346954897,775.8584557963509
601402,1400000US06037601402,06037601402,355.77948101948164,479.97347339693306,239.36675047057668,322.48597301537103,,,553.5544302096677,290.6963613591782,440.5819063997623
601501,1400000US06037601501,06037601501,497.2498907204975,357.1823603033666,341.2061983530255,528.0039525412097,,,,503.8523493225631,508.8406685762727
601502,1400000US06037601502,06037601502,383.29432004950627,328.02115542985337,933.3406781953155,956.20437572019,,,,,829.0183663805867
601600,1400000US06037601600,06037601600,239.93069642966972,205.35520610722466,243.15194903686157,798.1609064107832,,,,,509.0349074519485
601700,1400000US06037601700,06037601700,594.6904483349484,459.17539866941746,445.00864185105513,509.4298773157446,,,,471.2371019914657,551.7488044765987
601801,1400000US06037601801,06037601801,898.098411450434,910.3215244901074,806.2882297918242,,,,,1319.471623549655,585.1384224960124
601802,1400000US06037601802,06037601802,721.5235553710679,617.280497916704,566.0424213887883,,,,319.9232820193917,426.11980885945036,770.3142381967359
601900,1400000US06037601900,06037601900,655.5242432084526,863.7017086655842,741.0866706104584,1098.5050114872001,,,845.8345104459652,948.7643683159647,1048.8972791895571
602002,1400000US06037602002,06037602002,255.4921800395702,366.0054931195219,259.6582977501484,354.8700519878737,,,,,296.86420882091255
602003,1400000US06037602003,06037602003,203.74700702623383,345.4484859084713,304.333881794571,,,,,301.6229306780291,63.27554707923817
602103,1400000US06037602103,06037602103,492.04640898404494,736.179082923601,700.136818612175,502.80491464972374,,,,575.2804891957763,392.15085667724196
602104,1400000US06037602104,06037602104,701.7282838539713,868.4010285163919,815.6254158367417,388.3965064699232,,,,876.8661000240515,369.88334491561614
602105,1400000US06037602105,06037602105,505.96388458316073,703.8297676206323,279.4516123535997,380.69592194816653,,,756.6689865147949,185.73518743671406,448.70567570016
602106,1400000US06037602106,06037602106,291.6540483061206,602.2467031560668,603.7461611141509,284.87422744725825,,,478.96518349458296,527.0030359110481,489.0802113617336
602201,1400000US06037602201,06037602201,477.4127067485565,696.8700611282316,667.7361615176878,561.7974369898475,,,,,436.2050977239506
602202,1400000US06037602202,06037602202,438.955866537697,364.78737464785644,254.25547284840243,443.59570142817887,,,,472.8832847494656,
602301,1400000US06037602301,06037602301,375.54653025828264,465.03080108147805,431.93944699752353,655.7998569497397,,,,242.80739909173099,644.3725147394728
602302,1400000US06037602302,06037602302,290.53663141820164,382.8424871393842,498.46241842723487,579.5939250034793,,,,,540.1247218276126
602402,1400000US06037602402,06037602402,424.65650429727316,566.1180708676691,622.6417649385285,646.1061695685976,,,568.8591594983732,692.3126585427548,59.83279030109588
602403,1400000US06037602403,06037602403,573.2076552437295,603.9711829282019,483.3255792847711,769.9783458943829,,,,644.7621571638749,596.2705018867841
602404,1400000US06037602404,06037602404,454.9462586034472,543.6144153457809,625.8157855851117,707.0951792162962,,,658.5291403502089,592.6473770729979,215.03936197804654
602504,1400000US06037602504,06037602504,319.9135337513315,421.1995005603577,422.5832731240198,308.07272897387963,502.37299988281256,,,,265.5287778382791
602505,1400000US06037602505,06037602505,174.8346165955108,132.24406494656114,161.73267021766816,75.3045970676901,,,9.62608092486877,62.55452532887146,
602506,1400000US06037602506,06037602506,559.5975982469405,860.3089142999621,923.1231037613368,897.1413470983497,,,,,344.085634804896
602507,1400000US06037602507,06037602507,690.0933128033324,657.4796969123958,540.0927392583835,795.667961599366,,,,793.430800520812,
602510,1400000US06037602510,06037602510,238.5212893718648,424.59876781465516,276.52530463159826,362.371288726383,,,,162.6670622534291,
602511,1400000US06037602511,06037602511,93.77501262117816,89.8512522993794,293.48266930200793,291.4191179605001,,,209.50344879088243,,218.8898864379073
602512,1400000US06037602512,06037602512,518.5991540199474,841.5793061732991,,842.0696397656012,,,,,
602513,1400000US06037602513,06037602513,230.37714675546164,614.7990266886464,831.0979059702502,689.9255309044339,,,,889.1681659536047,644.3346177603439
602601,1400000US06037602601,06037602601,273.4989270715944,193.26053387365857,784.005443366533,451.94479638310236,,,,267.3281527320766,222.11157014132215
602602,1400000US06037602602,06037602602,659.0091732084085,694.5198702314173,822.7494637685832,871.4390958173349,,,,,855.1487007552903
602700,1400000US06037602700,06037602700,447.03617074127476,486.58310539256206,487.10497781912557,260.43116168624346,,,534.3438091345256,803.0129124136427,399.8550554344084
602801,1400000US06037602801,06037602801,573.991612868569,749.3008059095359,1014.1394050480652,700.1115814969132,,,,1003.2316959405618,518.7594729047379
602802,1400000US06037602802,06037602802,414.5475012925095,203.0545859626978,329.30224099669914,335.61544903323716,,,54.50050763231208,406.63673409542116,224.3003187091968
602900,1400000US06037602900,06037602900,727.5683409344385,798.1242849740435,775.1224178665282,701.5917421027575,,,673.6193462152969,283.61422735840364,731.2519470742538
603004,1400000US06037603004,06037603004,481.24065745277466,337.12649238561875,519.7879368976338,,,,,227.19613613788974,121.29118453689128
603005,1400000US06037603005,06037603005,253.14014585265642,597.9838201554855,606.627447358027,448.1088637395193,,,,389.12467393362965,197.82156954561472
603006,1400000US06037603006,06037603006,437.748085735427,442.8227261087897,471.41349158303296,,,,,120.94921023949017,502.99455139448884
603007,1400000US06037603007,06037603007,747.1710812432573,634.5869200957031,564.8216511559797,923.6745333084978,,,667.9494160166959,826.7460435757625,855.3086244410055
603008,1400000US06037603008,06037603008,346.39687668525954,220.59656130706614,535.6056871413306,455.2564190152218,,,,148.3595830463595,247.86995010200502
603101,1400000US06037603101,06037603101,441.23548711363657,574.214403843701,569.6969639428737,,,,484.7401529423531,633.8334624124174,584.7292448356872
603102,1400000US06037603102,06037603102,204.7535771983393,506.35989961126694,455.37591949096503,455.10064528522366,,,,138.39275600773072,407.3137800884499
603200,1400000US06037603200,06037603200,399.0852247572163,441.22699807703066,513.7112034366523,464.2861918259509,,,151.08600813729888,145.24612339280938,465.2297639194762
603301,1400000US06037603301,06037603301,356.1274620534746,296.70517883360003,342.16170807433053,559.5684369764476,,,425.5351770938001,259.5042083064532,190.28639965135227
603302,1400000US06037603302,06037603302,684.516187275139,595.1745832461446,552.1595697190654,708.422848575534,,,,489.920891051268,567.6347221846157
603400,1400000US06037603400,06037603400,337.6839940323483,535.2499423639794,513.8117349849568,793.9704037450102,,,,280.26664484406024,282.73100296840823
603500,1400000US06037603500,06037603500,405.83478388369565,540.486427657844,539.2128662888767,605.547311283382,,,305.5878485086978,613.212730427643,
603600,1400000US06037603600,06037603600,597.9260759943394,601.488465567463,664.775299106042,,,,,769.7301266002477,
603702,1400000US06037603702,06037603702,359.991261410371,646.2973434850613,540.4723512973719,289.5099021096212,,,,396.0907352016183,340.49416605658547
603703,1400000US06037603703,06037603703,390.1440274203334,442.0678373800705,207.5016862774068,,,,,501.65421988085785,
603705,1400000US06037603705,06037603705,331.1308693064246,479.1026421765715,490.9545026448476,561.4730919364865,,,,210.40899413096523,456.9685653322321
603706,1400000US06037603706,06037603706,294.4298115224755,452.9054205161648,437.08604444040907,419.8816193437868,,,,434.1647535741463,157.0726863133091
603801,1400000US06037603801,06037603801,297.23253341185637,211.81437257136037,236.10059276754924,344.18979428261804,,,,228.5808426204587,288.30652704389126
603802,1400000US06037603802,06037603802,248.00564199654966,351.125179917004,364.1195611181937,347.9705413191139,,,,,63.060676242434766
603901,1400000US06037603901,06037603901,377.83518282390776,232.79793318457018,558.0560991106177,570.3029436990605,,,201.2285937234342,407.9552438988073,298.3501224159545
603902,1400000US06037603902,06037603902,245.5899221791984,280.6953072592041,314.2197688809162,400.51040209283013,,,655.6949098146029,138.4981503588429,145.12736216533435
604001,1400000US06037604001,06037604001,344.16775722831187,233.60049039653336,497.9699708882698,623.1989483677834,,,,172.53028467480425,487.0380452575022
604002,1400000US06037604002,06037604002,236.6931582727411,436.67391314572797,355.585352179469,,,,,166.5645034332062,118.47447386406066
604101,1400000US06037604101,06037604101,184.554629848781,71.89084360874591,85.31414964078311,,,,,,
604102,1400000US06037604102,06037604102,272.3435008957831,215.70217695493835,249.46349115421495,294.2790218536231,,,,,
604200,1400000US06037604200,06037604200,617.8825158256932,871.5352913928768,908.9024099173403,,,,,484.66032204451693,748.29897597252
609900,1400000US06037609900,06037609900,643.4345340663336,585.6975536733105,652.0330062625284,,,,616.0811682372142,642.163333860178,643.4328945667748
620001,1400000US06037620001,06037620001,173.77156380593556,146.28458951476196,134.89179542075436,124.73535294995762,,,,78.16712035703046,123.46292565689404
620002,1400000US06037620002,06037620002,112.46469595739502,257.98713632178317,247.30818906059778,289.90346959732494,,,,98.68137773382749,168.28897839339447
620101,1400000US06037620101,06037620101,190.6476887081722,41.454791405080904,38.06248328995525,31.06971537421373,,,49.59954471121443,269.84580009211106,291.0658977916512
620102,1400000US06037620102,06037620102,145.41028545535556,255.43992470558635,300.8206878218619,255.4623684153041,,,107.5262375743277,158.04153063223646,351.9151021300919
620201,1400000US06037620201,06037620201,113.37879252038084,212.687984689464,180.22807539945208,247.10588571585438,,,173.0059445240213,,220.53147287576633
620301,1400000US06037620301,06037620301,242.81977822070954,105.11596509150773,132.14205789250556,,,,,,198.58430227826264
620303,1400000US06037620303,06037620303,161.08876359792254,316.0592681210115,370.7559892754885,157.42786650050942,,,55.55063111194926,225.84072753306617,247.02380553626298
620305,1400000US06037620305,06037620305,115.28480104328867,162.18889860676117,170.85269690414066,125.82795461910901,,,282.4823981995887,,112.13051694160072
620400,1400000US06037620400,06037620400,135.28328546428065,250.400079156038,55.37531360127887,211.4586354760647,,,55.50299581014226,53.622077166169056,71.78064485055842
620501,1400000US06037620501,06037620501,261.19005320867564,584.419867232833,596.7948699730312,669.0753906933784,,,,,739.3545577874652
620521,1400000US06037620521,06037620521,421.09764682422116,449.63081064015375,535.7718958945995,614.5008590159663,,,,572.4804204602624,384.3779844549182
620522,1400000US06037620522,06037620522,401.3395655263333,151.2575266667614,355.92161501083234,168.12691678201585,,,,197.07346197439256,
620601,1400000US06037620601,06037620601,270.3160633046814,380.9852985766304,508.7568304653438,183.09870862380106,,,,167.18396684168786,424.11789640903993
620602,1400000US06037620602,06037620602,189.73284307216505,198.9431571581626,202.02355455996496,163.07132241980256,,,,210.91164552670605,78.91415334790318
620701,1400000US06037620701,06037620701,174.22200652732596,150.54798547151842,137.04014424139297,128.15380438215314,,,252.54442810013757,,177.85386598734658
620703,1400000US06037620703,06037620703,133.28789002806738,235.9741629668692,213.70505059036856,,,,,,161.75812459784902
620704,1400000US06037620704,06037620704,143.02987500656297,,,,,,,,63.10141009843086
620801,1400000US06037620801,06037620801,254.5177226101611,199.49771698844344,120.47681941407905,,,,153.66867239222532,200.2754420858642,291.6453936001334
620802,1400000US06037620802,06037620802,312.65909304637125,308.0077216345446,228.12527058766918,268.67121043947986,,,294.1629525237326,352.64706353356723,88.07799756343874
620901,1400000US06037620901,06037620901,182.41016709349643,210.50244246893095,384.98217771768753,,,,,234.91906966453365,274.6895543354689
620904,1400000US06037620904,06037620904,128.93963044405257,106.57596783313244,34.26530466078732,,,,201.13856602920512,,132.9096711495362
621001,1400000US06037621001,06037621001,134.4107156388303,218.50095606195185,118.24459158773004,,,,,160.95642874576387,179.01546539508456
621005,1400000US06037621005,06037621005,129.0076864266654,32.72986052941819,86.27341256715124,48.63626334429052,,,,247.5916261835497,89.99759913731344
621102,1400000US06037621102,06037621102,135.21310419046497,179.95090815608222,190.62241472798252,71.29584520217409,,,,79.06048763528399,141.79924937963932
621104,1400000US06037621104,06037621104,82.52840426517368,173.00717429407953,105.31443373908952,65.38324531939273,,,181.55447437844998,42.55588177220011,43.60813778933029
621201,1400000US06037621201,06037621201,404.2131125542246,471.7631572787915,402.7314762534598,,,,,205.9514029045324,282.23970436128315
621204,1400000US06037621204,06037621204,61.276535955903356,267.06252701591893,213.30026346392896,385.44892304601933,,,207.38468721861935,236.0558822407442,242.3325982070208
621301,1400000US06037621301,06037621301,350.80866990215605,446.90480217409845,483.28717513019706,295.80715271735147,,,483.54670119726256,235.98142583119468,402.87086897947347
621324,1400000US06037621324,06037621324,103.7189184613532,279.1843184536606,216.19696984395063,217.64869494247077,,,169.3333826814878,312.60238330320806,73.3120949458399
621326,1400000US06037621326,06037621326,175.57586734912556,270.10228057977037,344.7172627896703,,,,252.8406535327095,318.7337052398164,358.02293379855973
621400,1400000US06037621400,06037621400,378.1594617924306,458.76838115809085,523.4920912051549,,,,,180.55686314328472,184.8573127829738
650001,1400000US06037650001,06037650001,648.3057886420881,523.4934858029382,567.5616556997054,868.7222435491838,,,903.1955495696786,586.1080552646276,725.248703443568
650003,1400000US06037650003,06037650003,215.34424336914088,80.07679746571776,95.76422069417379,,,,,101.83675973972603,
650004,1400000US06037650004,06037650004,381.3302058830711,82.82119475715159,469.71299206262495,126.54404992577558,,,,266.6518933921711,315.4454678909768
650101,1400000US06037650101,06037650101,261.6196165401569,376.6821364383812,336.8620781644271,264.9071270812062,,,280.0832075927318,234.3981326244059,214.05001529076765
650102,1400000US06037650102,06037650102,504.0979947945664,457.3122119177577,503.3677499278264,,,,,344.9995666951785,307.54377612828506
650200,1400000US06037650200,06037650200,568.868268056782,480.48828735972654,506.322357085486,576.6103404911726,,,,1115.6991619852151,570.4633140111791
650300,1400000US06037650300,06037650300,245.72398622905257,349.3570678299057,251.30683015278422,10.945992895849095,,,,264.05612687415726,155.16154307758876
650401,1400000US06037650401,06037650401,233.6422368145148,308.8386233155816,415.2344524407288,321.4999088619645,278.03089777663456,,591.095230031624,181.73202040300862,283.3809333727618
650501,1400000US06037650501,06037650501,219.011956469112,344.35890168079544,358.22341414504143,,,,,,284.22834673125453
650502,1400000US06037650502,06037650502,142.32412813908854,217.50746786361594,295.58337464857794,,,,,171.9574423374396,167.86255932387525
650603,1400000US06037650603,06037650603,237.24677993786275,382.249960813964,,,,,,107.69978588092955,129.74727816214516
650604,1400000US06037650604,06037650604,386.1881560076031,459.19336963369966,536.2326517946607,,,,,502.30567338101105,
650605,1400000US06037650605,06037650605,94.07469889940225,238.9099312020381,244.74703294500551,,,,,174.92406409088517,
650606,1400000US06037650606,06037650606,299.861138074819,500.6702404722133,317.6040852226356,533.6338620073998,,,,563.1702964026468,
650607,1400000US06037650607,06037650607,368.4867998158503,409.70335796509806,365.26001501361293,526.4766390350181,,,467.4785612301829,401.0954830114374,476.6054618894931
650701,1400000US06037650701,06037650701,367.8434021426002,477.28223112258365,293.0931051763889,,,,,,302.624462478387
650702,1400000US06037650702,06037650702,286.15020466689606,34.19113645824022,37.70992371777883,20.232447891670876,,,,67.98336682948056,100.8769161336001
650801,1400000US06037650801,06037650801,328.0548464182569,247.03004264842124,231.76733873258027,479.8538250744444,,,,,371.36546290807456
650802,1400000US06037650802,06037650802,185.21473453690302,149.08829501061217,186.16223901162743,232.63927246358512,,,,285.93211124001067,89.84950821304142
650901,1400000US06037650901,06037650901,316.91283689185116,294.0259609860504,254.21547800047645,561.9820172188397,,,255.1079890407024,91.06392181246844,422.8392376036934
650903,1400000US06037650903,06037650903,297.73056280166355,434.34515121662264,286.8563308673149,555.6213877218167,,,351.2320956737237,111.75729428373106,208.54158450432845
650904,1400000US06037650904,06037650904,124.76844490751998,248.57494479817154,253.45826179123526,252.9130069596841,,,231.45000202016013,96.04699377849772,42.171636902525876
651001,1400000US06037651001,06037651001,306.80627886349225,398.9256436772461,294.8987187811471,626.138431533566,,,,240.89212550208885,484.60978452266295
651002,1400000US06037651002,06037651002,439.33610270501026,489.4062876328287,433.4082952595637,600.6928069994842,,,,290.11059029952327,689.7976538168099
651101,1400000US06037651101,06037651101,292.36132325299,484.84146099251245,395.8969557239821,450.57892176023665,,,253.10539654047162,579.5720558786895,497.7740618601458
651102,1400000US06037651102,06037651102,228.74874664298193,50.797073838736694,426.9021775766756,112.06885582410382,,,441.79998524028196,102.3327286799072,10.38754256913571
651201,1400000US06037651201,06037651201,202.36219106028503,314.3191022818103,354.93687457401523,,,,,364.96945132924435,154.05481971275984
651221,1400000US06037651221,06037651221,263.8282512758516,180.4759563539469,203.04431334622203,,,,,272.8401440943689,140.80670752133418
651222,1400000US06037651222,06037651222,163.25271740776648,250.76808403972052,207.0594663018581,,,,,,114.16665983478026
651302,1400000US06037651302,06037651302,156.077018500705,161.72190085685472,233.37727007022897,,,,,212.06174390252895,87.33825350270968
651304,1400000US06037651304,06037651304,214.18136398332882,491.86143285220317,488.71349421260584,,,,,294.8376463723579,396.85096492862846
651401,1400000US06037651401,06037651401,317.55965918222864,321.19352089951747,215.80579437599374,,,,309.6783543948581,,375.944270949119
651402,1400000US06037651402,06037651402,244.24526209947396,146.86699206504937,141.15468873466617,,,,,207.04313320440625,556.7314530781565
670001,1400000US06037670001,06037670001,288.8801072834985,500.91297769348216,463.9006623671029,452.8503037219517,,,440.25138693366983,366.07030579801915,368.11685634501924
670002,1400000US06037670002,06037670002,379.3225148124074,333.47512785140003,292.41092458740235,343.3433652977284,,,28.122087616241693,289.33121623453223,207.48567162453062
670003,1400000US06037670003,06037670003,412.76661615871296,319.34391748388475,460.9077885324484,553.8458866664403,,,253.98432444927843,410.05411501374084,163.6051329393105
670101,1400000US06037670101,06037670101,318.00162047364444,206.83248401335368,170.29767674696407,204.02638755896513,,,471.7634705404081,437.0995073612525,203.44406996592886
670102,1400000US06037670102,06037670102,323.1947942608705,333.7304778556126,364.4187301335792,164.3926384456318,,,,170.54342063490657,237.74502880773022
670201,1400000US06037670201,06037670201,184.52025172325432,121.93953927818269,,,,,256.0164280730203,119.59480343243506,186.03483457059673
670202,1400000US06037670202,06037670202,192.09841234354488,96.00617434229261,,,,,73.13863917893366,57.84179865879522,183.47697662170168
670324,1400000US06037670324,06037670324,64.39208411152812,36.29426921755566,48.532500928030856,,,,,28.505710087834082,8.102248193972141
670326,1400000US06037670326,06037670326,94.17862466306103,,,,,,,,13.779497162998192
670328,1400000US06037670328,06037670328,76.52534164961692,49.403061431741065,34.83722797815541,,,,,,114.98245017971985
670405,1400000US06037670405,06037670405,256.24692455503356,119.00326084658278,577.6423232507989,,,,45.90789296947934,142.35032174791093,116.75030790427054
670406,1400000US06037670406,06037670406,303.5519743007607,119.07368141165526,,,,,142.18126990092307,,319.65991643085704
670407,1400000US06037670407,06037670407,464.9209148915037,,278.24864700055605,,,,,110.34252768781249,
670413,1400000US06037670413,06037670413,174.40646191829836,,338.4253649365107,,,,,,218.5389955348643
670416,1400000US06037670416,06037670416,119.23672024994231,104.3318301513053,23.46300718794705,,,,,,17.516184772774427
670417,1400000US06037670417,06037670417,517.1003216279955,160.52600283936695,257.44564316764564,,,,147.73306311907066,234.47112373027375,422.9468173442121
670418,1400000US06037670418,06037670418,320.2960459108883,300.7526650167037,,,,,,283.35569856626705,282.303446344852
670500,1400000US06037670500,06037670500,462.2860071628537,,,644.569604309462,,,,,467.8738938597059
670603,1400000US06037670603,06037670603,194.81360541969948,368.88854108297534,,,,396.9758441762394,365.9752305161204,171.0639393283255,41.53714461867544
670604,1400000US06037670604,06037670604,169.3857898415072,184.7695724379344,,,515.4033139854085,,151.258942597308,305.0060230344881,258.4738062583022
670701,1400000US06037670701,06037670701,348.9402648643079,245.58065826938238,254.5522858986889,278.80187596131555,,,,355.948251804959,371.53835713960245
670702,1400000US06037670702,06037670702,243.1213467367702,14.020340800419858,20.950488798453875,,,,,175.0128466240512,36.32014825088498
700101,1400000US06037700101,06037700101,188.1745296288317,273.5263310697342,162.34379385606417,118.84330681376807,,,,271.95463722426433,102.91920964408249
700102,1400000US06037700102,06037700102,476.0746927174759,548.1580636902411,335.56495010966034,217.34730298533603,,,535.829350152335,93.65549617089259,245.18933886039045
700200,1400000US06037700200,06037700200,207.672566429143,482.69129272851126,477.3887373725854,,,,,276.8207313105015,486.9035756059126
700300,1400000US06037700300,06037700300,164.12224282992184,164.62278295975113,156.79326684317766,108.10055374800709,,,168.57772649621037,,
700400,1400000US06037700400,06037700400,459.9016426002138,391.97753112990137,459.9441924478444,173.22328908552936,,,80.64674078919188,749.0483275721724,60.33284594740559
700501,1400000US06037700501,06037700501,408.5895991764029,227.04783920008975,469.5895898052276,,,,132.6847389546793,407.0740157208234,442.4665333345333
700502,1400000US06037700502,06037700502,412.8650582765713,367.90574715447525,531.0329286074103,,,,,503.7364757061116,521.44808677511
700600,1400000US06037700600,06037700600,296.2896421203328,,,,,,,,95.44367170855935
700700,1400000US06037700700,06037700700,301.32165668329606,92.69807409167036,214.9128204028793,,,,222.23010291916918,11.013715182249959,4.482614235778154
700801,1400000US06037700801,06037700801,210.4504425658817,151.51249034625312,100.0502159536021,58.291672766574244,,,355.2866137869036,105.57450580200445,120.38948410163414
700802,1400000US06037700802,06037700802,351.9761538326762,254.8788462041053,345.20075836753415,361.30359597673765,,,,360.5639682843742,
700901,1400000US06037700901,06037700901,263.5549769261058,239.6971431488973,225.48291137021903,428.03310455218883,,,224.82068721978726,576.6525794638364,314.48977572583647
700902,1400000US06037700902,06037700902,225.14439653081848,362.8027969536021,186.6880082941001,,,,,481.3975262981739,195.21073926485076
701000,1400000US06037701000,06037701000,276.8456192849451,196.5372961127177,284.52502574219835,285.4502178684512,,,202.00758451845,282.43732589676785,59.86295165712826
701201,1400000US06037701201,06037701201,1209.5521097834405,1180.453507794491,1041.9909023322448,,,,1200.8994344280572,,1092.8711698373036
701202,1400000US06037701202,06037701202,863.5236412101108,1111.448120210504,1014.321364304884,734.7496819471718,,,,,1052.9671660396743
701302,1400000US06037701302,06037701302,442.65232470736004,519.564270530111,257.82903828466914,,,,882.8205221563846,252.9417755927943,407.6241445107801
701304,1400000US06037701304,06037701304,296.0164837230848,561.915140515673,396.87859540870625,,,,29.003146709396326,378.21534877294425,725.2758236062842
701402,1400000US06037701402,06037701402,218.10352698811622,227.65623057310174,220.96531027221096,,,,,175.21685417815942,3.1553089058919133
701501,1400000US06037701501,06037701501,595.3115321406882,639.2649615394134,708.526189565526,,,,,361.3178849998172,874.318972109518
701502,1400000US06037701502,06037701502,486.7675548350451,456.9876960536527,434.86066490569726,,,,629.7255641609796,525.4797408308754,607.8273037615753
701601,1400000US06037701601,06037701601,310.6966538557438,323.4554300770655,347.4470639417174,,,,309.1242129566514,,560.5546243098399
701602,1400000US06037701602,06037701602,416.02937200226404,381.6280423282419,270.97822934313047,547.4072494916577,,,688.6592675021756,321.7435132130597,215.74783879680308
701701,1400000US06037701701,06037701701,335.1752402547019,202.49648619207636,139.3489716041827,103.37315815632084,,,,366.10643679408287,342.4318558528543
701702,1400000US06037701702,06037701702,288.4131454989013,286.39106149755355,343.11723181026684,251.7865550319975,,,380.66106328974615,313.96364482101876,547.4367949247356
701801,1400000US06037701801,06037701801,242.6789469566353,428.43317839287954,423.026599926741,373.01554961361035,,,433.8919108322186,471.7412114089528,293.3474272872137
701802,1400000US06037701802,06037701802,242.49645669140722,215.81909583793907,277.344433751426,290.97799259460663,,,412.8614090846279,177.23836974090625,54.33182562260339
701902,1400000US06037701902,06037701902,64.12857099958634,170.97138274111194,379.0222657738938,540.0327554889382,,,228.27203317848574,283.3358760439601,261.5286007482681
702002,1400000US06037702002,06037702002,114.3735086423793,187.56323656971963,169.28523638321087,134.34665123155318,,,,209.1545911619869,88.3883091253512
702102,1400000US06037702102,06037702102,230.56502424131682,128.86680751828402,140.32425365245277,143.39247678884624,,,,232.34798901003896,90.20601828112294
702201,1400000US06037702201,06037702201,398.2909662658574,353.6199512922143,189.6976368494202,,,,256.7210539450105,447.49240841515353,456.55713018062517
702202,1400000US06037702202,06037702202,237.2358360960886,312.82718075862937,183.42436827259655,,,,321.2777027882133,,242.779081669543
702300,1400000US06037702300,06037702300,413.8318198256509,351.57158886910025,474.1846237608244,660.7291936416789,,,,535.2912372298194,260.1058387098856
702400,1400000US06037702400,06037702400,212.5438607719647,220.27601251569067,228.0425896141026,172.9220320127878,,,206.82594047157505,327.30245620008884,154.93987262837774
702501,1400000US06037702501,06037702501,159.97920135200468,300.5454818645504,277.2631815585388,501.72313636917,,,,675.4085256608785,47.75613335986363
702502,1400000US06037702502,06037702502,350.1117419077863,86.30648573581405,50.01243123098402,86.43376200886794,,,,190.45480863989252,65.18461698359751
702600,1400000US06037702600,06037702600,276.9083135337424,304.25138276651796,277.1377884851793,393.739022030517,,,352.5521527741519,357.1387302053543,63.81603971139502
702700,1400000US06037702700,06037702700,147.94628889821914,195.6375102409034,166.1229356757669,124.21805452925791,,,388.0449930724766,144.24509383020884,82.074132776332
702801,1400000US06037702801,06037702801,169.52191140183845,223.62735801531318,199.67272523576784,156.62447309420804,,,82.60080426699491,127.95809703126315,178.1380857718873
702802,1400000US06037702802,06037702802,487.3689709841485,310.99575264194533,261.1367613052714,327.9574379446152,,,304.6282013218958,296.2955689757289,281.34719356035504
702803,1400000US06037702803,06037702803,234.77168592469556,508.2242424175092,611.4125124562296,513.3010319780656,,,510.32273010312093,699.9630219750878,288.75239415316514
702900,1400000US06037702900,06037702900,150.00881419592227,15.214296313050372,,,,,,,125.21508621398907
703002,1400000US06037703002,06037703002,532.5834595196839,191.7450680307664,249.01561014643238,364.71162467044087,,,,458.6662932168367,186.4327172044505
703003,1400000US06037703003,06037703003,185.67204854214518,441.78081478163466,481.64644883908693,481.2672461989733,,,,454.8910941978966,335.0780123751799
703100,1400000US06037703100,06037703100,453.5853895977623,293.302885925633,167.51619787910136,424.25116078089684,,,,229.76780780708307,95.64428844081506
703200,1400000US06037703200,06037703200,350.5155654358774,1024.9302081448745,943.1408690428548,,,,,1023.7400585142809,738.6617400921896
800101,1400000US06037800101,06037800101,338.08628940414076,197.41969053658872,260.2355632798523,,,244.66242284639767,48.53956768729761,64.10742119002974,116.96750749971312
800103,1400000US06037800103,06037800103,130.41953708957192,67.77168611132032,163.20121479367253,39.90314656956215,,,157.52768228651976,,52.96106252908251
800104,1400000US06037800104,06037800104,117.91085174891276,227.7394368493738,458.71399696651014,223.09167366239615,,187.77709904843587,110.21175923124983,188.62408174760478,23.644096763747015
800202,1400000US06037800202,06037800202,352.864293524645,396.3217408476371,151.69618982019037,,221.69745278451688,130.26844414448558,103.30815447118022,68.50738189191922,278.68103999137224
800204,1400000US06037800204,06037800204,584.3310808285997,191.1251579756371,298.9892171360243,188.4721067487533,,,588.0207359736428,443.0026779572861,630.7212756038059
800205,1400000US06037800205,06037800205,217.59839397975065,162.8840088234337,80.1691121803281,,,,195.328070332552,,177.33112485017108
800206,1400000US06037800206,06037800206,342.12245773041093,612.1425342201509,617.2163975099562,608.9386099490289,,,489.1350264728222,352.29624671294147,348.8641271526339
800324,1400000US06037800324,06037800324,270.3205446222549,373.8526262003259,259.48964714252565,402.98821362757224,,,335.6339608188549,335.0440702738857,388.7367904432379
800325,1400000US06037800325,06037800325,324.3151505530474,360.5935275892415,458.205870804196,,,,330.2925157487005,686.1047833515347,541.9415637199554
800328,1400000US06037800328,06037800328,221.79705584977347,127.76000249572857,19.185355856337562,,,97.58375868963577,,170.69730343678071,140.0212323782126
800333,1400000US06037800333,06037800333,176.9323087276739,343.7174501091228,304.65663556037345,438.6033833668174,,,,127.06300030535884,121.80358909297303
