GEOID,MedinaSqFtVal_0100_Total,MedinaSqFtVal_0101_Total,MedinaSqFtVal_010C_Total,MedinaSqFtVal_0200_Total,MedinaSqFtVal_0300_Total,MedinaSqFtVal_0400_Total,MedinaSqFtVal_0500_Total,MedinaSqFtVal_010E_Total,MedinaSqFtVal_010D_Total
1400000US06037552400,281.9066666666667,225.5468501877926,,306.1347792408985,,,,,
1400000US06037552601,251.55260361317747,263.3202463,,82.92599502487562,351.78777777777776,,112.60833675577942,,
1400000US06037552602,235.04712041884818,223.37948717948717,332.11120840630474,,36.23178583531006,236.8750347898692,193.82845752836553,,
1400000US06037552700,272.42822506595996,259.53686522965404,235.3469055374593,210.37142857142857,148.5975230090723,371.6203869047619,500.6884048821549,,
1400000US06037552800,261.86948297604033,260.8185654008439,290.8803374792205,226.64583333333334,168.05827366746223,203.548125,296.5329957227283,,
1400000US06037552900,269.2551806766386,253.90255958141074,300.73363874345546,199.9830058417419,,312.9994131455399,198.75875299760193,325.7939189189189,
1400000US06037553000,247.19799498746866,331.3702611023224,,,,,,,
1400000US06037553100,266.16432240007856,288.3628623633558,174.39305555555555,203.73898326623544,160.4488980345613,242.96221221221222,144.9870744805636,,278.52541560437805
1400000US06037553201,259.39017642341616,252.6585149394129,,176.92555994729906,139.80366492146598,244.69424151267728,122.6952627388535,,
1400000US06037553202,271.0544272948822,319.1918604651163,183.13503344685586,247.37379152544185,,261.35152714932127,,,
1400000US06037553300,257.9463258785942,303.70167525773195,,160.0271040879423,,195.0624887929462,,,
1400000US06037553400,277.15997807017544,269.52981494174094,,183.4396782841823,323.37809609071917,,115.10137007389163,,
1400000US06037553502,216.7929640791132,214.3834505582763,245.63585372960372,188.1850736711104,148.7569249922191,178.3358007069824,106.49601353321354,293.74070247933884,
1400000US06037553503,262.1318611987382,175.9835497835498,234.50369685767097,196.84290307762976,146.99880295603384,172.06206896551726,151.14641416798176,,
1400000US06037553504,252.31278227165487,341.6712286103419,210.0184409052808,265.3859606084958,151.1365734368173,161.06372303060712,115.97779499096308,347.4187437686939,
1400000US06037553601,235.50867070177415,255.87710084033614,214.6067551266586,275.6551359858391,94.22443731050473,120.11647058823529,158.45639418264298,,123.37955465587045
1400000US06037553602,232.72636784025224,271.31388888888887,228.039495,173.33472205803454,148.00120311522733,178.0095267686621,176.4436751497006,,173.85324185096368
1400000US06037553701,225.81369070962683,260.2677638520092,,202.44473546481197,171.95618776417837,195.20587044534415,171.5787824529991,,
1400000US06037553702,219.78014184397162,260.0736607142857,257.45053191489365,188.2587765671962,176.67309155604818,154.50802107828622,151.1403282576867,,
1400000US06037553801,188.97819314641745,203.51973001038422,232.94540491355778,180.06616153280913,175.4213021370428,184.6219763252702,191.64731849907534,337.8184351880004,225.81949152542373
1400000US06037553802,274.95065989535874,217.8735718333076,209.4908396946565,183.98915627514077,156.81677817807514,99.17064249368238,140.51411606005252,,
1400000US06037553901,216.41899556089663,219.32265072968616,251.90860786397448,215.75532745365828,143.03791469194312,158.8569056185995,141.83729459950666,,
1400000US06037553902,245.1601563,207.44850284122253,247.12014787430684,178.69452662721895,158.4597268617331,154.275,131.09159458860057,,
1400000US06037554001,279.0017833259028,282.60672853828305,,213.66666666666666,262.21955345060894,281.3518720109541,319.5663429036716,205.37849056603773,175.03838892385147
1400000US06037554002,265.22632794457274,274.5101034992607,225.6827868852459,209.2020512820513,174.26942419626135,310.47882586896606,173.68288855403148,696.9530386740331,
1400000US06037554101,280.5541083638098,238.36993899057126,294.21355799373043,253.47667524909718,175.70258645063146,133.23129267821338,154.53176795580112,,269.6410138248848
1400000US06037554105,297.9840989399293,358.7926133398281,264.88093255620316,234.21187683284458,201.4788135585923,156.05615360961974,161.62902726713185,,
1400000US06037554106,275.48160331384014,236.4003436426117,207.3970572831871,213.36205468102733,168.30532737653908,166.90328638497652,86.02779880272483,,354.41008545667734
1400000US06037554201,279.7311053639846,263.08792656473804,257.2766195738296,197.04018912059783,183.57634112792297,136.43313712925874,144.84644599247258,238.26397849462364,
1400000US06037554203,268.6231983527797,259.1655885022924,203.92886676695045,218.44206203746816,153.1439929328622,159.79912860576923,166.0737597911227,151.21159210993824,
1400000US06037554204,307.3596057018913,374.4951923076923,303.8082894736842,239.28987068965517,197.92292306098915,165.68798848210614,145.65746956005563,225.5496367,
1400000US06037554301,283.80800414192026,284.36892778993433,245.45075757575756,233.12018722170188,225.70685343578077,100.40743824590619,215.13512605042015,,
1400000US06037554302,304.5549999566597,306.9600574,225.0994094488189,279.5618607554868,222.0402100333016,189.6157298063297,168.08800378328317,156.15384615384616,248.93644544431945
1400000US06037554403,284.41023069207625,376.6926549,231.21989121989122,193.71775774206193,240.74422236102436,156.20653918213486,153.7646858,344.5325193684417,
1400000US06037554404,300.2033274860099,178.1420509357515,254.45842217484008,231.1056643,178.60448714893886,166.36610013780432,153.40509240542082,332.93746543778803,249.60657984921178
1400000US06037554405,273.12985074626863,334.26612903225805,337.7756704980843,176.23982737361283,138.3022484334685,185.82019076696548,125.44070619586942,,301.2099343955014
1400000US06037554406,244.6408782201405,253.73805309734513,427.3977011494253,162.3045940391102,124.1502659574468,182.30800653594773,125.66470317230485,,301.2722374117111
1400000US06037554511,247.63836734693876,275.7608540925267,379.64361078546307,,,,,,
1400000US06037554512,239.47777182645956,264.30303750224334,,,,,,,225.90784216686512
1400000US06037554513,212.5391285497507,328.0743457300275,275.25,,,,,,264.6642512077295
1400000US06037554514,248.70513283071935,245.2896287,285.2264577674582,,,,,,287.10652463382155
1400000US06037554515,245.96094759366923,253.35145385587865,156.63846153846154,,,,,,
1400000US06037554516,229.80975029726517,284.44679615135044,,,,,,,
1400000US06037554517,256.0353621217273,325.1421010849431,,,,,,,
1400000US06037554518,250.01833333333335,273.4789135096498,340.4012892828364,,,,,,237.9601262295082
1400000US06037554519,248.55363988149224,244.8375,173.9421997755331,,,,,,315.427057
1400000US06037554521,226.37123287671233,215.8575421678998,297.11192123325804,,,156.98061718949248,319.3326469679811,,321.3695175438597
1400000US06037554522,239.9790322580645,262.37021135446184,,,,,,,
1400000US06037554600,252.80895461849752,288.1860282574568,271.6121164437451,,,,,,
1400000US06037554700,230.4156429156429,379.26691176470587,,85.36927710843374,,,533.4093107617896,,
1400000US06037554801,239.68191453391591,215.8283031522468,,247.3668681504863,150.62493624790199,,174.58154761904763,,
1400000US06037554802,257.79194130161835,288.8066666666667,472.78024691358024,202.73403265965067,179.33670845387337,166.08895533545132,220.38939606603452,,299.7408660351827
1400000US06037554900,255.2951334379906,215.4073570666071,257.3354589007172,182.59038372630604,189.03194444444443,171.00886953717142,235.82127728901924,,
1400000US06037555001,265.9039735099338,251.1049013386769,249.45099667774087,227.4711729194112,198.42990034346622,183.8224358974359,157.95751678772098,,260.7895555965608
1400000US06037555002,288.7611716,297.14207987385527,257.98984160589663,272.10117388406144,194.08779201205726,166.30035879036393,210.5181396617567,,
1400000US06037555105,268.4136863872766,286.7163814180929,267.14054054054054,159.79123639030786,198.78122344944774,133.6767711,192.36481802426343,425.31813417190773,346.7878408
1400000US06037555106,245.53877666387595,239.7147270235285,231.115625,162.7585963671781,151.8366654092795,174.56308777429467,152.7705156091859,194.3136309,
1400000US06037555107,265.1470449172577,274.3018286143286,329.69794896775136,296.80128521997034,,,189.62367223065252,,291.91824644549763
1400000US06037555202,293.42693836978134,293.9831081081081,,,,,,,404.2656145068732
1400000US06037555211,226.14807302231236,174.6233979423435,227.86409966024914,186.09259259259258,162.93936011904762,134.35947394690334,83.98284700315457,,
1400000US06037555212,224.31430253090053,227.14632155580827,266.4204130307004,157.5506287227002,116.97688356164383,108.8174088,215.34017476061138,205.0585305105853,235.41100180357435
1400000US06037555300,255.6703577512777,239.59257540059596,,115.58668730650155,,130.1493858897458,,,271.2389502762431
1400000US06037570001,325.82002582768354,314.2682926829268,,290.9638178415471,340.93971753358596,151.92174226114463,124.90700483091787,,
1400000US06037570002,312.9913558655124,296.2162162162162,,,155.88149688149687,449.76976365118173,97.29978118161925,,
1400000US06037570003,314.9668813,302.0848443380089,,258.9446614583333,102.42125,174.3703005656201,414.2846780332424,,
1400000US06037570100,262.4780420217511,254.7949097351439,,246.07839879670462,,129.15468599033818,,,
1400000US06037570202,263.67182699692785,214.49840595111584,209.41605688722393,195.64183681440045,247.1438403,107.47450980392156,181.73746206720858,,
1400000US06037570203,239.2941176470588,241.0857321652065,190.87703318152245,220.3256544502618,167.08654970760233,199.0983606557377,125.22867222578576,244.1750528541226,322.55123287671233
1400000US06037570204,269.6611683848797,299.67378917378915,,215.57403055229142,144.66186679099366,202.16855722510553,187.3487174189447,235.7237762237762,
1400000US06037570303,289.64735833837466,292.0934208006129,,211.76428141912206,232.78571428571428,176.25106762667104,196.58423288254698,,379.2822270216267
1400000US06037570304,261.06100457175796,294.05,,232.5627964070807,181.4418268931616,170.49327587992957,183.2317117776152,,
1400000US06037570305,217.06869734283862,242.35989078589307,,255.9964491788726,,178.9065940274224,113.0349537037037,,
1400000US06037570306,273.1028867505552,203.11694238448374,,210.32577596277795,243.64716126388635,129.55863162499088,159.1549837162305,,
1400000US06037570402,250.95993440882637,152.8062787136294,,242.96805823897677,87.99460272019385,,172.25079602921895,,
1400000US06037570403,228.78868072884177,303.32613077336924,,189.56058394160584,187.1044849679645,190.68653846153848,112.90753214941824,,
1400000US06037570404,239.5401901469317,243.64728986645719,,190.27218582489576,179.69880952380953,173.7443541614419,204.2139195277303,,
1400000US06037570502,278.4844674556213,279.3877708978328,,223.28241668039493,192.7131019539999,197.65,189.18997555012226,,315.58523521932614
1400000US06037570503,285.1188997338066,247.57290781514232,,199.63514603109348,205.03768955558428,216.59416666666667,123.99982319660538,,
1400000US06037570504,262.6825729166667,226.3421213574769,,200.61854838709678,202.1019144144144,115.56732100437097,80.83866730199384,,
1400000US06037570601,285.4445975095598,252.61831336033225,,194.7759530791789,205.67149358709145,160.3075512514925,184.93460238994692,,
1400000US06037570602,266.9935897435897,268.4078862793392,230.57866915422886,200.61730205278593,164.77414772727272,201.47027600849256,220.2008461921354,,
1400000US06037570603,272.60898876404497,217.28228021978023,298.4765258215963,376.00915492957745,,133.0541357515801,188.9427801724138,,
1400000US06037570701,312.44845475619263,304.1558302576807,317.10415088069124,,,,193.04699078257727,,210.40545320516898
1400000US06037570703,287.7253931408602,302.6741767764298,,,,,,,322.1043988269795
1400000US06037570800,314.0890681671307,335.34550568779673,,,,,,,
1400000US06037570901,292.7840682131919,323.0761582036088,,,,,,,
1400000US06037570902,303.1235849277456,339.5289902875842,,311.0982905982906,,,,,
1400000US06037571000,283.2651162790698,302.4443686006826,,,,,,,
1400000US06037571101,292.27807486631013,319.1317365269461,,,,,,,
1400000US06037571102,288.57078651685396,341.4677395,,,,,,,
1400000US06037571201,287.85135918316905,294.10326758092714,,326.01762436687443,260.6154282473057,181.33925511441527,134.8122038828458,,
1400000US06037571202,290.35873605947955,298.4995773457312,332.8076923076923,,318.62767780634107,163.60632700033477,131.3815745947734,379.0740740740741,
1400000US06037571300,307.4662116040956,308.9754929577465,,,,,175.1679019624358,,
1400000US06037571400,283.1515935,323.33953944145026,,,,118.56111111111112,282.47900650502663,,
1400000US06037571502,295.7294727744166,277.84331064592305,291.32603201347933,231.55847457627118,31.729916897506925,303.5597060624617,105.43197278911565,355.0021174231179,
1400000US06037571504,304.1837037037037,302.57996323529414,,,,,112.71810146041507,179.42578925610843,
1400000US06037571505,335.7586142217933,280.1859606,,380.28743315508024,110.17737998372661,172.42601055585135,157.6634194831014,217.8053211100231,
1400000US06037571600,408.0040192926045,,,,,,269.58500931098695,,
1400000US06037571701,294.3421461897356,226.46192000352107,185.61972491568298,189.354421,171.3361111111111,125.20967741935483,107.63285457809695,,
1400000US06037571703,302.5271828665568,313.12000661375663,138.6042524005487,246.72922380802123,171.5,143.67759436412433,162.87511342854728,,
1400000US06037571704,266.6083824863884,272.3303620784964,,190.39504226088872,176.31018235339093,239.14100877192982,200.2703857706361,169.55481131641847,
1400000US06037571800,317.26230124823707,344.92620844794135,297.06660499537463,183.3302466441122,243.0101888667992,223.76788491446345,247.88601918688965,,318.8157503594061
1400000US06037571900,315.74920662445277,329.1311418,261.1939655172414,283.9771670190275,306.4041341840594,137.06486170627193,145.49074074074073,192.14818880351262,
1400000US06037572001,354.01222222222225,332.75638522456404,,260.3262653898769,257.42017442723966,143.53333333333333,89.54828394,,
1400000US06037572201,252.64053743704335,225.29275784655346,294.6750590086546,192.1641710521334,165.08029942157197,119.36289900575615,211.41199978784528,,
1400000US06037572202,275.46392656315743,234.84476379466858,,175.6943727413526,254.6176980913823,117.77347860601164,94.84776274922243,,
1400000US06037572301,241.78684499838212,141.08539026017345,,207.85009528759528,128.66801745150917,180.30648148148148,146.79701492537313,,
1400000US06037572500,259.56006429812413,194.77207977207976,,138.04565217391306,,,104.01849090366835,240.29794520547944,
1400000US06037572600,208.06652205350687,298.28344671201813,189.23950202767793,152.92324067790594,269.15934627170583,125.94918107848434,213.5326542840024,,
1400000US06037572700,229.63979040025262,280.75133575697487,217.4898856164603,200.38586076632487,135.02934898612594,128.17990734388076,100.36952931461602,,
1400000US06037573002,265.61477328431374,,,183.4770327869556,217.3175633507364,172.43790218790218,189.56684611933602,,
1400000US06037573003,281.93455909927513,310.8815064270307,226.9142692750288,188.53186274509804,147.73706109257716,225.26559934318556,132.52767649983429,,
1400000US06037573004,322.03866465697666,340.44119743406986,210.41116405718174,180.86735224552604,216.7676812891674,174.45002001120224,162.53604883696454,,
1400000US06037573101,294.96963562753035,201.04758471521268,267.32379793868137,189.20724764813332,186.38757062146894,187.1075601079204,160.77961297319058,,
1400000US06037573102,258.7221590909091,293.23084819216444,,185.42575378908734,167.53576696165192,159.34620237194045,175.8717890256878,,
1400000US06037573201,234.71027027027026,,,197.3671766342142,162.8226420629028,176.48039215686273,210.35071513706794,,
1400000US06037573202,220.07722724557402,286.5794473229706,296.0843499197432,186.87793733681463,190.8789279112754,168.71601445323154,169.12376059315943,0,211.3617945007236
1400000US06037573300,249.37735571814477,321.85659371492704,163.3524379811805,166.9904214559387,189.89086859688197,157.34488861912604,160.08095515433897,,
1400000US06037573401,318.10093457943924,346.0171103125473,413.5510855683269,215.4265915313112,155.20243519316386,134.01999999999998,114.93205307369224,,
1400000US06037573402,319.13701397661646,276.13376383763836,323.23873377063137,201.51555569043293,207.5886039021658,127.78947368421052,169.38412285344626,306.0138055222089,355.65870307167233
1400000US06037573403,346.11278825995805,290.4810355207706,337.4143209876543,165.52226720647772,,233.86535725561612,76.07671046853287,319.890781,347.80100544616676
1400000US06037573601,302.9047224523612,322.0361050328228,,,,,,,
1400000US06037573700,315.58680057388807,313.82125603864733,,,,,,,
1400000US06037573800,286.23159501376085,298.85822784810125,,,,,,,
1400000US06037573902,267.5715871254162,260.77947985829746,356.5637911414566,,,,,289.5288590604027,
1400000US06037574000,311.02677165354334,351.4226289517471,,,,,,,
1400000US06037574100,319.73361463616357,317.70191368513395,,,,,,,
1400000US06037574201,314.4763611216895,354.5869970347684,,,,,,,
1400000US06037574202,317.63842104827563,306.4286243990987,,243.9702380952381,403.88829794231106,,390.4155,,
1400000US06037574300,287.4708097928437,289.00971731448766,,262.79463500439755,,,191.2777046,,
1400000US06037574400,302.3119132,299.3498583569405,,,,,,,
1400000US06037574500,299.7124907612712,280.54475806451615,,,,,,,
1400000US06037574602,285.7778131,306.01978169736526,326.57620640229334,,,,,,272.5463694852941
1400000US06037574800,359.6652962378914,348.3528363870138,289.6053475935829,352.8806488991889,410.46960424316603,446.6058857472591,191.35945919215794,399.97809419496167,
1400000US06037574901,304.5731132075472,332.2559598494354,278.8544210601075,457.7558791285562,178.1414445399828,157.16201497617428,168.70291983574606,265.7055555555556,
1400000US06037574902,335.2418399889671,377.4231747859838,320.0497206703911,198.29325631633324,252.88073012473382,197.6576819407008,278.20525829056544,416.6996213471133,
1400000US06037575001,319.0564829718377,313.6744868,409.4592808774602,223.30598958333334,266.6837352034089,179.11252334460457,140.61060495568228,489.43548387096774,301.3987912393294
1400000US06037575002,359.14581766101503,360.29959676045917,344.5211176088369,267.63863109048725,253.7449203734212,199.86944858420267,216.0624317198163,299.9096631205674,inf
1400000US06037575101,270.16195372750644,201.0218253968254,324.17413307929985,211.34745545428603,186.6012272928221,172.87464473503644,172.46747195747395,361.3217356687898,229.9634238946316
1400000US06037575102,284.16769230769233,,,204.63648314946352,198.6111632270169,163.8481289265228,187.4313673377789,374.34041442048516,
1400000US06037575103,311.85595567867034,720.8929961089494,361.9030662710188,253.46720430107527,139.14047475506555,192.73839441752187,198.6907917609227,405.0506172839506,
1400000US06037575201,235.85732323232324,112.29558404558405,216.94081272084807,194.23508462153518,188.21506352087115,158.25192307692308,162.28858165870184,165.56049822064057,
1400000US06037575202,230.22489316239316,225.6772448611612,274.1395486935867,183.73510971786834,182.4054785325257,186.0185277745639,267.6660252938751,,
1400000US06037575300,205.76507912360427,,317.66810253699794,168.0857742795152,191.96238767023658,176.84154369634803,152.9374521898667,,
1400000US06037575401,266.99368088467617,,294.76683937823833,158.31014492753624,148.8103353490929,200.0974196945761,149.8577106518283,,
1400000US06037575402,255.36369910282954,,252.12555903398925,196.9720024345709,155.92638304206605,160.97501805521517,198.73941018766757,,
1400000US06037575801,332.4973684210526,,,330.3020602478864,185.75900900900902,191.26,231.15348733896047,,
1400000US06037575802,266.74624672951535,496.33098591549293,273.9847963912632,206.46612149532712,177.9617529880478,212.60126240961984,195.65925664609006,245.758,
1400000US06037575803,220.1337579556147,,323.1345364621699,167.08708483338154,156.7380258110109,187.72016129032258,148.20515596454428,329.13237639553427,
1400000US06037575901,281.2185668028905,172.41400407885791,337.9759665621735,270.20205984970477,196.1701231,171.7814552580292,192.08382242287433,,
1400000US06037575902,219.49753252579632,,343.35885885885887,196.7477617162508,201.2046160674656,148.23037190082644,203.32090755420626,440.0027429383549,
1400000US06037576001,624.0955092904401,,465.6811514545858,346.94806094182826,86.71094890510949,439.6283193914215,251.82623922413794,413.3273195876289,
1400000US06037576200,217.39429873511904,,381.47966101694914,271.6027335815843,154.07019928375166,248.3854652308849,180.08430279549128,303.0353907496013,
1400000US06037576301,240.5946205571566,,368.3938271604938,233.6236360027669,197.1015306122449,222.6865671641791,177.30723740975372,349.20109339132534,
1400000US06037576302,213.48912326961107,,245.5896860986547,147.42207156213587,165.94987929523884,177.05823863636363,178.20073349633253,,
1400000US06037576401,256.9829089026915,,212.8540553269038,200.3926282051282,187.87050960735172,176.95159288374018,192.87934904396053,264.67215568862275,
1400000US06037576402,232.29908088235294,,,185.7020237,145.24392004196127,190.25847989949747,133.5469128258303,333.33717198581564,
1400000US06037576403,289.2505592841163,,265.1029551954242,197.63705681183697,201.6044891640867,213.9961651917404,182.4911535120136,323.3337941628264,
1400000US06037576501,344.2756578947368,,336.83835182250397,249.5548611111111,201.36021883225158,115.60779816513761,172.46928571428572,364.06475409836065,
1400000US06037576502,384.3754645687841,692.0227272727273,324.99682034976155,250.90568141848604,179.3843017329256,232.39895833333333,213.92106074622262,328.8703703703704,
1400000US06037576503,375.97741530740274,198.61970746728252,,295.76478318002626,263.47635135135135,195.37599831862127,153.1432598458904,357.5345168,
1400000US06037576601,456.1971805509763,,537.4385965,211.69632903328556,99.93899613899615,236.9526803782885,158.17820279295688,376.30618782697525,
1400000US06037576602,394.7939481268011,,540.3776563855299,320.7730989196384,207.30538051381484,249.47350551580203,168.10584441489362,410.4561586638831,
1400000US06037576700,396.84476146729844,499.15885927306874,439.7989847715736,337.5660906118636,306.8949597628124,205.35925925925926,149.6931343020714,414.86697965571204,
1400000US06037576801,425.93994997503205,514.9786897211483,393.73933281613654,279.92278683390816,183.58476697465562,185.27827050997783,210.73429319371726,365.27836411609496,
1400000US06037576802,420.24651224390254,400.15549636699376,386.8173542226755,347.9958527583528,275.79761053138446,155.59508816120908,135.38711648469138,412.0471491,
1400000US06037576901,359.8656769975354,159.218985,119.30593940162271,213.05061728395063,181.00215401768267,175.49072642967542,169.18999397227245,407.15,
1400000US06037576903,415.13697545526526,,313.4818871325295,212.60542528904156,185.69604147031103,185.40527317205763,184.98592095065874,354.18382352941177,
1400000US06037576904,384.05325034578146,,290.3991993164377,291.48578557983774,213.0610449819938,232.73027264229447,142.73074111971934,415.05542168674697,214.73625954198474
1400000US06037577000,416.1233766233766,357.8221062618596,377.30313963187064,278.7470261697066,238.9188326493388,230.03515889114266,197.9309713760029,447.1343550446999,
1400000US06037577100,391.31526390870187,349.00864731315625,364.5830357142857,302.7205084919173,255.77034893493047,223.96363080684597,178.29523515981737,423.53106796116504,322.43291666666664
1400000US06037577200,387.67170435938453,383.8467532467532,435.5804327031709,308.2102454642476,241.9791390100512,258.86722488038276,190.0225043873232,395.817471,
1400000US06037577300,464.62641710752524,483.26643678871847,532.2634025059874,349.16499085923215,324.67285420721004,339.36870355078446,243.96013745704468,759.3285420944559,
1400000US06037577400,460.91540938987396,414.1735537190083,480.0702843011628,319.04786885245903,294.07280947581603,204.5054644808743,247.46963873943122,430.6127527216174,
1400000US06037577501,535.3879935134016,718.6140217184226,432.17972350230417,344.24797843665766,134.47200234535327,488.5578018223235,90.55592783505155,633.5382476,
1400000US06037577504,599.0743642804888,,580.0096618357488,429.0598362969235,356.4867434836111,431.33550347222223,229.0137730870295,493.4702177,
1400000US06037577602,303.8303783,304.43418259023355,310.9958873987563,,,,,556.2501846586267,348.9479166666667
1400000US06037577604,,,446.5736137667304,,,,,,308.42178796178996
1400000US06037577605,350.0592794889732,351.24457384859716,526.1837196156021,346.3717765,266.9916736053289,297.3144165,175.9070341592065,395.5652173913044,416.33272301708814
1400000US06037577606,412.66420283679736,444.95937035614975,356.4105876324454,254.69218792562114,214.22474844525192,255.8936936936937,128.94102120268258,381.0332580966277,460.1373966942149
1400000US06037577700,213.16185110946958,258.60881542699724,,188.35578002244668,181.93092017558433,209.78663038503345,136.6909090909091,,
1400000US06037577800,257.9569895807492,282.7359223300971,,181.97611064543167,,144.07301038062283,405.9345213427269,,
1400000US06037577900,286.2133676092545,317.80177904228094,323.09259027009773,231.28287061288634,118.09075516423975,372.7962582236842,110.19220267024687,283.1900589063373,251.01098901098902
1400000US06037578000,228.4191980411225,362.3554161,270.0017390733692,219.89628482972137,173.99661016949153,173.90723461632177,161.40879868990004,,
1400000US06037578100,,,,,,,,,
1400000US06037599000,490.3499079189687,436.57324096834304,518.4294217687075,377.32125848716316,337.1559964,193.30754098360654,159.94540229885058,343.8564285714286,387.45591492781307
1400000US06037599100,,,,,,,234.96178722104884,,
1400000US06037600100,224.32967494741922,276.35542667771335,,208.66759849444875,190.58106881812824,139.35552884615385,122.95034047907183,,
1400000US06037600201,205.66976024748647,167.15331474719525,,197.91659464131374,166.15822454308093,121.81588541666667,91.91041612863216,,
1400000US06037600202,215.2586843838846,256.6441947565543,,168.6281607391546,155.56778996865205,150.64815566919955,116.15599173553719,,
1400000US06037600302,192.01997146932953,242.2839773204244,,172.96640400797702,183.88013059701493,104.2826923076923,107.27432713105588,,
1400000US06037600303,197.13957307060755,153.5441722345954,,181.95670103092783,164.84865092748734,170.57854755393498,88.79576587795766,,
1400000US06037600304,196.7618556701031,126.83780047338266,,186.70151306740027,182.54221105527637,122.06515957446808,142.59269917794109,,
1400000US06037600400,175.19642857142858,222.53529411764706,,163.0578828211523,176.64474050413773,235.13003589948144,145.21672865669112,,
1400000US06037600501,184.83076923076922,212.01943319838057,,,39.81969792322215,45.00525796910943,93.47093023255815,,
1400000US06037600601,170.15584415584416,160.7515677761698,233.10143884892085,172.0803886925795,136.94466452509357,100.8973439971301,100.3009834,,261.4804575807409
1400000US06037600602,252.15781503427485,79.00444004931956,,172.7382087970323,163.73963554750324,166.14920520231215,167.11129652741778,,
1400000US06037600702,253.96040272822728,209.00186799501867,,121.43560584569188,355.89747899159664,319.15886721917343,131.85143011637854,,
1400000US06037600703,196.45119955727915,133.74656357388315,226.85490668272126,,,156.88958990536278,,,187.70649509803923
1400000US06037600704,181.22031980279144,184.72290866904777,,171.0137125444388,123.69169831003987,153.41193903471634,113.70268911786881,,
1400000US06037600801,203.08288288288287,217.94560357675113,,160.59701352752683,164.70435588466268,114.27524931614255,105.79190281099471,,
1400000US06037600802,194.90652699435938,182.82686899510833,,52.431270536692224,101.42690058479532,118.99739484653279,85.10449196171288,,
1400000US06037600902,272.62805662805664,213.24317617866004,212.71866518628178,213.4693287037037,169.81532265128217,141.4387176340515,164.82789814607997,386.3292079207921,
1400000US06037600911,248.63841807909606,219.4035646085296,203.47984031658154,192.43076923076924,189.42832647462276,172.74948334269533,133.71518243661103,354.9891891891892,
1400000US06037600912,241.17078239608804,206.02380952380952,205.6946993724273,188.83418701944822,155.26958478896847,155.60206575133157,135.02547931382443,,
1400000US06037601001,199.99900891972248,184.5841784989858,inf,192.38013856812933,194.27529678803234,131.6761403508772,142.57627907808305,157.76483846731782,
1400000US06037601002,228.1028771,396.20238095238096,226.6087689713322,172.4340222379746,143.5516156705748,172.22316384180792,117.81386975579211,265.52445397045017,
1400000US06037601100,233.89534433201482,329.2127045235804,210.86282702207177,185.48983606557377,159.90756792692798,130.70712954333644,151.37328719723183,271.6759885620915,
1400000US06037601202,225.85570296270538,316.3311582381729,,196.13095994914175,165.34768932978466,145.9316436,107.70378151260505,45.61750856164384,
1400000US06037601211,221.8983102918587,499.99473337722185,200.52798789712557,199.25851142196314,159.54734607218683,240.36395147313692,156.54491701244814,89.51311953,
1400000US06037601212,243.0406746031746,,211.23835125448028,218.64100985221674,173.18693467336684,142.81236501079914,125.30668566856686,199.67060085836908,
1400000US06037601301,283.2212806026365,277.8950495049505,,257.27530954115076,144.36724137931034,111.92815315315315,152.62331271091114,,
1400000US06037601302,215.03867403314916,324.9231568016615,226.5917642911662,174.7656351621012,170.59255411677375,155.0951293759513,182.52337884541882,199.23948811700183,
1400000US06037601303,313.64732874467387,,272.24574613370703,197.40949675324674,117.95187170429466,149.23717948717947,147.51319883572086,185.90599897604295,303.4748839
1400000US06037601401,239.86420414667998,266.53925353925354,196.6953560371517,182.58996977864902,161.65617025154938,155.74355122795845,137.9810494729491,171.5605487599596,
1400000US06037601402,239.04545454545453,246.64488854727134,203.1911991231929,194.0283216455679,143.04867846685903,119.78192371475953,102.30225676277078,,
1400000US06037601501,224.2699426868796,171.9679430097952,,189.31638446923986,116.82526409713704,132.65523096034886,81.67167743911455,,
1400000US06037601502,217.37008475044757,197.04519836933252,238.61507624316152,176.0033783783784,134.00363741124863,212.82659950155403,164.08132555583734,,
1400000US06037601600,233.04118404118404,270.19069513475984,176.06,184.2382294968598,179.64807247415814,149.19401012992734,113.25780080109507,162.40752433194294,
1400000US06037601700,230.5785371702638,301.1856846473029,198.01005867560772,211.5065789473684,160.79501283461678,137.9041095890411,161.2180542264753,,
1400000US06037601801,232.57033898305085,660.3932527186463,,175.68702318275305,139.08177167592885,236.30838705187847,229.0722438070576,,
1400000US06037601802,211.7788888888889,348.6929710791069,176.1248,170.56746031746033,131.51439811900616,129.75364145739388,116.43502707205332,,
1400000US06037601900,240.58196614583335,249.15887850467288,141.5518018018018,178.72625698324023,146.6167349327092,159.9025710419486,75.85042052287754,,
1400000US06037602002,250.3974726548426,223.9602510460251,231.54873138304208,196.78768020969855,164.7828447339848,186.07555950181944,131.5021124471888,,265.3553942010916
1400000US06037602003,218.07775590551182,271.92983699503895,318.79041916167665,185.09966555183948,148.60595751442185,140.71804350769037,140.0039000752322,,
1400000US06037602103,258.5126849309001,,349.93838334630766,222.1847640704946,193.88462556231806,168.4622603833866,142.91240283464828,,292.95056642636456
1400000US06037602104,273.80641961793424,186.07837582625118,191.95896257386738,199.15315852205006,172.61735419630156,162.5466,154.01324509483243,,232.88614330538232
