GEOID,Median_0,Median_1,Median_2,Median_3,Median_4,Median_5,Median_6,Median_7,Median_8
1400000US06037269905,701.8886909,739.0900473,664.0083736,590.7074319,,,641.8720388,617.7458493,
1400000US06037269906,494.4229256,459.2192307,,,,,,578.7842999,558.8836512
1400000US06037269907,376.6821578,135.538924,307.3987107,149.1247713,,,,160.3724514,240.4402389
1400000US06037269908,371.9984646,179.8853316,221.3323309,,,,263.7623321,,436.7062998
1400000US06037269909,332.0458707,378.9829166,248.0878757,166.2661383,,,,197.7982179,
1400000US06037270101,385.1505981,232.5516411,260.5939612,312.1589325,,,297.6185351,614.4964142,247.845057
1400000US06037270102,542.5810302,265.3830588,365.0798151,,,,292.945337,434.0473655,171.2836109
1400000US06037270200,400.420101,454.7592971,557.2089651,493.0720343,,,,521.8294997,424.0120482
1400000US06037270300,559.0997127,560.1470149,762.7631425,570.2444489,,,917.4319413,501.2919665,240.6056999
1400000US06037271100,808.9159195,1398.522923,1374.394979,1585.946233,,,,131.1172665,918.8136342
1400000US06037271200,1332.698168,973.1669513,1051.790356,1028.75832,,,,1172.801635,1355.462818
1400000US06037271300,965.3154992,1027.486045,937.1197054,,,,1175.170442,1012.500847,948.4778312
1400000US06037271400,416.4935126,,,134.601399,,,,,487.6997168
1400000US06037271500,264.3618128,229.4575851,202.4612221,,,,,,283.6678805
1400000US06037271600,448.1756446,800.8379814,827.8169343,,,,,445.185712,137.3858877
1400000US06037271702,595.0894211,779.7045639,857.1475858,,,,,909.4337688,380.3039855
1400000US06037271703,737.1855756,437.2003542,444.7121608,,,,,,865.4817211
1400000US06037271704,571.7449527,357.2362913,356.131275,,,,,426.7111966,
1400000US06037271801,600.1078572,489.9088535,475.0318132,,,,,,397.7046061
1400000US06037271803,623.2265012,532.97912,529.896891,502.7377521,,,,619.8921069,
1400000US06037271804,664.5313766,298.2350409,301.9592541,306.5005876,,,,496.4981961,880.3036323
1400000US06037271901,554.6176521,698.7439547,650.0984151,612.969877,,,,44.15937448,193.1844436
1400000US06037271902,606.0394128,1106.096663,1112.562808,,,,1174.99641,927.2593906,917.6045784
1400000US06037272100,930.7681007,980.0696238,1021.724948,974.7336659,,,,805.9116323,808.1291746
1400000US06037272201,750.2054955,854.0087045,682.6113568,,,,,,
1400000US06037272202,623.9358692,858.8338519,378.8285534,,,,,,
1400000US06037272301,855.2191842,853.1967238,998.8877915,,,,,1058.698326,
1400000US06037272302,931.4790234,1121.102505,1159.630657,1083.782948,,,1171.683332,1113.340855,1125.739459
1400000US06037273100,184.3467223,276.6682781,262.4524961,,,,,,
1400000US06037273200,232.3496459,296.301916,288.2905012,196.2780946,,,,274.977649,108.1365197
1400000US06037273300,397.0238338,326.0041144,358.2127233,511.2831677,,,,399.4774731,409.4698444
1400000US06037273403,99.59344596,37.36252459,34.5335026,,,,,103.7384504,182.6641096
1400000US06037273404,204.2973114,313.9884098,361.1460073,346.6250697,,,239.9580612,279.8512191,235.137103
1400000US06037273502,190.2166044,136.484767,93.62092641,176.3619179,,,,170.210002,226.7673411
1400000US06037273600,189.0325483,273.6216639,386.9531035,126.4627468,,,316.2647864,383.6448541,57.3518088
1400000US06037273700,737.7237276,524.6724584,530.7110599,,,,594.4115563,1077.820438,779.4905616
1400000US06037273800,431.2754913,596.4799489,722.8232834,255.9646047,,,,642.4382367,363.8369998
1400000US06037273902,181.0647342,124.9058068,146.6677344,,,,,87.42051414,163.0546805
1400000US06037274100,76.03711357,448.0638067,415.9817013,373.9017786,,,,701.4654926,172.190503
1400000US06037274202,72.32658484,120.1541096,97.64748842,89.64431777,,,,,51.39676923
1400000US06037275101,170.8942194,42.74089979,160.3021449,,,,,269.1831703,21.36960036
1400000US06037275102,155.678248,195.1426877,33.53928463,,,,,35.87035232,190.4594662
1400000US06037275200,180.4299958,155.1361807,521.2594926,259.8342519,,,,184.2216707,95.93789464
1400000US06037275311,201.2499604,164.9277705,468.7757454,112.054906,,,,254.827056,25.83731848
1400000US06037275312,200.5861263,172.2088356,350.8481056,173.0924935,,,,398.4208917,39.73887646
1400000US06037275313,298.9808416,174.31273,353.3945765,206.4170918,,,,,34.76881837
1400000US06037275400,587.9614903,711.6032221,710.5274138,680.1010055,,,,,148.4917615
1400000US06037275500,166.8369817,82.01499385,55.50379692,,,,,179.7649723,61.15498972
1400000US06037275603,411.5328102,879.4261144,871.9672527,858.3393494,,,,,464.5870212
1400000US06037275604,555.8471873,1033.618515,1133.552185,1075.753546,,,567.588322,857.3279255,337.1888675
1400000US06037275605,416.0000637,321.7800555,440.9924437,457.5945423,,,,309.496023,273.2169528
1400000US06037276000,1025.646953,762.542652,699.027751,,,,913.8395559,889.8881641,968.6751781
1400000US06037276101,869.1572461,946.9567349,955.2861506,897.4227111,,,,814.7317938,
1400000US06037276102,646.2066095,943.9642714,998.0503443,,,,,144.5126577,668.7040445
1400000US06037276400,783.0573912,1072.021304,,,,,,834.2387574,411.0496539
1400000US06037276500,452.8482621,45.80261688,73.8064792,,,,,694.5959262,1018.685369
1400000US06037276601,346.6357214,360.508009,416.8408493,16.20675346,,,490.4217249,418.6225767,153.8598845
1400000US06037276605,583.2230397,,,,,,555.9958914,659.7637847,729.8262291
1400000US06037276606,374.9461326,,,,,,,,
1400000US06037276607,535.3420821,107.2317548,,,,,,99.27389681,311.7715243
1400000US06037276608,859.7326708,671.3475212,,,,,701.3553135,642.0465247,735.6182128
1400000US06037277000,1249.691421,874.0214207,919.1098128,961.8162985,,,1246.689097,1499.743148,1104.938941
1400000US06037277100,594.1680553,770.5789825,646.9515804,548.1331311,,,,573.384261,545.3549708
1400000US06037277200,399.1380724,753.9823023,853.2470482,845.487718,,,,,704.4772655
1400000US06037277400,873.1246525,749.5521258,923.0919297,1046.187962,,,,911.1843282,937.3497426
1400000US06037278001,199.0833649,522.8867607,496.8598102,168.2126351,,,,146.6212108,378.901743
1400000US06037278102,86.87221418,46.5897624,63.6894102,,,,,,15.27157321
1400000US06037291110,299.0547525,404.3810736,395.8748778,205.4745252,,,,306.1892725,
1400000US06037291120,475.0825475,504.3103399,325.4697597,499.1134149,,,,330.7482626,500.0636124
1400000US06037291130,545.7205036,727.7988855,917.6273714,972.5027315,,,864.5751356,907.352677,524.5141204
1400000US06037291210,841.4815238,732.1851586,731.5860139,493.3022383,,,,620.9483249,826.0853556
1400000US06037291220,531.2940928,658.7900283,762.1889179,734.7638362,,,,632.2194575,644.6452684
1400000US06037291300,305.5344278,460.9414688,411.9919965,729.7508409,,,758.8111325,644.8567501,433.4005845
1400000US06037292001,390.8852776,642.0127793,646.7421852,636.1033002,,,,236.0335232,416.6008457
1400000US06037292002,384.3842647,596.9449507,631.2929773,,,,,,698.5931468
1400000US06037293203,757.6905161,831.6907132,809.1877961,,,,,905.426815,
1400000US06037293204,617.5532868,758.5942255,783.4147033,,,,,,863.8483769
1400000US06037293205,395.7692004,721.4487399,759.4037922,644.6182791,,,,673.8748663,
1400000US06037293206,210.3607496,391.7994725,663.9507411,148.1171182,,,,,
1400000US06037293301,708.6401643,670.946604,1058.256773,705.7573025,,,383.514123,,781.854046
1400000US06037293302,311.0406471,241.5103459,561.5786789,607.205547,,,,627.0283891,533.1683307
1400000US06037293304,585.2437509,518.1755564,630.5659557,460.7575275,,,373.0866964,477.7138783,446.0342511
1400000US06037293306,405.8584326,438.2244299,415.8780752,191.4493023,,,,501.3801217,466.4028309
1400000US06037293307,359.8687631,480.8249682,409.5648719,520.9309491,,,444.0733543,690.6647748,408.6793216
1400000US06037294110,724.4915577,602.6728916,679.364365,63.26444047,,,924.9259294,818.6566324,463.0921963
1400000US06037294120,189.6307534,189.2369276,193.9567118,430.7097933,,,,250.4130537,509.5132335
1400000US06037294200,788.6213896,590.5399296,599.5109228,,,,,548.7105072,509.6889763
1400000US06037294301,252.6264582,489.8151253,489.8684425,357.6140662,,,,452.2530572,80.85477886
1400000US06037294302,375.7711209,589.7825785,489.4311081,267.0085188,,,622.5163297,227.6193682,
1400000US06037294410,215.3791508,125.599543,72.69430659,158.4702371,,,,148.8692818,319.6663057
1400000US06037294421,238.0601261,279.2562883,266.0439171,436.9413186,,,510.2370307,400.4208023,560.8533435
1400000US06037294510,840.0468241,696.411078,779.8674541,699.5390317,,,,763.4073869,835.9239115
1400000US06037294520,543.38784,354.3051465,460.3483005,,,,486.0384791,483.5131211,461.0056313
1400000US06037294610,165.1032986,260.4746582,222.6255391,,,,,237.1047382,272.2069024
1400000US06037294620,208.9644121,215.7749255,204.7871114,267.9112621,,,163.048481,177.8870793,152.6015694
1400000US06037294701,306.5713661,501.6324287,560.7791446,780.8902557,,,472.8110898,476.2476673,690.9265312
1400000US06037294810,614.4886268,539.2806399,534.8364578,662.9685146,,,,509.3925846,567.4315384
1400000US06037294820,336.4090797,269.9727919,392.5777431,340.0851229,,,,511.089386,278.9095291
1400000US06037294830,159.7364408,473.4094806,452.5720966,342.9184195,,,447.1389559,,308.2210961
1400000US06037294900,406.6399948,396.8482909,370.1818865,359.8311395,,,264.6246781,104.3206633,321.3246944
1400000US06037295103,267.1827335,144.2629062,75.12168987,84.4760868,,,,,49.19236682
1400000US06037296210,277.4105063,278.6182644,394.8843083,62.96413018,,,,264.7472473,51.48491935
1400000US06037296220,200.3211248,209.5113542,267.5914148,331.8225176,,,282.0735849,246.868114,187.5258789
1400000US06037296300,332.8351316,164.053157,186.3687169,185.7184352,,,,,82.43143171
1400000US06037296401,353.2574918,477.4127949,,,,,444.4545199,421.2799076,586.7602409
1400000US06037296402,226.752354,152.3712274,348.017809,,,,,340.9616439,92.54840753
1400000US06037296500,102.7442837,161.4363113,155.027324,139.6111925,,,,213.9177783,145.6913735
1400000US06037296600,463.6330607,375.4941798,444.2039522,,,,453.8399509,449.1120601,473.4568485
1400000US06037296901,242.4072866,343.8532734,469.8566947,,,,,202.1201431,72.84587215
1400000US06037296902,310.8829874,231.6570626,241.6080546,,,,176.779068,187.7124915,395.3513115
1400000US06037297001,191.1569455,389.6839338,387.5334634,,,,334.1309153,406.1960013,64.53030274
1400000US06037297002,426.3333819,,,,,,,,
1400000US06037297110,183.0345086,173.9964714,140.611395,119.0697601,,,130.7925219,76.93446564,71.7167447
1400000US06037297120,216.9879652,296.6423413,326.1539229,140.7655053,,,130.6123506,215.8800301,143.8567274
1400000US06037297201,266.8131644,347.3746303,307.8304788,,,,,,341.9649279
1400000US06037297202,224.4396607,206.2228124,,,,,231.9930094,301.6951445,173.6060551
1400000US06037297300,602.9405371,255.9393431,282.8578439,,,,,556.4285153,72.05009169
1400000US06037297400,279.5028868,354.1662813,286.3836737,,,,241.8288634,,11.32493812
1400000US06037297501,321.9957933,174.2567641,,,,,,,139.6145287
1400000US06037297502,344.5525283,,,,,,,212.7472961,81.65780263
1400000US06037297601,105.0777846,43.71948467,256.9802035,,,,18.7267278,,116.1465502
1400000US06037297602,207.3659117,266.1957546,219.8449513,,,,,,188.5531454
1400000US06037300100,368.9768395,,,,,,,99.13733,295.3922563
1400000US06037300200,600.8538628,781.7135255,933.7920023,,,,,561.7897584,548.7550654
1400000US06037300301,288.0210585,292.6845546,292.4955716,702.2233781,,,,137.7225582,164.9608149
1400000US06037300400,388.3129771,366.7647704,343.7927422,238.8478506,,,46.64111039,634.6842327,299.2470161
1400000US06037300501,651.2084374,742.7739906,930.9498246,857.97405,,957.7860259,,889.4414213,700.6112556
1400000US06037300503,289.7130664,367.8072447,349.9755638,,,,,185.8877284,294.6273037
1400000US06037300601,686.973524,462.2599109,,,,,748.8678972,786.083703,553.6815776
1400000US06037300602,380.6285666,263.5453471,221.4082154,172.9109743,,,428.0107635,488.6952485,271.5025443
1400000US06037300701,146.6110181,350.4488446,344.3609327,385.4123161,,38.07818236,109.9317657,310.0921536,85.3125017
1400000US06037300702,298.5388151,,,201.3118815,,,,,58.75201226
1400000US06037300800,175.1369513,175.7425436,187.6140683,210.0709497,,,,124.7935434,106.5175598
1400000US06037300901,138.9746618,99.15755333,442.7109312,,,112.0764014,62.97359724,303.2430552,100.1763205
1400000US06037300902,200.0143945,,,197.1963237,,,,,241.0749653
1400000US06037301000,504.8682192,704.9880602,457.6867364,,,,566.7554429,386.8144572,393.9476918
1400000US06037301100,784.3401603,858.5292816,922.0559409,,,,,797.8422736,637.4138689
1400000US06037301203,221.1249031,569.3954726,607.5616101,,,,,455.5967358,410.1444448
1400000US06037301204,538.3390936,604.6223993,695.7780344,400.6838443,,,542.0012997,680.1901491,689.686659
1400000US06037301205,652.4062481,886.0423705,,,,,,888.8582338,529.0718091
1400000US06037301206,434.1203769,326.7732441,379.9605815,,,,,454.295502,325.8814916
1400000US06037301300,483.7070716,,846.2161813,,,,,,
1400000US06037301400,570.3985467,869.7060548,875.3261157,,,,,880.1067342,181.8437454
1400000US06037301501,894.0758971,903.4810556,915.0855941,,,,,719.0127656,
1400000US06037301502,754.0516839,769.7379006,626.7336683,272.3264148,,,452.3649432,699.0999378,768.5195754
1400000US06037301601,506.9158417,418.7172179,369.3693208,344.7725627,,,346.3620671,509.740948,296.8600833
1400000US06037301602,287.9448183,372.8875398,337.4155441,342.7414129,,,45.61275252,391.1156079,163.4567797
1400000US06037301701,305.5804493,244.5855162,265.0564771,260.258821,,,,157.6051003,271.5539936
1400000US06037301702,294.4126338,597.9157044,532.4173978,570.2360471,,,621.9497383,262.2095375,527.4894439
1400000US06037301801,275.3187692,391.8574189,384.4455918,467.3674455,,,521.361909,306.8138677,556.2785421
1400000US06037301802,393.787821,181.4295856,271.3858119,,,,113.2356474,276.0970057,56.92545954
1400000US06037301901,644.2340943,445.6095121,500.3409111,,,,,,
1400000US06037301902,287.6424594,343.4440194,277.6638831,,,,451.2265107,144.4647329,568.9859483
1400000US06037302002,419.4328232,257.8966152,349.9738925,269.9942717,,,177.0506127,502.6246168,185.9814245
1400000US06037302003,209.1293484,289.4548469,265.2267353,,,,,174.4640218,
1400000US06037302004,232.7763787,359.429422,494.334215,,,,439.8963066,104.4751502,337.9679174
1400000US06037302102,365.0510333,211.5708269,301.9626073,356.9541528,,,468.6191216,233.3344535,395.1407515
1400000US06037302103,425.9726653,473.247191,421.8825549,544.570603,,,,441.4313598,
1400000US06037302104,337.2658792,197.2115456,559.9661623,238.4822534,,,,414.8972349,291.6347196
1400000US06037302201,244.3742907,230.4925155,219.062512,194.6256881,,,140.05051,171.7710259,134.0774438
1400000US06037302202,190.2597556,224.462101,287.9930429,83.52759576,,,70.22468908,171.4794487,69.40821271
1400000US06037302301,135.1996351,234.4799094,292.3257905,609.0717448,,,623.2374394,302.4899256,148.1267569
1400000US06037302302,333.9682051,267.9243227,275.678224,193.2736771,,,359.482672,499.1348168,268.3599237
1400000US06037302401,462.3328764,437.0541713,362.1294198,386.7705933,,,357.1590542,499.3172599,351.0646514
1400000US06037302503,197.8372156,218.7145327,156.1168897,238.6525426,,,292.996314,149.6318236,
1400000US06037302504,281.7945891,156.8136613,121.3151785,,,,,211.3108714,288.9956014
1400000US06037302505,242.5265186,337.5890241,415.065149,287.7718369,,,541.6896126,306.5178027,362.6717605
1400000US06037302506,204.237619,374.9958062,230.4847575,,,,,364.5254778,413.3903295
1400000US06037310100,158.7143016,,,,,,,100.4197751,59.98552606
1400000US06037310201,628.1611451,939.1996466,,,,,,,757.6113161
1400000US06037310202,397.583628,,,,,,,,407.6890022
1400000US06037310300,339.7660318,,,,,,,,528.4664798
1400000US06037310400,610.5762934,707.9105136,660.0321817,881.3440171,,,304.8018275,706.32721,769.4472591
1400000US06037310501,210.0243643,425.4800121,437.8443021,511.530101,,,621.9778875,333.9388569,351.9114638
1400000US06037310601,293.9249816,168.2731769,223.3773703,297.1364805,,,30.55541268,64.38771232,479.7788807
1400000US06037310602,227.4836648,350.1572773,554.5053205,,,,,81.72085438,610.2077424
1400000US06037310701,1014.696358,973.4012233,1068.061149,670.1673259,,,1007.353051,901.2881884,439.7110012
1400000US06037310703,303.5007179,384.2489853,447.0952283,618.5337274,,,,453.1028989,475.09747
1400000US06037310704,512.8173286,655.227384,603.3035975,914.5969723,,,,700.8282654,745.3120508
1400000US06037310705,548.0263661,580.5789967,511.0168563,214.1244808,,,546.6697195,141.4080541,655.0754523
1400000US06037310800,351.7679923,416.5462044,401.7179484,388.4482517,,,352.0985648,391.6908757,566.9556773
1400000US06037310900,551.5975268,675.4285431,434.8650348,271.350418,,,681.1614566,643.8944047,467.2406787
1400000US06037311000,275.0098603,74.3250881,255.4926234,323.5814163,,,341.4995329,80.73171724,299.3937798
1400000US06037311100,270.6359795,532.6233599,175.0135906,456.155031,,,,367.9107483,156.2843076
1400000US06037311200,523.8414119,511.6205469,672.344993,526.0446467,,,262.8765517,596.7251875,610.4876174
1400000US06037311300,826.354311,807.6398098,709.841596,780.9717272,,,601.5749794,864.5433321,882.9895627
